External_Id__c,Owner.External_Id__c,Case.External_Id__c,CreatedDate__c,LastModifiedDate__c,Subject,Type,TaskSubtype,CallDurationInSeconds,Status,Priority
W_Task.1840,W_Services_User.8,W_Case.2201,2016-02-05 00:00:00,2016-02-05 00:00:00,Other,Meeting,Email,90,Completed,Normal
W_Task.1841,W_Services_User.1,W_Case.123,2015-09-02 00:00:00,2015-09-02 00:00:00,Call,Call,Email,1800,Completed,Normal
W_Task.1842,W_Services_User.9,W_Case.5821,2015-08-13 00:00:00,2015-08-13 00:00:00,Send Letter,Email,Task,1080,In Progress,Normal
W_Task.1843,W_Services_User.16,W_Case.1944,2015-02-08 00:00:00,2015-02-08 00:00:00,Call,Call,Call,1200,Completed,Normal
W_Task.1844,W_Services_User.4,W_Case.3509,2015-05-05 00:00:00,2015-05-05 00:00:00,Other,Meeting,Email,540,Not Started,Normal
W_Task.1845,W_Services_User.8,W_Case.4960,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Email,360,Completed,Normal
W_Task.1846,W_Services_User.14,W_Case.5034,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Meeting,Task,1440,On Hold,Normal
W_Task.1847,W_Services_User.11,W_Case.3294,2013-12-07 00:00:00,2013-12-07 00:00:00,Other,Other,Call,720,Completed,Normal
W_Task.1848,W_Services_User.2,W_Case.5139,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Other,Call,90,Not Started,Normal
W_Task.1849,W_Services_User.10,W_Case.6365,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Call,480,Completed,High
W_Task.1850,W_Services_User.1,W_Case.1415,2015-01-21 00:00:00,2015-01-21 00:00:00,Send Quote,Email,Call,600,On Hold,Normal
W_Task.1851,W_Services_User.15,W_Case.1517,2016-05-13 00:00:00,2016-05-13 00:00:00,Send Letter,Email,Task,1200,Completed,Normal
W_Task.1852,W_Services_User.2,W_Case.4123,2016-03-17 00:00:00,2016-03-17 00:00:00,Other,Meeting,Email,120,In Progress,Normal
W_Task.1853,W_Services_User.6,W_Case.1732,2016-02-01 00:00:00,2016-02-01 00:00:00,Call,Meeting,Email,180,Not Started,Normal
W_Task.1854,W_Services_User.17,W_Case.4391,2016-03-16 00:00:00,2016-03-16 00:00:00,Call,Call,Call,2700,In Progress,Normal
W_Task.1855,W_Services_User.8,W_Case.121,2016-03-14 00:00:00,2016-03-14 00:00:00,Call,Meeting,Task,1080,Completed,Normal
W_Task.1856,W_Services_User.18,W_Case.3797,2015-01-26 00:00:00,2015-01-26 00:00:00,Call,Call,Email,540,Completed,High
W_Task.1857,W_Services_User.13,W_Case.45,2014-02-07 00:00:00,2014-02-07 00:00:00,Call,Call,Call,270,In Progress,Normal
W_Task.1858,W_Services_User.4,W_Case.2741,2015-05-21 00:00:00,2015-05-21 00:00:00,Call,Meeting,Task,1440,Completed,Normal
W_Task.1859,W_Services_User.18,W_Case.3529,2015-09-16 00:00:00,2015-09-16 00:00:00,Call,Call,Call,60,In Progress,High
W_Task.1860,W_Services_User.14,W_Case.5639,2015-08-31 00:00:00,2015-08-31 00:00:00,Send Quote,Email,Email,4500,On Hold,High
W_Task.1861,W_Services_User.20,W_Case.6703,2015-08-17 00:00:00,2015-08-17 00:00:00,Other,Meeting,Email,540,On Hold,Normal
W_Task.1862,W_Services_User.14,W_Case.2129,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Call,360,Completed,Normal
W_Task.1863,W_Services_User.11,W_Case.5608,2016-01-13 00:00:00,2016-01-13 00:00:00,Send Letter,Email,Task,1200,In Progress,Normal
W_Task.1864,W_Services_User.12,W_Case.1919,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,540,Not Started,Normal
W_Task.1865,W_Services_User.11,W_Case.6657,2015-06-25 00:00:00,2015-06-25 00:00:00,Send Letter,Email,Call,1800,In Progress,Normal
W_Task.1866,W_Services_User.18,W_Case.4110,2015-04-29 00:00:00,2015-04-29 00:00:00,Send Letter,Email,Email,900,Completed,Normal
W_Task.1867,W_Services_User.18,W_Case.5688,2015-05-11 00:00:00,2015-05-11 00:00:00,Send Letter,Email,Call,3600,In Progress,Normal
W_Task.1868,W_Services_User.5,W_Case.3293,2016-07-16 00:00:00,2016-07-16 00:00:00,Send Letter,Email,Email,3750,On Hold,Normal
W_Task.1869,W_Services_User.13,W_Case.883,2016-09-25 00:00:00,2016-09-25 00:00:00,Other,Other,Email,240,Not Started,Normal
W_Task.1870,W_Services_User.14,W_Case.6082,2016-09-08 00:00:00,2016-09-08 00:00:00,Send Letter,Email,Email,960,On Hold,Normal
W_Task.1871,W_Services_User.20,W_Case.1018,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,120,Completed,Normal
W_Task.1872,W_Services_User.12,W_Case.1463,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,1350,On Hold,Normal
W_Task.1873,W_Services_User.11,W_Case.593,2016-01-24 00:00:00,2016-01-24 00:00:00,Send Quote,Email,Email,750,Not Started,Normal
W_Task.1874,W_Services_User.16,W_Case.1930,2016-11-10 00:00:00,2016-11-10 00:00:00,Other,Prep,Task,1440,Completed,Normal
W_Task.1875,W_Services_User.3,W_Case.1123,2016-10-31 00:00:00,2016-10-31 00:00:00,Send Letter,Email,Task,720,Not Started,Normal
W_Task.1876,W_Services_User.1,W_Case.6390,2016-09-07 00:00:00,2016-09-07 00:00:00,Send Letter,Email,Task,1200,Completed,Normal
W_Task.1877,W_Services_User.4,W_Case.594,2015-11-30 00:00:00,2015-11-30 00:00:00,Send Letter,Email,Email,960,Completed,Normal
W_Task.1878,W_Services_User.17,W_Case.4828,2015-09-26 00:00:00,2015-09-26 00:00:00,Send Letter,Email,Task,900,Not Started,Normal
W_Task.1879,W_Services_User.2,W_Case.6865,2015-09-27 00:00:00,2015-09-27 00:00:00,Call,Meeting,Call,360,Not Started,Normal
W_Task.1880,W_Services_User.7,W_Case.6505,2015-09-08 00:00:00,2015-09-08 00:00:00,Call,Call,Task,900,Completed,Normal
W_Task.1881,W_Services_User.3,W_Case.6108,2015-03-22 00:00:00,2015-03-22 00:00:00,Call,Call,Call,1800,On Hold,Normal
W_Task.1882,W_Services_User.11,W_Case.210,2016-09-21 00:00:00,2016-09-21 00:00:00,Send Quote,Email,Call,2700,On Hold,Normal
W_Task.1883,W_Services_User.8,W_Case.693,2016-10-15 00:00:00,2016-10-15 00:00:00,Other,Prep,Task,1800,In Progress,Normal
W_Task.1884,W_Services_User.14,W_Case.6456,2016-09-29 00:00:00,2016-09-29 00:00:00,Other,Other,Email,240,Completed,Normal
W_Task.1885,W_Services_User.8,W_Case.5812,2016-02-13 00:00:00,2016-02-13 00:00:00,Send Letter,Email,Call,1440,In Progress,Normal
W_Task.1886,W_Services_User.11,W_Case.1780,2015-12-07 00:00:00,2015-12-07 00:00:00,Send Letter,Email,Call,240,On Hold,Normal
W_Task.1887,W_Services_User.16,W_Case.3654,2016-01-15 00:00:00,2016-01-15 00:00:00,Send Quote,Email,Task,810,Completed,Normal
W_Task.1888,W_Services_User.6,W_Case.1952,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,720,In Progress,Normal
W_Task.1889,W_Services_User.10,W_Case.6312,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Task,5400,On Hold,Normal
W_Task.1890,W_Services_User.17,W_Case.6245,2015-01-06 00:00:00,2015-01-06 00:00:00,Other,Meeting,Task,1440,Not Started,High
W_Task.1891,W_Services_User.17,W_Case.7389,2015-07-11 00:00:00,2015-07-11 00:00:00,Send Quote,Email,Task,1620,Not Started,Normal
W_Task.1892,W_Services_User.2,W_Case.6320,2015-09-07 00:00:00,2015-09-07 00:00:00,Call,Call,Task,480,On Hold,Normal
W_Task.1893,W_Services_User.3,W_Case.5744,2015-07-03 00:00:00,2015-07-03 00:00:00,Send Letter,Email,Call,1080,In Progress,Normal
W_Task.1894,W_Services_User.13,W_Case.1984,2016-05-16 00:00:00,2016-05-16 00:00:00,Other,Meeting,Email,900,In Progress,Normal
W_Task.1895,W_Services_User.12,W_Case.3044,2016-05-11 00:00:00,2016-05-11 00:00:00,Send Letter,Email,Email,720,Completed,Normal
W_Task.1896,W_Services_User.19,W_Case.5849,2016-08-23 00:00:00,2016-08-23 00:00:00,Other,Prep,Call,480,Completed,Normal
W_Task.1897,W_Services_User.3,W_Case.7384,2014-03-28 00:00:00,2014-03-28 00:00:00,Other,Other,Call,900,On Hold,Normal
W_Task.1898,W_Services_User.18,W_Case.5878,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Prep,Call,900,Completed,Normal
W_Task.1899,W_Services_User.2,W_Case.3053,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Meeting,Email,1200,On Hold,Normal
W_Task.1900,W_Services_User.15,W_Case.6562,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Email,810,On Hold,Normal
W_Task.1901,W_Services_User.15,W_Case.3409,2016-04-19 00:00:00,2016-04-19 00:00:00,Other,Meeting,Call,720,On Hold,Normal
W_Task.1902,W_Services_User.6,W_Case.489,2016-04-03 00:00:00,2016-04-03 00:00:00,Other,Meeting,Task,1920,Completed,Normal
W_Task.1903,W_Services_User.5,W_Case.3623,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,2160,On Hold,Normal
W_Task.1904,W_Services_User.13,W_Case.2899,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,2160,Completed,Normal
W_Task.1905,W_Services_User.2,W_Case.3868,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,180,In Progress,Normal
W_Task.1906,W_Services_User.1,W_Case.5306,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,1080,On Hold,Normal
W_Task.1907,W_Services_User.6,W_Case.6675,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Call,720,Not Started,Normal
W_Task.1908,W_Services_User.2,W_Case.6272,2015-04-24 00:00:00,2015-04-24 00:00:00,Call,Call,Email,300,Completed,Normal
W_Task.1909,W_Services_User.17,W_Case.1273,2015-05-26 00:00:00,2015-05-26 00:00:00,Call,Call,Call,300,In Progress,High
W_Task.1910,W_Services_User.14,W_Case.3918,2015-07-17 00:00:00,2015-07-17 00:00:00,Send Letter,Email,Task,480,In Progress,Normal
W_Task.1911,W_Services_User.20,W_Case.215,2015-06-01 00:00:00,2015-06-01 00:00:00,Send Letter,Email,Task,900,Completed,High
W_Task.1912,W_Services_User.19,W_Case.4780,2015-05-27 00:00:00,2015-05-27 00:00:00,Other,Meeting,Task,1440,On Hold,Normal
W_Task.1913,W_Services_User.8,W_Case.15,2015-07-27 00:00:00,2015-07-27 00:00:00,Other,Prep,Call,1800,Not Started,Normal
W_Task.1914,W_Services_User.19,W_Case.2402,2015-06-25 00:00:00,2015-06-25 00:00:00,Other,Prep,Task,360,Not Started,Normal
W_Task.1915,W_Services_User.2,W_Case.670,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Task,600,In Progress,Normal
W_Task.1916,W_Services_User.18,W_Case.4108,2014-06-03 00:00:00,2014-06-03 00:00:00,Send Letter,Email,Task,2250,In Progress,Normal
W_Task.1917,W_Services_User.19,W_Case.2851,2014-05-18 00:00:00,2014-05-18 00:00:00,Call,Call,Task,1620,Not Started,High
W_Task.1918,W_Services_User.8,W_Case.4122,2014-08-08 00:00:00,2014-08-08 00:00:00,Send Quote,Email,Task,3600,Completed,Normal
W_Task.1919,W_Services_User.14,W_Case.3523,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Task,960,Not Started,Normal
W_Task.1920,W_Services_User.17,W_Case.526,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Task,3750,Completed,Normal
W_Task.1921,W_Services_User.10,W_Case.7092,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,2160,Completed,Normal
W_Task.1922,W_Services_User.7,W_Case.6457,2017-04-04 00:00:00,2017-04-04 00:00:00,Send Quote,Email,Call,1440,Not Started,Normal
W_Task.1923,W_Services_User.19,W_Case.4832,2015-04-20 00:00:00,2015-04-20 00:00:00,Other,Other,Call,540,On Hold,Normal
W_Task.1924,W_Services_User.3,W_Case.2521,2015-03-29 00:00:00,2015-03-29 00:00:00,Call,Call,Email,300,In Progress,Normal
W_Task.1925,W_Services_User.12,W_Case.4240,2015-03-21 00:00:00,2015-03-21 00:00:00,Other,Meeting,Call,4320,Completed,Normal
W_Task.1926,W_Services_User.14,W_Case.4144,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Email,720,In Progress,High
W_Task.1927,W_Services_User.8,W_Case.1544,2015-02-07 00:00:00,2015-02-07 00:00:00,Send Letter,Email,Call,120,In Progress,Normal
W_Task.1928,W_Services_User.9,W_Case.610,2017-02-08 00:00:00,2017-02-08 00:00:00,Call,Call,Task,1200,On Hold,Normal
W_Task.1929,W_Services_User.3,W_Case.4114,2017-03-14 00:00:00,2017-03-14 00:00:00,Send Letter,Email,Call,1440,Not Started,Normal
W_Task.1930,W_Services_User.19,W_Case.7249,2015-09-08 00:00:00,2015-09-08 00:00:00,Call,Call,Task,540,On Hold,Normal
W_Task.1931,W_Services_User.5,W_Case.6269,2015-09-17 00:00:00,2015-09-17 00:00:00,Other,Other,Task,180,In Progress,High
W_Task.1932,W_Services_User.15,W_Case.2694,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,2160,On Hold,Normal
W_Task.1933,W_Services_User.15,W_Case.6656,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,3600,Completed,Normal
W_Task.1934,W_Services_User.10,W_Case.5801,2014-01-30 00:00:00,2014-01-30 00:00:00,Send Letter,Email,Task,540,Completed,Normal
W_Task.1935,W_Services_User.8,W_Case.3294,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,720,Completed,Normal
W_Task.1936,W_Services_User.11,W_Case.1925,2015-04-24 00:00:00,2015-04-24 00:00:00,Call,Call,Task,960,Completed,Normal
W_Task.1937,W_Services_User.6,W_Case.6490,2016-02-23 00:00:00,2016-02-23 00:00:00,Send Letter,Email,Call,360,In Progress,Normal
W_Task.1938,W_Services_User.17,W_Case.5273,2014-09-21 00:00:00,2014-09-21 00:00:00,Send Letter,Email,Email,180,In Progress,Normal
W_Task.1939,W_Services_User.14,W_Case.2707,2014-09-29 00:00:00,2014-09-29 00:00:00,Call,Call,Task,600,Not Started,Normal
W_Task.1940,W_Services_User.13,W_Case.6903,2014-11-02 00:00:00,2014-11-02 00:00:00,Call,Call,Task,4500,Completed,Normal
W_Task.1941,W_Services_User.18,W_Case.294,2015-01-03 00:00:00,2015-01-03 00:00:00,Send Letter,Email,Call,600,Completed,Normal
W_Task.1942,W_Services_User.14,W_Case.4892,2015-09-21 00:00:00,2015-09-21 00:00:00,Other,Other,Email,1350,On Hold,Normal
W_Task.1943,W_Services_User.17,W_Case.3049,2015-09-29 00:00:00,2015-09-29 00:00:00,Send Letter,Email,Email,960,On Hold,High
W_Task.1944,W_Services_User.4,W_Case.1120,2014-12-01 00:00:00,2014-12-01 00:00:00,Call,Meeting,Task,1080,Completed,Normal
W_Task.1945,W_Services_User.3,W_Case.7135,2014-12-10 00:00:00,2014-12-10 00:00:00,Call,Call,Email,2160,On Hold,Normal
W_Task.1946,W_Services_User.4,W_Case.5480,2016-09-24 00:00:00,2016-09-24 00:00:00,Send Letter,Email,Email,150,In Progress,Normal
W_Task.1947,W_Services_User.18,W_Case.3211,2016-10-01 00:00:00,2016-10-01 00:00:00,Send Letter,Email,Call,450,In Progress,Normal
W_Task.1948,W_Services_User.1,W_Case.3268,2016-11-09 00:00:00,2016-11-09 00:00:00,Other,Meeting,Task,240,In Progress,High
W_Task.1949,W_Services_User.20,W_Case.487,2015-06-22 00:00:00,2015-06-22 00:00:00,Call,Call,Call,1440,Not Started,Normal
W_Task.1950,W_Services_User.10,W_Case.6055,2015-07-10 00:00:00,2015-07-10 00:00:00,Call,Meeting,Call,5400,On Hold,Normal
W_Task.1951,W_Services_User.6,W_Case.1100,2017-04-14 00:00:00,2017-04-14 00:00:00,Call,Meeting,Task,300,On Hold,High
W_Task.1952,W_Services_User.7,W_Case.5446,2017-03-31 00:00:00,2017-03-31 00:00:00,Send Quote,Email,Call,1440,Not Started,Normal
W_Task.1953,W_Services_User.2,W_Case.6760,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,720,Completed,Normal
W_Task.1954,W_Services_User.20,W_Case.2647,2017-05-04 00:00:00,2017-05-04 00:00:00,Call,Call,Task,360,On Hold,Normal
W_Task.1955,W_Services_User.18,W_Case.6968,2017-04-05 00:00:00,2017-04-05 00:00:00,Send Letter,Email,Task,5400,Not Started,High
W_Task.1956,W_Services_User.10,W_Case.3922,2017-04-16 00:00:00,2017-04-16 00:00:00,Call,Call,Task,1440,Completed,Normal
W_Task.1957,W_Services_User.13,W_Case.3052,2017-03-18 00:00:00,2017-03-18 00:00:00,Call,Call,Task,600,Not Started,Normal
W_Task.1958,W_Services_User.4,W_Case.1171,2015-09-22 00:00:00,2015-09-22 00:00:00,Send Letter,Email,Task,540,Not Started,Normal
W_Task.1959,W_Services_User.15,W_Case.5152,2015-10-27 00:00:00,2015-10-27 00:00:00,Other,Meeting,Email,720,Not Started,Normal
W_Task.1960,W_Services_User.3,W_Case.4599,2014-01-15 00:00:00,2014-01-15 00:00:00,Call,Call,Call,360,On Hold,Normal
W_Task.1961,W_Services_User.18,W_Case.5300,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Task,720,Not Started,Normal
W_Task.1962,W_Services_User.6,W_Case.1232,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,3240,On Hold,Normal
W_Task.1963,W_Services_User.13,W_Case.5117,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,300,Not Started,Normal
W_Task.1964,W_Services_User.7,W_Case.6743,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,480,Completed,High
W_Task.1965,W_Services_User.7,W_Case.662,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Meeting,Task,240,In Progress,Normal
W_Task.1966,W_Services_User.19,W_Case.5572,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,240,Completed,Normal
W_Task.1967,W_Services_User.5,W_Case.3966,2017-04-09 00:00:00,2017-04-09 00:00:00,Send Letter,Email,Email,2400,Completed,Normal
W_Task.1968,W_Services_User.9,W_Case.229,2015-01-03 00:00:00,2015-01-03 00:00:00,Call,Call,Call,540,On Hold,Normal
W_Task.1969,W_Services_User.1,W_Case.6627,2015-01-25 00:00:00,2015-01-25 00:00:00,Send Letter,Email,Email,720,In Progress,Normal
W_Task.1970,W_Services_User.3,W_Case.4563,2014-12-18 00:00:00,2014-12-18 00:00:00,Other,Other,Email,480,On Hold,High
W_Task.1971,W_Services_User.12,W_Case.2228,2015-01-04 00:00:00,2015-01-04 00:00:00,Send Letter,Email,Call,1800,In Progress,Normal
W_Task.1972,W_Services_User.20,W_Case.3961,2015-02-15 00:00:00,2015-02-15 00:00:00,Call,Call,Email,900,Not Started,Normal
W_Task.1973,W_Services_User.13,W_Case.4876,2014-11-28 00:00:00,2014-11-28 00:00:00,Other,Other,Task,360,In Progress,Normal
W_Task.1974,W_Services_User.17,W_Case.864,2014-07-07 00:00:00,2014-07-07 00:00:00,Send Letter,Email,Email,540,On Hold,Normal
W_Task.1975,W_Services_User.5,W_Case.2808,2017-02-28 00:00:00,2017-02-28 00:00:00,Send Quote,Email,Call,4500,On Hold,Normal
W_Task.1976,W_Services_User.15,W_Case.4905,2017-02-11 00:00:00,2017-02-11 00:00:00,Call,Call,Task,240,Completed,Normal
W_Task.1977,W_Services_User.8,W_Case.1707,2017-01-28 00:00:00,2017-01-28 00:00:00,Send Quote,Email,Call,1440,In Progress,Normal
W_Task.1978,W_Services_User.2,W_Case.7112,2016-12-01 00:00:00,2016-12-01 00:00:00,Call,Meeting,Call,5400,In Progress,High
W_Task.1979,W_Services_User.1,W_Case.5092,2017-01-27 00:00:00,2017-01-27 00:00:00,Send Letter,Email,Email,750,Not Started,Normal
W_Task.1980,W_Services_User.5,W_Case.3025,2017-01-23 00:00:00,2017-01-23 00:00:00,Call,Meeting,Email,360,Completed,Normal
W_Task.1981,W_Services_User.19,W_Case.6838,2016-09-25 00:00:00,2016-09-25 00:00:00,Send Quote,Email,Email,600,In Progress,Normal
W_Task.1982,W_Services_User.18,W_Case.3566,2016-02-14 00:00:00,2016-02-14 00:00:00,Call,Call,Task,600,Completed,Normal
W_Task.1983,W_Services_User.1,W_Case.2443,2016-03-25 00:00:00,2016-03-25 00:00:00,Send Letter,Email,Call,3000,Not Started,Normal
W_Task.1984,W_Services_User.8,W_Case.2443,2013-12-03 00:00:00,2013-12-03 00:00:00,Other,Other,Email,600,Completed,High
W_Task.1985,W_Services_User.17,W_Case.4362,2013-12-13 00:00:00,2013-12-13 00:00:00,Call,Meeting,Email,300,Not Started,Normal
W_Task.1986,W_Services_User.20,W_Case.3747,2013-11-30 00:00:00,2013-11-30 00:00:00,Other,Prep,Email,900,Completed,Normal
W_Task.1987,W_Services_User.19,W_Case.2845,2014-01-17 00:00:00,2014-01-17 00:00:00,Call,Call,Call,2250,In Progress,Normal
W_Task.1988,W_Services_User.12,W_Case.1073,2013-12-13 00:00:00,2013-12-13 00:00:00,Send Letter,Email,Call,480,Completed,Normal
W_Task.1989,W_Services_User.5,W_Case.5854,2015-09-25 00:00:00,2015-09-25 00:00:00,Call,Meeting,Call,480,Not Started,Normal
W_Task.1990,W_Services_User.6,W_Case.1538,2014-04-22 00:00:00,2014-04-22 00:00:00,Call,Call,Call,360,Completed,Normal
W_Task.1991,W_Services_User.15,W_Case.826,2015-06-21 00:00:00,2015-06-21 00:00:00,Send Letter,Email,Call,3750,On Hold,Normal
W_Task.1992,W_Services_User.15,W_Case.909,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Other,Call,270,On Hold,Normal
W_Task.1993,W_Services_User.19,W_Case.1771,2016-05-04 00:00:00,2016-05-04 00:00:00,Call,Call,Call,4320,Completed,Normal
W_Task.1994,W_Services_User.20,W_Case.3013,2016-03-28 00:00:00,2016-03-28 00:00:00,Call,Call,Call,120,On Hold,High
W_Task.1995,W_Services_User.17,W_Case.1058,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Email,2250,Not Started,Normal
W_Task.1996,W_Services_User.3,W_Case.6317,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Task,3750,On Hold,Normal
W_Task.1997,W_Services_User.16,W_Case.6139,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Call,2400,On Hold,Normal
W_Task.1998,W_Services_User.18,W_Case.1258,2017-01-10 00:00:00,2017-01-10 00:00:00,Other,Prep,Task,1080,Not Started,High
W_Task.1999,W_Services_User.12,W_Case.5170,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,3600,In Progress,Normal
W_Task.2000,W_Services_User.14,W_Case.2439,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Call,750,In Progress,Normal
W_Task.2001,W_Services_User.5,W_Case.1620,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,1200,Completed,Normal
W_Task.2002,W_Services_User.18,W_Case.3784,2014-02-22 00:00:00,2014-02-22 00:00:00,Other,Prep,Call,720,Completed,Normal
W_Task.2003,W_Services_User.8,W_Case.6710,2015-10-27 00:00:00,2015-10-27 00:00:00,Send Letter,Email,Call,720,Completed,Normal
W_Task.2004,W_Services_User.12,W_Case.3204,2015-08-18 00:00:00,2015-08-18 00:00:00,Send Letter,Email,Call,600,On Hold,Normal
W_Task.2005,W_Services_User.7,W_Case.2329,2015-09-24 00:00:00,2015-09-24 00:00:00,Send Quote,Email,Email,720,In Progress,Normal
W_Task.2006,W_Services_User.7,W_Case.6241,2015-09-14 00:00:00,2015-09-14 00:00:00,Send Letter,Email,Email,720,Not Started,High
W_Task.2007,W_Services_User.19,W_Case.2006,2015-10-08 00:00:00,2015-10-08 00:00:00,Send Letter,Email,Task,720,Completed,Normal
W_Task.2008,W_Services_User.19,W_Case.2962,2015-08-13 00:00:00,2015-08-13 00:00:00,Other,Prep,Call,600,In Progress,Normal
W_Task.2009,W_Services_User.11,W_Case.235,2014-07-08 00:00:00,2014-07-08 00:00:00,Other,Other,Call,360,In Progress,Normal
W_Task.2010,W_Services_User.6,W_Case.351,2014-08-06 00:00:00,2014-08-06 00:00:00,Send Letter,Email,Task,900,In Progress,Normal
W_Task.2011,W_Services_User.6,W_Case.4714,2016-04-15 00:00:00,2016-04-15 00:00:00,Send Letter,Email,Task,2160,In Progress,Normal
W_Task.2012,W_Services_User.8,W_Case.7271,2016-09-30 00:00:00,2016-09-30 00:00:00,Other,Prep,Call,1800,On Hold,Normal
