External_Id__c,Owner.External_Id__c,Account.External_Id__c,DateTimeCreated__c,CloseDate,Name,Products__c,StageName,Amount,Type
W_Services_Opportunity.1174,W_Services_User.14,W_Services_Account.690,2015-11-18 01:26:20,2016-05-17 01:26:20,New Opportunity [2015-11-18 01:26:20],GC10001,Proposal/Quote,127200,New Business
W_Services_Opportunity.1175,W_Services_User.12,W_Services_Account.317,2015-02-02 20:04:02,2015-08-13 20:04:02,New Opportunity [2015-02-02 20:04:02],GC10001,Qualification,86500,New Business
W_Services_Opportunity.1176,W_Services_User.2,W_Services_Account.390,2016-11-03 14:41:48,2017-03-28 14:41:48,New Opportunity [2016-11-03 14:41:48],GC1000 series,Needs Analysis,121300,Add-On Business
W_Services_Opportunity.1177,W_Services_User.16,W_Services_Account.816,2015-08-26 11:48:00,2015-11-12 11:48:00,New Opportunity [2015-08-26 11:48:00],GC5000 series,Qualification,172400,New Business
W_Services_Opportunity.1178,W_Services_User.6,W_Services_Account.257,2016-11-08 14:15:50,2017-03-31 14:15:50,New Opportunity [2016-11-08 14:15:50],GC1000 series,Negotiation,139100,Services
W_Services_Opportunity.1179,W_Services_User.10,W_Services_Account.605,2015-12-21 14:03:31,2016-06-22 14:03:31,New Opportunity [2015-12-21 14:03:31],GC20002,Qualification,157800,Services
W_Services_Opportunity.1180,W_Services_User.12,W_Services_Account.987,2015-09-17 02:37:01,2016-02-09 02:37:01,New Opportunity [2015-09-17 02:37:01],GC20002,Closed Lost,125500,Services
W_Services_Opportunity.1181,W_Services_User.10,W_Services_Account.267,2015-12-28 13:33:08,2016-06-05 13:33:08,New Opportunity [2015-12-28 13:33:08],GC1000 series,Needs Analysis,145500,Services
W_Services_Opportunity.1182,W_Services_User.2,W_Services_Account.265,2015-05-16 03:07:13,2015-12-09 03:07:13,New Opportunity [2015-05-16 03:07:13],GC1000 series,Negotiation,113100,Services
W_Services_Opportunity.1183,W_Services_User.7,W_Services_Account.447,2016-11-23 19:40:42,2017-03-05 19:40:42,New Opportunity [2016-11-23 19:40:42],GC20002,Closed Lost,152800,Add-On Business
W_Services_Opportunity.1184,W_Services_User.5,W_Services_Account.624,2015-08-22 01:09:04,2016-02-07 01:09:04,New Opportunity [2015-08-22 01:09:04],GC10001,Proposal/Quote,108800,New Business
W_Services_Opportunity.1185,W_Services_User.6,W_Services_Account.829,2015-02-22 16:49:57,2015-08-30 16:49:57,New Opportunity [2015-02-22 16:49:57],GC5000 series,Proposal/Quote,117600,New Business
W_Services_Opportunity.1186,W_Services_User.1,W_Services_Account.310,2015-07-24 03:22:33,2015-12-21 03:22:33,New Opportunity [2015-07-24 03:22:33],GC5000 series,Proposal/Quote,177700,New Business
W_Services_Opportunity.1187,W_Services_User.5,W_Services_Account.968,2016-10-29 02:19:01,2017-05-14 02:19:01,New Opportunity [2016-10-29 02:19:01],GC20002,Proposal/Quote,177300,New Business
W_Services_Opportunity.1188,W_Services_User.18,W_Services_Account.181,2016-11-20 08:31:22,2017-04-19 08:31:22,New Opportunity [2016-11-20 08:31:22],GC5000 series,Qualification,209100,New Business
W_Services_Opportunity.1189,W_Services_User.18,W_Services_Account.472,2015-11-29 21:15:16,2016-03-18 21:15:16,New Opportunity [2015-11-29 21:15:16],GC20002,Qualification,208400,New Business
W_Services_Opportunity.1190,W_Services_User.12,W_Services_Account.793,2016-07-23 14:22:40,2016-11-21 14:22:40,New Opportunity [2016-07-23 14:22:40],GC10001,Proposal/Quote,126800,Renewal
W_Services_Opportunity.1191,W_Services_User.6,W_Services_Account.265,2016-07-17 16:40:03,2016-10-16 16:40:03,New Opportunity [2016-07-17 16:40:03],GC20002,Qualification,133600,New Business
W_Services_Opportunity.1192,W_Services_User.12,W_Services_Account.788,2016-02-17 13:10:29,2016-04-23 13:10:29,New Opportunity [2016-02-17 13:10:29],GC20002,Negotiation,182000,New Business
W_Services_Opportunity.1193,W_Services_User.3,W_Services_Account.294,2015-07-13 20:54:51,2015-09-29 20:54:51,New Opportunity [2015-07-13 20:54:51],GC20002,Closed Lost,206100,New Business
W_Services_Opportunity.1194,W_Services_User.7,W_Services_Account.939,2015-05-12 10:59:30,2015-10-31 10:59:30,New Opportunity [2015-05-12 10:59:30],GC5000 series,Proposal/Quote,140100,Add-On Business
W_Services_Opportunity.1195,W_Services_User.17,W_Services_Account.873,2015-12-16 02:38:14,2016-04-17 02:38:14,New Opportunity [2015-12-16 02:38:14],GC50000,Qualification,158300,New Business
W_Services_Opportunity.1196,W_Services_User.7,W_Services_Account.463,2016-04-20 12:43:36,2016-11-15 12:43:36,New Opportunity [2016-04-20 12:43:36],GC50000,Negotiation,170700,Add-On Business
W_Services_Opportunity.1197,W_Services_User.10,W_Services_Account.928,2016-11-16 18:10:29,2017-04-26 18:10:29,New Opportunity [2016-11-16 18:10:29],GC50000,Qualification,150500,Renewal
W_Services_Opportunity.1198,W_Services_User.5,W_Services_Account.700,2016-09-29 21:30:12,2017-04-09 21:30:12,New Opportunity [2016-09-29 21:30:12],GC50000,Closed Lost,148500,Add-On Business
W_Services_Opportunity.1199,W_Services_User.16,W_Services_Account.1016,2015-06-26 23:00:33,2015-11-27 23:00:33,New Opportunity [2015-06-26 23:00:33],GC5000 series,Needs Analysis,168600,New Business
W_Services_Opportunity.1200,W_Services_User.14,W_Services_Account.442,2015-10-04 13:03:33,2016-04-06 13:03:33,New Opportunity [2015-10-04 13:03:33],GC20002,Needs Analysis,143600,Add-On Business
W_Services_Opportunity.1201,W_Services_User.6,W_Services_Account.883,2016-09-07 06:31:51,2017-03-28 06:31:51,New Opportunity [2016-09-07 06:31:51],GC50000,Closed Lost,117900,Services
W_Services_Opportunity.1202,W_Services_User.2,W_Services_Account.536,2015-10-11 11:39:48,2016-03-23 11:39:48,New Opportunity [2015-10-11 11:39:48],GC10001,Closed Lost,164200,Add-On Business
W_Services_Opportunity.1203,W_Services_User.5,W_Services_Account.345,2015-01-21 16:27:05,2015-08-06 16:27:05,New Opportunity [2015-01-21 16:27:05],GC10001,Negotiation,124400,Add-On Business
W_Services_Opportunity.1204,W_Services_User.20,W_Services_Account.473,2015-04-17 06:36:01,2015-07-26 06:36:01,New Opportunity [2015-04-17 06:36:01],GC5000 series,Needs Analysis,172400,Renewal
W_Services_Opportunity.1205,W_Services_User.2,W_Services_Account.131,2015-02-20 09:43:17,2015-06-30 09:43:17,New Opportunity [2015-02-20 09:43:17],GC20002,Needs Analysis,151600,Add-On Business
W_Services_Opportunity.1206,W_Services_User.15,W_Services_Account.815,2015-09-16 05:44:43,2016-01-11 05:44:43,New Opportunity [2015-09-16 05:44:43],GC10001,Qualification,93100,New Business
W_Services_Opportunity.1207,W_Services_User.4,W_Services_Account.1094,2015-12-26 10:22:31,2016-06-18 10:22:31,New Opportunity [2015-12-26 10:22:31],GC20002,Closed Won,193600,New Business
W_Services_Opportunity.1208,W_Services_User.7,W_Services_Account.152,2015-07-13 16:20:39,2015-12-18 16:20:39,New Opportunity [2015-07-13 16:20:39],GC5000 series,Closed Lost,180700,Renewal
W_Services_Opportunity.1209,W_Services_User.7,W_Services_Account.35,2016-12-12 16:54:21,2017-03-24 16:54:21,New Opportunity [2016-12-12 16:54:21],GC50000,Needs Analysis,113400,Add-On Business
W_Services_Opportunity.1210,W_Services_User.10,W_Services_Account.687,2015-12-19 12:52:50,2016-03-28 12:52:50,New Opportunity [2015-12-19 12:52:50],GC5000 series,Qualification,155700,New Business
W_Services_Opportunity.1211,W_Services_User.17,W_Services_Account.242,2016-02-23 11:28:02,2016-08-22 11:28:02,New Opportunity [2016-02-23 11:28:02],GC20002,Needs Analysis,136200,New Business
W_Services_Opportunity.1212,W_Services_User.3,W_Services_Account.761,2016-05-06 08:26:43,2016-11-27 08:26:43,New Opportunity [2016-05-06 08:26:43],GC50000,Qualification,127900,Add-On Business
W_Services_Opportunity.1213,W_Services_User.7,W_Services_Account.751,2015-07-15 06:04:57,2015-11-17 06:04:57,New Opportunity [2015-07-15 06:04:57],GC20002,Needs Analysis,152900,New Business
W_Services_Opportunity.1214,W_Services_User.1,W_Services_Account.768,2015-04-26 04:09:25,2015-10-15 04:09:25,New Opportunity [2015-04-26 04:09:25],GC5000 series,Qualification,70400,Add-On Business
W_Services_Opportunity.1215,W_Services_User.14,W_Services_Account.207,2016-09-19 02:13:04,2017-02-22 02:13:04,New Opportunity [2016-09-19 02:13:04],GC10001,Closed Lost,142300,New Business
W_Services_Opportunity.1216,W_Services_User.13,W_Services_Account.6,2016-01-02 17:41:26,2016-05-04 17:41:26,New Opportunity [2016-01-02 17:41:26],GC1000 series,Needs Analysis,140100,New Business
W_Services_Opportunity.1217,W_Services_User.15,W_Services_Account.6,2016-03-25 20:33:25,2016-08-04 20:33:25,New Opportunity [2016-03-25 20:33:25],GC1000 series,Proposal/Quote,139700,New Business
W_Services_Opportunity.1218,W_Services_User.9,W_Services_Account.445,2016-05-02 11:02:57,2016-11-03 11:02:57,New Opportunity [2016-05-02 11:02:57],GC20002,Qualification,174600,Add-On Business
W_Services_Opportunity.1219,W_Services_User.20,W_Services_Account.230,2015-02-16 13:10:11,2015-08-04 13:10:11,New Opportunity [2015-02-16 13:10:11],GC20002,Needs Analysis,143000,New Business
W_Services_Opportunity.1220,W_Services_User.19,W_Services_Account.283,2015-08-17 13:41:06,2016-03-02 13:41:06,New Opportunity [2015-08-17 13:41:06],GC5000 series,Needs Analysis,172100,Add-On Business
W_Services_Opportunity.1221,W_Services_User.18,W_Services_Account.283,2016-01-20 00:15:41,2016-04-02 00:15:41,New Opportunity [2016-01-20 00:15:41],GC1000 series,Qualification,168900,Add-On Business
W_Services_Opportunity.1222,W_Services_User.15,W_Services_Account.464,2015-05-07 11:45:20,2015-08-22 11:45:20,New Opportunity [2015-05-07 11:45:20],GC50000,Proposal/Quote,110200,New Business
W_Services_Opportunity.1223,W_Services_User.8,W_Services_Account.514,2015-03-07 22:07:26,2015-09-18 22:07:26,New Opportunity [2015-03-07 22:07:26],GC1000 series,Closed Lost,166200,New Business
W_Services_Opportunity.1224,W_Services_User.6,W_Services_Account.510,2015-12-14 04:55:47,2016-03-28 04:55:47,New Opportunity [2015-12-14 04:55:47],GC20002,Proposal/Quote,122900,Add-On Business
W_Services_Opportunity.1225,W_Services_User.17,W_Services_Account.617,2015-09-26 07:52:17,2016-02-12 07:52:17,New Opportunity [2015-09-26 07:52:17],GC5000 series,Qualification,168600,Add-On Business
W_Services_Opportunity.1226,W_Services_User.15,W_Services_Account.264,2016-08-06 03:09:18,2017-01-28 03:09:18,New Opportunity [2016-08-06 03:09:18],GC5000 series,Proposal/Quote,146700,New Business
W_Services_Opportunity.1227,W_Services_User.18,W_Services_Account.623,2016-09-14 02:01:37,2017-01-06 02:01:37,New Opportunity [2016-09-14 02:01:37],GC5000 series,Needs Analysis,160500,New Business
W_Services_Opportunity.1228,W_Services_User.11,W_Services_Account.840,2015-07-17 21:36:54,2015-10-26 21:36:54,New Opportunity [2015-07-17 21:36:54],GC20002,Qualification,210500,Add-On Business
W_Services_Opportunity.1229,W_Services_User.15,W_Services_Account.442,2016-10-14 02:52:56,2017-01-04 02:52:56,New Opportunity [2016-10-14 02:52:56],GC1000 series,Negotiation,117700,Add-On Business
W_Services_Opportunity.1230,W_Services_User.3,W_Services_Account.588,2016-12-14 08:50:57,2017-06-12 08:50:57,New Opportunity [2016-12-14 08:50:57],GC5000 series,Qualification,125800,New Business
W_Services_Opportunity.1231,W_Services_User.15,W_Services_Account.489,2015-05-19 09:33:31,2015-11-11 09:33:31,New Opportunity [2015-05-19 09:33:31],GC5000 series,Closed Won,110000,Add-On Business
W_Services_Opportunity.1232,W_Services_User.12,W_Services_Account.302,2016-05-26 13:19:40,2016-08-03 13:19:40,New Opportunity [2016-05-26 13:19:40],GC1000 series,Qualification,130900,Services
W_Services_Opportunity.1233,W_Services_User.13,W_Services_Account.597,2016-03-19 21:53:07,2016-06-16 21:53:07,New Opportunity [2016-03-19 21:53:07],GC10001,Closed Won,239300,New Business
W_Services_Opportunity.1234,W_Services_User.13,W_Services_Account.763,2016-04-08 23:46:55,2016-10-25 23:46:55,New Opportunity [2016-04-08 23:46:55],GC20002,Proposal/Quote,114500,Add-On Business
W_Services_Opportunity.1235,W_Services_User.2,W_Services_Account.413,2015-06-16 12:00:14,2015-12-20 12:00:14,New Opportunity [2015-06-16 12:00:14],GC1000 series,Qualification,122700,Services
W_Services_Opportunity.1236,W_Services_User.16,W_Services_Account.537,2015-01-18 05:37:58,2015-03-29 05:37:58,New Opportunity [2015-01-18 05:37:58],GC50000,Negotiation,122500,Add-On Business
W_Services_Opportunity.1237,W_Services_User.2,W_Services_Account.305,2015-07-06 01:24:22,2015-11-19 01:24:22,New Opportunity [2015-07-06 01:24:22],GC10001,Closed Lost,189500,New Business
W_Services_Opportunity.1238,W_Services_User.13,W_Services_Account.389,2015-01-06 18:03:29,2015-04-10 18:03:29,New Opportunity [2015-01-06 18:03:29],GC1000 series,Proposal/Quote,167800,Add-On Business
W_Services_Opportunity.1239,W_Services_User.2,W_Services_Account.374,2016-01-01 15:22:09,2016-04-23 15:22:09,New Opportunity [2016-01-01 15:22:09],GC20002,Needs Analysis,172300,Add-On Business
W_Services_Opportunity.1240,W_Services_User.6,W_Services_Account.103,2016-12-09 21:15:37,2017-05-01 21:15:37,New Opportunity [2016-12-09 21:15:37],GC5000 series,Qualification,109000,Services
W_Services_Opportunity.1241,W_Services_User.18,W_Services_Account.232,2016-03-18 07:48:01,2016-07-22 07:48:01,New Opportunity [2016-03-18 07:48:01],GC20002,Closed Won,184700,Add-On Business
W_Services_Opportunity.1242,W_Services_User.19,W_Services_Account.67,2015-03-04 14:15:37,2015-06-17 14:15:37,New Opportunity [2015-03-04 14:15:37],GC10001,Needs Analysis,166600,Services
W_Services_Opportunity.1243,W_Services_User.19,W_Services_Account.204,2016-06-17 17:28:22,2016-12-29 17:28:22,New Opportunity [2016-06-17 17:28:22],GC5000 series,Needs Analysis,188200,Add-On Business
W_Services_Opportunity.1244,W_Services_User.5,W_Services_Account.1087,2016-09-15 14:26:07,2016-12-27 14:26:07,New Opportunity [2016-09-15 14:26:07],GC1000 series,Closed Lost,172600,Services
W_Services_Opportunity.1245,W_Services_User.16,W_Services_Account.917,2016-11-28 22:50:38,2017-02-05 22:50:38,New Opportunity [2016-11-28 22:50:38],GC5000 series,Closed Lost,153000,New Business
W_Services_Opportunity.1246,W_Services_User.18,W_Services_Account.57,2015-09-23 09:22:31,2016-01-01 09:22:31,New Opportunity [2015-09-23 09:22:31],GC5000 series,Closed Lost,122900,Add-On Business
W_Services_Opportunity.1247,W_Services_User.4,W_Services_Account.67,2016-10-25 04:29:02,2017-03-29 04:29:02,New Opportunity [2016-10-25 04:29:02],GC50000,Qualification,139500,New Business
W_Services_Opportunity.1248,W_Services_User.11,W_Services_Account.426,2016-04-09 18:25:48,2016-07-14 18:25:48,New Opportunity [2016-04-09 18:25:48],GC10001,Closed Won,124600,Add-On Business
W_Services_Opportunity.1249,W_Services_User.20,W_Services_Account.744,2015-07-15 22:49:53,2016-01-10 22:49:53,New Opportunity [2015-07-15 22:49:53],GC50000,Negotiation,109900,Services
W_Services_Opportunity.1250,W_Services_User.5,W_Services_Account.849,2015-10-12 22:09:33,2016-05-03 22:09:33,New Opportunity [2015-10-12 22:09:33],GC1000 series,Qualification,110300,Services
W_Services_Opportunity.1251,W_Services_User.20,W_Services_Account.1004,2015-07-02 14:44:59,2015-12-28 14:44:59,New Opportunity [2015-07-02 14:44:59],GC10001,Needs Analysis,137600,New Business
W_Services_Opportunity.1252,W_Services_User.15,W_Services_Account.1094,2016-12-14 05:52:50,2017-06-26 05:52:50,New Opportunity [2016-12-14 05:52:50],GC1000 series,Proposal/Quote,126900,Services
W_Services_Opportunity.1253,W_Services_User.18,W_Services_Account.781,2016-06-02 09:43:16,2016-08-05 09:43:16,New Opportunity [2016-06-02 09:43:16],GC10001,Needs Analysis,135600,New Business
W_Services_Opportunity.1254,W_Services_User.14,W_Services_Account.959,2015-03-04 03:10:46,2015-05-15 03:10:46,New Opportunity [2015-03-04 03:10:46],GC10001,Proposal/Quote,154500,Renewal
W_Services_Opportunity.1255,W_Services_User.12,W_Services_Account.483,2015-07-03 07:11:38,2015-10-07 07:11:38,New Opportunity [2015-07-03 07:11:38],GC50000,Needs Analysis,130800,Services
W_Services_Opportunity.1256,W_Services_User.16,W_Services_Account.305,2015-12-10 18:01:17,2016-05-14 18:01:17,New Opportunity [2015-12-10 18:01:17],GC10001,Proposal/Quote,135800,Add-On Business
W_Services_Opportunity.1257,W_Services_User.5,W_Services_Account.1001,2016-02-03 20:03:28,2016-05-04 20:03:28,New Opportunity [2016-02-03 20:03:28],GC5000 series,Closed Lost,179100,Add-On Business
W_Services_Opportunity.1258,W_Services_User.9,W_Services_Account.249,2016-04-05 00:33:20,2016-08-10 00:33:20,New Opportunity [2016-04-05 00:33:20],GC20002,Proposal/Quote,130600,New Business
W_Services_Opportunity.1259,W_Services_User.12,W_Services_Account.198,2015-08-31 18:48:13,2015-12-24 18:48:13,New Opportunity [2015-08-31 18:48:13],GC1000 series,Needs Analysis,134200,New Business
W_Services_Opportunity.1260,W_Services_User.16,W_Services_Account.589,2015-09-28 22:30:39,2015-11-27 22:30:39,New Opportunity [2015-09-28 22:30:39],GC10001,Closed Lost,159200,Add-On Business
W_Services_Opportunity.1261,W_Services_User.7,W_Services_Account.638,2015-04-05 19:06:26,2015-06-13 19:06:26,New Opportunity [2015-04-05 19:06:26],GC5000 series,Closed Lost,129900,Renewal
W_Services_Opportunity.1262,W_Services_User.19,W_Services_Account.767,2015-06-18 09:23:38,2015-10-07 09:23:38,New Opportunity [2015-06-18 09:23:38],GC5000 series,Qualification,149100,New Business
W_Services_Opportunity.1263,W_Services_User.5,W_Services_Account.231,2015-08-08 17:41:16,2015-12-07 17:41:16,New Opportunity [2015-08-08 17:41:16],GC1000 series,Needs Analysis,136400,Services
W_Services_Opportunity.1264,W_Services_User.9,W_Services_Account.791,2016-04-04 19:14:33,2016-08-19 19:14:33,New Opportunity [2016-04-04 19:14:33],GC20002,Needs Analysis,134000,New Business
W_Services_Opportunity.1265,W_Services_User.19,W_Services_Account.690,2016-09-23 18:21:17,2017-03-08 18:21:17,New Opportunity [2016-09-23 18:21:17],GC50000,Closed Lost,121400,Add-On Business
W_Services_Opportunity.1266,W_Services_User.15,W_Services_Account.81,2015-04-06 12:06:32,2015-06-08 12:06:32,New Opportunity [2015-04-06 12:06:32],GC1000 series,Closed Won,158400,Services
W_Services_Opportunity.1267,W_Services_User.10,W_Services_Account.505,2015-03-07 06:52:23,2015-06-10 06:52:23,New Opportunity [2015-03-07 06:52:23],GC10001,Qualification,128500,Add-On Business
W_Services_Opportunity.1268,W_Services_User.3,W_Services_Account.929,2016-08-26 08:47:41,2016-11-09 08:47:41,New Opportunity [2016-08-26 08:47:41],GC5000 series,Needs Analysis,152100,Add-On Business
W_Services_Opportunity.1269,W_Services_User.13,W_Services_Account.716,2015-12-07 17:31:44,2016-02-14 17:31:44,New Opportunity [2015-12-07 17:31:44],GC20002,Closed Lost,118000,New Business
