External_Id__c,RequestDateTime__c,CreatedDate__c,AssignedDateTime__c,AcceptDateTime__c,CloseDateTime__c,ActiveTime__c,AgentCapacityWhenDeclined__c,CancelDateTime__c,CapacityPercentage__c,CapacityWeight__c,DeclineDateTime__c,DeclineReason__c,HandleTime__c,OriginalQueue.DeveloperName,PushTimeout__c,PushTimeoutDateTime__c,ServiceChannel.DeveloperName,SpeedToAnswer__c,Status__c,User.External_Id__c,Case.External_Id__c
W_AgentWork.814,2017-01-13 09:48:47,2017-01-13 11:41:47,2017-01-13 11:42:17,2017-01-13 11:45:39,2017-01-13 11:53:58,499,176,2017-01-13 11:51:54,19,3,2017-01-13 11:51:28,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",499,Tier2Queue,77,2017-01-13 11:42:59,sfdc_sos,7012,Unavailable,W_Services_User.18,W_Case.359
W_AgentWork.815,2017-01-14 04:43:06,2017-01-14 06:23:06,2017-01-14 06:24:07,2017-01-14 06:33:25,2017-01-14 06:39:31,366,1448,2017-01-14 06:29:56,7,5,2017-01-14 06:30:46,Quisque ut erat.,366,Tier3Queue,10,2017-01-14 06:24:04,LiveMessage,6619,Unavailable,W_Services_User.14,W_Case.350
W_AgentWork.816,2017-01-11 03:46:03,2017-01-11 05:19:03,2017-01-11 05:19:36,2017-01-11 05:23:21,2017-01-11 05:40:29,1028,1431,2017-01-11 05:28:13,27,6,2017-01-11 05:22:40,Aliquam non mauris.,1028,InternationalQueue,6,2017-01-11 05:19:52,sfdc_liveagent,5838,Assigned,W_Services_User.4,W_Case.163
W_AgentWork.817,2017-03-12 09:41:46,2017-03-12 10:32:46,2017-03-12 10:33:24,2017-03-12 10:34:57,2017-03-12 10:43:51,534,496,2017-03-12 10:38:53,62,2,2017-03-12 10:35:22,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",534,Tier3Queue,94,2017-03-12 10:34:09,Cases,3191,DeclinedOnPushTimeout,W_Services_User.13,W_Case.390
W_AgentWork.818,2017-01-06 07:20:02,2017-01-06 07:45:02,2017-01-06 07:45:36,2017-01-06 07:48:02,2017-01-06 08:15:19,1637,933,2017-01-06 07:48:22,16,2,2017-01-06 07:47:56,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",1637,GeneralQueue,32,2017-01-06 07:45:27,sfdc_liveagent,1680,Canceled,W_Services_User.16,W_Case.22
W_AgentWork.819,2017-01-08 05:44:11,2017-01-08 07:33:11,2017-01-08 07:34:36,2017-01-08 07:37:31,2017-01-08 07:40:17,166,941,2017-01-08 07:41:25,52,5,2017-01-08 07:40:10,Nam dui.,166,Tier3Queue,26,2017-01-08 07:34:27,Cases,6800,Assigned,W_Services_User.14,W_Case.19
W_AgentWork.820,2016-09-02 02:38:35,2016-09-02 03:47:35,2016-09-02 03:47:57,2016-09-02 03:52:05,2016-09-02 04:09:13,1028,173,2016-09-02 03:48:46,70,1,2016-09-02 03:56:12,Sed accumsan felis.,1028,Social_Queue,50,2016-09-02 03:48:49,sfdc_sos,4410,Assigned,W_Services_User.15,W_Case.25
W_AgentWork.821,2016-09-27 16:34:31,2016-09-27 17:13:31,2016-09-27 17:13:45,2016-09-27 17:18:30,2016-09-27 17:41:20,1370,424,2016-09-27 17:15:57,80,3,2016-09-27 17:21:39,Morbi porttitor lorem id ligula.,1370,Tier3Queue,99,2016-09-27 17:14:55,LiveMessage,2639,Closed,W_Services_User.5,W_Case.447
W_AgentWork.822,2017-03-06 17:45:37,2017-03-06 17:52:37,2017-03-06 17:53:41,2017-03-06 18:03:23,2017-03-06 18:09:44,381,964,2017-03-06 18:02:00,53,1,2017-03-06 17:54:23,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",381,UnassignedPartnerLeads,41,2017-03-06 17:53:39,sfdc_sos,1066,Opened,W_Services_User.13,W_Case.106
W_AgentWork.823,2016-07-29 20:48:22,2016-07-29 22:05:22,2016-07-29 22:05:55,2016-07-29 22:13:29,2016-07-29 22:27:16,827,163,2016-07-29 22:09:27,12,5,2016-07-29 22:06:47,Nulla tempus.,827,TargetCampaign,1,2016-07-29 22:06:00,sfdc_liveagent,5107,Unavailable,W_Services_User.6,W_Case.489
W_AgentWork.824,2016-10-25 10:34:19,2016-10-25 11:51:19,2016-10-25 11:52:07,2016-10-25 12:00:05,2016-10-25 12:23:06,1381,316,2016-10-25 11:55:33,89,3,2016-10-25 11:59:52,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",1381,Social_Queue,99,2016-10-25 11:51:43,Leads,5146,Assigned,W_Services_User.18,W_Case.110
W_AgentWork.825,2016-08-23 05:05:00,2016-08-23 06:26:00,2016-08-23 06:26:20,2016-08-23 06:30:07,2016-08-23 06:56:09,1562,1280,2016-08-23 06:35:28,39,6,2016-08-23 06:32:40,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1562,Tier1Queue,30,2016-08-23 06:26:35,Leads,5107,Closed,W_Services_User.11,W_Case.89
W_AgentWork.826,2017-02-26 14:46:47,2017-02-26 15:19:47,2017-02-26 15:20:46,2017-02-26 15:21:21,2017-02-26 15:49:46,1705,83,2017-02-26 15:24:58,21,4,2017-02-26 15:24:36,Donec semper sapien a libero.,1705,TargetCampaign,75,2017-02-26 15:20:20,sfdc_sos,2074,Opened,W_Services_User.16,W_Case.97
W_AgentWork.827,2017-02-22 17:07:51,2017-02-22 18:09:51,2017-02-22 18:09:56,2017-02-22 18:14:29,2017-02-22 18:18:05,216,1506,2017-02-22 18:11:44,51,6,2017-02-22 18:16:07,Donec posuere metus vitae ipsum.,216,Tier1Queue,78,2017-02-22 18:09:52,sfdc_sos,3998,Closed,W_Services_User.9,W_Case.200
W_AgentWork.828,2016-10-28 15:07:12,2016-10-28 15:35:12,2016-10-28 15:36:14,2016-10-28 15:42:29,2016-10-28 15:45:33,184,282,2016-10-28 15:37:00,28,4,2016-10-28 15:39:34,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",184,InternationalQueue,90,2016-10-28 15:36:28,sfdc_sos,2117,Declined,W_Services_User.20,W_Case.494
W_AgentWork.829,2017-01-12 04:50:42,2017-01-12 05:26:42,2017-01-12 05:26:59,2017-01-12 05:33:45,2017-01-12 05:53:13,1168,1157,2017-01-12 05:35:32,44,2,2017-01-12 05:32:14,Vivamus vestibulum sagittis sapien.,1168,TargetCampaign,71,2017-01-12 05:27:56,sfdc_sos,2583,Closed,W_Services_User.18,W_Case.308
W_AgentWork.830,2016-07-11 01:09:12,2016-07-11 01:44:12,2016-07-11 01:44:38,2016-07-11 01:47:57,2016-07-11 01:59:37,700,957,2016-07-11 01:51:35,29,1,2016-07-11 01:51:31,Quisque id justo sit amet sapien dignissim vestibulum.,700,Tier2Queue,56,2016-07-11 01:45:51,Leads,2325,Opened,W_Services_User.12,W_Case.428
W_AgentWork.831,2016-09-22 17:03:16,2016-09-22 18:10:16,2016-09-22 18:12:11,2016-09-22 18:19:09,2016-09-22 18:45:40,1591,875,2016-09-22 18:17:03,36,1,2016-09-22 18:18:59,Donec dapibus.,1591,InternationalQueue,17,2016-09-22 18:10:22,sfdc_liveagent,4553,Closed,W_Services_User.2,W_Case.7
W_AgentWork.832,2016-08-23 18:34:14,2016-08-23 19:16:14,2016-08-23 19:17:37,2016-08-23 19:19:15,2016-08-23 19:33:49,874,814,2016-08-23 19:25:01,32,4,2016-08-23 19:22:51,Praesent blandit lacinia erat.,874,Tier1Queue,25,2016-08-23 19:17:44,LiveMessage,2701,Unavailable,W_Services_User.15,W_Case.160
W_AgentWork.833,2017-02-06 08:37:11,2017-02-06 10:03:11,2017-02-06 10:05:04,2017-02-06 10:13:09,2017-02-06 10:22:17,548,1001,2017-02-06 10:08:59,72,1,2017-02-06 10:13:13,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",548,InternationalQueue,53,2017-02-06 10:03:52,Cases,5758,Opened,W_Services_User.1,W_Case.66
W_AgentWork.834,2017-03-08 11:08:06,2017-03-08 11:16:06,2017-03-08 11:17:38,2017-03-08 11:20:15,2017-03-08 11:28:47,512,1269,2017-03-08 11:22:43,90,5,2017-03-08 11:22:09,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",512,Knowledge_Translations,82,2017-03-08 11:16:12,Leads,729,Closed,W_Services_User.10,W_Case.103
W_AgentWork.835,2017-03-17 14:33:39,2017-03-17 15:54:39,2017-03-17 15:56:27,2017-03-17 16:05:38,2017-03-17 16:32:28,1610,107,2017-03-17 15:57:05,76,4,2017-03-17 16:05:46,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",1610,Time_Off_Manager_Payroll,88,2017-03-17 15:55:57,LiveMessage,5519,DeclinedOnPushTimeout,W_Services_User.12,W_Case.193
W_AgentWork.836,2016-07-23 14:55:04,2016-07-23 14:58:04,2016-07-23 14:58:56,2016-07-23 15:08:46,2016-07-23 15:30:04,1278,963,2016-07-23 15:01:50,80,5,2016-07-23 15:03:43,Praesent lectus.,1278,Social_Queue,46,2016-07-23 14:58:41,LiveMessage,822,Opened,W_Services_User.12,W_Case.149
W_AgentWork.837,2016-10-22 16:46:46,2016-10-22 16:54:46,2016-10-22 16:55:04,2016-10-22 16:58:52,2016-10-22 17:23:57,1505,1382,2016-10-22 16:57:06,47,6,2016-10-22 17:03:10,Etiam faucibus cursus urna.,1505,Tier1Queue,60,2016-10-22 16:55:59,LiveMessage,726,DeclinedOnPushTimeout,W_Services_User.12,W_Case.421
W_AgentWork.838,2016-08-09 10:49:36,2016-08-09 11:10:36,2016-08-09 11:11:44,2016-08-09 11:17:11,2016-08-09 11:39:12,1321,1723,2016-08-09 11:16:46,96,2,2016-08-09 11:18:47,Aliquam quis turpis eget elit sodales scelerisque.,1321,Time_Off_Manager_Payroll,52,2016-08-09 11:12:08,sfdc_liveagent,1655,Opened,W_Services_User.4,W_Case.257
W_AgentWork.839,2017-03-24 03:08:23,2017-03-24 03:38:23,2017-03-24 03:38:23,2017-03-24 03:39:30,2017-03-24 04:02:31,1381,1024,2017-03-24 03:45:29,27,3,2017-03-24 03:40:45,Etiam vel augue.,1381,Tier2Queue,26,2017-03-24 03:38:48,sfdc_liveagent,1867,Opened,W_Services_User.14,W_Case.137
W_AgentWork.840,2017-02-11 21:14:12,2017-02-11 22:09:12,2017-02-11 22:10:53,2017-02-11 22:16:39,2017-02-11 22:19:52,193,752,2017-02-11 22:13:20,47,6,2017-02-11 22:16:27,Vestibulum sed magna at nunc commodo placerat.,193,Tier1Queue,22,2017-02-11 22:09:48,sfdc_sos,3747,Assigned,W_Services_User.7,W_Case.365
W_AgentWork.841,2016-08-08 06:44:05,2016-08-08 08:03:05,2016-08-08 08:03:29,2016-08-08 08:04:46,2016-08-08 08:20:47,961,785,2016-08-08 08:06:44,62,2,2016-08-08 08:05:57,Aenean lectus.,961,Knowledge_Translations,13,2016-08-08 08:03:11,sfdc_liveagent,4841,Opened,W_Services_User.9,W_Case.192
W_AgentWork.842,2016-11-15 12:16:20,2016-11-15 13:41:20,2016-11-15 13:42:25,2016-11-15 13:44:02,2016-11-15 13:45:09,67,235,2016-11-15 13:48:35,41,4,2016-11-15 13:51:11,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",67,InternationalQueue,16,2016-11-15 13:41:24,Cases,5262,Assigned,W_Services_User.9,W_Case.253
W_AgentWork.843,2017-02-17 04:43:45,2017-02-17 05:35:45,2017-02-17 05:36:12,2017-02-17 05:43:21,2017-02-17 06:07:35,1454,151,2017-02-17 05:45:36,17,6,2017-02-17 05:37:24,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1454,Knowledge_Translations,37,2017-02-17 05:36:17,sfdc_sos,3576,Closed,W_Services_User.12,W_Case.96
W_AgentWork.844,2016-08-15 06:45:53,2016-08-15 07:32:53,2016-08-15 07:34:53,2016-08-15 07:43:50,2016-08-15 08:11:32,1662,1775,2016-08-15 07:43:18,27,6,2016-08-15 07:37:39,Proin eu mi.,1662,Tier1Queue,85,2016-08-15 07:33:06,sfdc_sos,3477,Declined,W_Services_User.9,W_Case.365
W_AgentWork.845,2016-10-11 18:39:11,2016-10-11 19:46:11,2016-10-11 19:46:24,2016-10-11 19:53:23,2016-10-11 20:01:30,487,152,2016-10-11 19:54:49,5,6,2016-10-11 19:52:08,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",487,TargetCampaign,45,2016-10-11 19:47:11,sfdc_sos,4452,Declined,W_Services_User.15,W_Case.446
W_AgentWork.846,2016-10-09 05:37:01,2016-10-09 05:48:01,2016-10-09 05:48:48,2016-10-09 05:57:07,2016-10-09 06:11:56,889,1118,2016-10-09 05:53:28,75,3,2016-10-09 05:54:24,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",889,Tier3Queue,73,2016-10-09 05:48:15,sfdc_sos,1206,Closed,W_Services_User.9,W_Case.69
W_AgentWork.847,2016-09-28 04:46:48,2016-09-28 05:40:48,2016-09-28 05:41:06,2016-09-28 05:46:32,2016-09-28 05:47:27,55,735,2016-09-28 05:47:12,16,5,2016-09-28 05:42:21,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",55,Knowledge_Translations,94,2016-09-28 05:42:01,LiveMessage,3584,Assigned,W_Services_User.17,W_Case.361
W_AgentWork.848,2016-07-01 11:54:36,2016-07-01 12:44:36,2016-07-01 12:46:22,2016-07-01 12:47:26,2016-07-01 13:16:41,1755,877,2016-07-01 12:53:58,48,3,2016-07-01 12:50:20,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1755,Knowledge_Translations,98,2016-07-01 12:45:27,sfdc_liveagent,3170,Closed,W_Services_User.9,W_Case.469
W_AgentWork.849,2016-07-08 12:43:17,2016-07-08 14:15:17,2016-07-08 14:15:25,2016-07-08 14:18:18,2016-07-08 14:38:15,1197,1776,2016-07-08 14:19:59,36,6,2016-07-08 14:23:48,Donec dapibus.,1197,Tier1Queue,67,2016-07-08 14:16:01,sfdc_sos,5701,Unavailable,W_Services_User.12,W_Case.409
W_AgentWork.850,2016-09-06 01:02:52,2016-09-06 02:58:52,2016-09-06 02:59:10,2016-09-06 03:00:42,2016-09-06 03:26:25,1543,580,2016-09-06 03:01:42,41,2,2016-09-06 03:03:33,Donec posuere metus vitae ipsum.,1543,Time_Off_Manager_Payroll,85,2016-09-06 02:59:07,Leads,7070,Declined,W_Services_User.9,W_Case.407
W_AgentWork.851,2016-07-30 16:39:17,2016-07-30 17:39:17,2016-07-30 17:40:00,2016-07-30 17:43:24,2016-07-30 17:51:13,469,1273,2016-07-30 17:44:03,92,2,2016-07-30 17:46:01,Vivamus vestibulum sagittis sapien.,469,Tier3Queue,1,2016-07-30 17:40:40,LiveMessage,3847,Declined,W_Services_User.20,W_Case.327
W_AgentWork.852,2016-11-03 15:36:38,2016-11-03 16:29:38,2016-11-03 16:31:00,2016-11-03 16:31:31,2016-11-03 16:50:28,1137,997,2016-11-03 16:35:10,63,1,2016-11-03 16:33:24,Curabitur convallis.,1137,UnassignedPartnerLeads,21,2016-11-03 16:30:26,Cases,3293,Unavailable,W_Services_User.11,W_Case.132
W_AgentWork.853,2017-02-18 19:36:14,2017-02-18 20:08:14,2017-02-18 20:09:04,2017-02-18 20:16:53,2017-02-18 20:20:03,190,1051,2017-02-18 20:14:56,49,4,2017-02-18 20:12:06,Morbi a ipsum.,190,Tier3Queue,59,2017-02-18 20:08:36,sfdc_liveagent,2439,DeclinedOnPushTimeout,W_Services_User.4,W_Case.42
W_AgentWork.854,2017-03-26 04:55:13,2017-03-26 06:42:13,2017-03-26 06:43:24,2017-03-26 06:47:51,2017-03-26 07:07:59,1208,1278,2017-03-26 06:50:56,19,1,2017-03-26 06:46:10,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",1208,Tier3Queue,67,2017-03-26 06:43:28,Leads,6758,Unavailable,W_Services_User.18,W_Case.262
W_AgentWork.855,2016-07-13 20:26:46,2016-07-13 20:58:46,2016-07-13 20:59:08,2016-07-13 21:05:07,2016-07-13 21:08:40,213,569,2016-07-13 21:03:18,31,4,2016-07-13 21:08:18,Donec posuere metus vitae ipsum.,213,TargetCampaign,22,2016-07-13 21:00:11,sfdc_sos,2301,Opened,W_Services_User.20,W_Case.125
W_AgentWork.856,2016-11-09 21:26:25,2016-11-09 21:28:25,2016-11-09 21:30:12,2016-11-09 21:30:44,2016-11-09 21:49:48,1144,1401,2016-11-09 21:32:51,41,2,2016-11-09 21:30:51,Nulla ac enim.,1144,Knowledge_Translations,70,2016-11-09 21:28:29,Leads,259,Opened,W_Services_User.1,W_Case.366
W_AgentWork.857,2017-01-24 11:43:07,2017-01-24 11:56:07,2017-01-24 11:58:02,2017-01-24 12:03:00,2017-01-24 12:04:14,74,636,2017-01-24 11:59:21,43,4,2017-01-24 12:00:28,Donec ut dolor.,74,Tier3Queue,41,2017-01-24 11:57:42,Leads,1193,Declined,W_Services_User.15,W_Case.257
W_AgentWork.858,2016-12-04 00:46:01,2016-12-04 02:24:01,2016-12-04 02:25:16,2016-12-04 02:32:59,2016-12-04 02:55:11,1332,1123,2016-12-04 02:30:11,58,6,2016-12-04 02:26:43,Suspendisse potenti.,1332,Knowledge_Translations,4,2016-12-04 02:25:35,Cases,6418,Closed,W_Services_User.5,W_Case.144
W_AgentWork.859,2017-03-29 02:44:14,2017-03-29 04:31:14,2017-03-29 04:33:09,2017-03-29 04:35:00,2017-03-29 04:36:50,110,1006,2017-03-29 04:40:46,66,4,2017-03-29 04:39:39,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",110,Tier1Queue,36,2017-03-29 04:32:15,LiveMessage,6646,Opened,W_Services_User.3,W_Case.85
W_AgentWork.860,2017-02-24 22:50:35,2017-02-24 23:11:35,2017-02-24 23:12:07,2017-02-24 23:14:18,2017-02-24 23:35:12,1254,1727,2017-02-24 23:17:48,48,3,2017-02-24 23:16:11,Nulla mollis molestie lorem.,1254,Social_Queue,92,2017-02-24 23:12:50,sfdc_sos,1423,DeclinedOnPushTimeout,W_Services_User.13,W_Case.300
W_AgentWork.861,2016-11-09 11:29:22,2016-11-09 12:54:22,2016-11-09 12:55:02,2016-11-09 13:00:28,2016-11-09 13:06:58,390,79,2016-11-09 12:58:37,55,4,2016-11-09 13:00:28,Mauris lacinia sapien quis libero.,390,UnassignedPartnerLeads,6,2016-11-09 12:55:38,Leads,5466,Canceled,W_Services_User.9,W_Case.16
W_AgentWork.862,2016-09-24 21:18:24,2016-09-24 23:08:24,2016-09-24 23:08:26,2016-09-24 23:13:04,2016-09-24 23:14:19,75,420,2016-09-24 23:09:37,24,1,2016-09-24 23:15:24,Pellentesque at nulla.,75,Time_Off_Manager_Payroll,88,2016-09-24 23:09:00,sfdc_sos,6880,Unavailable,W_Services_User.16,W_Case.188
W_AgentWork.863,2017-03-10 06:54:36,2017-03-10 07:01:36,2017-03-10 07:03:13,2017-03-10 07:04:03,2017-03-10 07:20:17,974,1165,2017-03-10 07:11:40,60,3,2017-03-10 07:10:08,Sed ante.,974,Tier2Queue,6,2017-03-10 07:01:54,Cases,567,Unavailable,W_Services_User.4,W_Case.269
W_AgentWork.864,2016-11-18 12:35:08,2016-11-18 14:34:08,2016-11-18 14:34:26,2016-11-18 14:42:56,2016-11-18 14:44:32,96,1555,2016-11-18 14:42:39,60,4,2016-11-18 14:38:03,Duis ac nibh.,96,Time_Off_Manager_Payroll,22,2016-11-18 14:34:12,Leads,7668,Canceled,W_Services_User.15,W_Case.233
W_AgentWork.865,2016-11-19 08:54:21,2016-11-19 10:51:21,2016-11-19 10:52:37,2016-11-19 10:55:43,2016-11-19 11:02:40,417,961,2016-11-19 11:01:26,10,4,2016-11-19 11:01:56,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",417,Tier3Queue,89,2016-11-19 10:51:26,sfdc_liveagent,7282,DeclinedOnPushTimeout,W_Services_User.10,W_Case.86
W_AgentWork.866,2016-12-27 04:22:06,2016-12-27 04:56:06,2016-12-27 04:56:26,2016-12-27 04:58:47,2016-12-27 05:14:30,943,1222,2016-12-27 04:57:01,73,4,2016-12-27 05:00:27,Etiam pretium iaculis justo.,943,Time_Off_Manager_Payroll,61,2016-12-27 04:57:36,Leads,2201,Declined,W_Services_User.19,W_Case.84
W_AgentWork.867,2017-01-31 01:28:50,2017-01-31 03:18:50,2017-01-31 03:19:07,2017-01-31 03:21:22,2017-01-31 03:32:32,670,918,2017-01-31 03:21:37,26,6,2017-01-31 03:20:06,Praesent blandit.,670,InternationalQueue,4,2017-01-31 03:19:12,Cases,6752,Opened,W_Services_User.12,W_Case.227
W_AgentWork.868,2017-03-28 13:47:18,2017-03-28 15:43:18,2017-03-28 15:44:35,2017-03-28 15:51:51,2017-03-28 16:19:59,1688,1277,2017-03-28 15:46:13,26,4,2017-03-28 15:49:15,Nam nulla.,1688,Social_Queue,60,2017-03-28 15:43:42,Cases,7473,Closed,W_Services_User.18,W_Case.99
W_AgentWork.869,2017-01-27 10:13:14,2017-01-27 10:17:14,2017-01-27 10:18:26,2017-01-27 10:27:36,2017-01-27 10:34:58,442,1624,2017-01-27 10:20:04,58,4,2017-01-27 10:25:54,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",442,Tier1Queue,40,2017-01-27 10:17:35,Cases,862,Opened,W_Services_User.17,W_Case.470
W_AgentWork.870,2016-08-24 11:05:39,2016-08-24 12:18:39,2016-08-24 12:18:52,2016-08-24 12:23:20,2016-08-24 12:34:18,658,588,2016-08-24 12:19:47,40,4,2016-08-24 12:21:34,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",658,InternationalQueue,81,2016-08-24 12:20:16,Cases,4661,Unavailable,W_Services_User.12,W_Case.325
W_AgentWork.871,2016-09-23 07:39:36,2016-09-23 08:48:36,2016-09-23 08:49:59,2016-09-23 08:59:48,2016-09-23 09:29:47,1799,522,2016-09-23 08:58:41,4,1,2016-09-23 08:50:49,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",1799,UnassignedPartnerLeads,57,2016-09-23 08:49:20,Leads,4812,Unavailable,W_Services_User.16,W_Case.342
W_AgentWork.872,2016-11-07 07:39:29,2016-11-07 09:21:29,2016-11-07 09:21:38,2016-11-07 09:24:49,2016-11-07 09:34:04,555,614,2016-11-07 09:23:38,36,5,2016-11-07 09:23:20,Cras non velit nec nisi vulputate nonummy.,555,Knowledge_Translations,69,2016-11-07 09:22:11,sfdc_liveagent,6320,Canceled,W_Services_User.2,W_Case.177
W_AgentWork.873,2016-07-05 11:13:16,2016-07-05 12:36:16,2016-07-05 12:36:26,2016-07-05 12:42:03,2016-07-05 13:09:04,1621,601,2016-07-05 12:38:07,71,2,2016-07-05 12:39:19,Nulla tellus.,1621,GeneralQueue,26,2016-07-05 12:36:25,sfdc_liveagent,5327,Assigned,W_Services_User.9,W_Case.489
W_AgentWork.874,2016-12-16 23:13:10,2016-12-16 23:50:10,2016-12-16 23:51:00,2016-12-16 23:53:52,2016-12-16 23:59:27,335,588,2016-12-17 00:00:47,56,6,2016-12-16 23:51:51,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",335,Knowledge_Translations,63,2016-12-16 23:51:48,sfdc_sos,2442,Declined,W_Services_User.19,W_Case.98
W_AgentWork.875,2016-07-09 05:16:45,2016-07-09 06:18:45,2016-07-09 06:20:19,2016-07-09 06:28:54,2016-07-09 06:33:05,251,263,2016-07-09 06:25:18,37,4,2016-07-09 06:29:07,Pellentesque ultrices mattis odio.,251,Tier3Queue,29,2016-07-09 06:19:55,Leads,4329,Declined,W_Services_User.15,W_Case.409
W_AgentWork.876,2017-02-13 06:44:00,2017-02-13 06:48:00,2017-02-13 06:48:58,2017-02-13 06:50:30,2017-02-13 07:16:26,1556,736,2017-02-13 06:49:49,65,6,2017-02-13 06:55:07,Maecenas rhoncus aliquam lacus.,1556,GeneralQueue,0,2017-02-13 06:49:31,Cases,390,Canceled,W_Services_User.2,W_Case.158
W_AgentWork.877,2017-03-20 07:07:42,2017-03-20 08:32:42,2017-03-20 08:34:17,2017-03-20 08:36:54,2017-03-20 08:55:05,1091,1425,2017-03-20 08:37:48,3,5,2017-03-20 08:41:43,Nulla mollis molestie lorem.,1091,UnassignedPartnerLeads,97,2017-03-20 08:33:00,Cases,5352,Opened,W_Services_User.1,W_Case.357
W_AgentWork.878,2017-01-03 23:16:40,2017-01-04 01:03:40,2017-01-04 01:05:39,2017-01-04 01:07:24,2017-01-04 01:20:54,810,592,2017-01-04 01:13:48,68,5,2017-01-04 01:11:54,Phasellus sit amet erat.,810,GeneralQueue,76,2017-01-04 01:04:59,sfdc_sos,6644,DeclinedOnPushTimeout,W_Services_User.10,W_Case.211
W_AgentWork.879,2016-08-17 15:40:41,2016-08-17 15:55:41,2016-08-17 15:56:25,2016-08-17 15:59:24,2016-08-17 16:21:38,1334,1695,2016-08-17 15:59:37,7,1,2016-08-17 16:02:07,Pellentesque at nulla.,1334,Tier1Queue,9,2016-08-17 15:55:54,Leads,1123,Opened,W_Services_User.3,W_Case.246
W_AgentWork.880,2017-01-19 21:15:07,2017-01-19 22:40:07,2017-01-19 22:41:58,2017-01-19 22:51:53,2017-01-19 23:18:02,1569,903,2017-01-19 22:42:48,42,6,2017-01-19 22:42:35,In quis justo.,1569,Knowledge_Translations,3,2017-01-19 22:40:09,Cases,5806,DeclinedOnPushTimeout,W_Services_User.7,W_Case.481
W_AgentWork.881,2016-09-27 03:30:07,2016-09-27 03:48:07,2016-09-27 03:48:46,2016-09-27 03:49:35,2016-09-27 04:01:00,685,1184,2016-09-27 03:55:25,31,4,2016-09-27 03:49:21,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",685,GeneralQueue,40,2016-09-27 03:49:12,sfdc_liveagent,1168,Unavailable,W_Services_User.6,W_Case.393
W_AgentWork.882,2017-02-10 10:42:35,2017-02-10 12:35:35,2017-02-10 12:36:31,2017-02-10 12:41:03,2017-02-10 12:51:42,639,382,2017-02-10 12:46:13,68,5,2017-02-10 12:45:20,Duis bibendum.,639,Time_Off_Manager_Payroll,100,2017-02-10 12:36:14,sfdc_liveagent,7108,Closed,W_Services_User.5,W_Case.408
W_AgentWork.883,2016-11-23 14:48:57,2016-11-23 15:10:57,2016-11-23 15:12:17,2016-11-23 15:18:04,2016-11-23 15:35:27,1043,220,2016-11-23 15:13:48,29,3,2016-11-23 15:16:55,In sagittis dui vel nisl.,1043,Social_Queue,27,2016-11-23 15:12:24,sfdc_sos,1747,Declined,W_Services_User.14,W_Case.167
W_AgentWork.884,2017-02-23 13:06:48,2017-02-23 14:30:48,2017-02-23 14:32:19,2017-02-23 14:38:04,2017-02-23 15:03:04,1500,1449,2017-02-23 14:39:52,92,2,2017-02-23 14:35:33,In hac habitasse platea dictumst.,1500,Tier1Queue,40,2017-02-23 14:31:40,Leads,5476,DeclinedOnPushTimeout,W_Services_User.13,W_Case.446
W_AgentWork.885,2017-01-27 02:49:38,2017-01-27 03:43:38,2017-01-27 03:44:25,2017-01-27 03:46:36,2017-01-27 03:54:06,450,1033,2017-01-27 03:49:14,100,3,2017-01-27 03:48:34,Mauris lacinia sapien quis libero.,450,UnassignedPartnerLeads,77,2017-01-27 03:45:07,LiveMessage,3418,Canceled,W_Services_User.1,W_Case.204
