Account.External_Id__c,Owner.External_Id__c,CreatedDate__c,External_Id__c,Contact.External_Id__c,IsEscalated,CSAT__c,Origin,Type,Subject,Priority,Status,ClosedDate__c
W_Account.5740,W_User.10,2016-07-24 00:00:00,W_Case.5836,W_Contact.5740,false,75,Q&A,Product Support,Billing statement incorrect,High,Closed,2016-08-01 00:00:00
W_Account.5740,W_User.10,2016-07-27 00:00:00,W_Case.5837,W_Contact.5740,false,68,LinkedIn,General,Troubleshooting issues with the product,Medium,Closed,2016-08-03 00:00:00
W_Account.5741,W_User.9,2015-12-05 00:00:00,W_Case.5838,W_Contact.5741,false,92,Q&A,Product Support,How do I check my order status?,High,Closed,2015-12-06 00:00:00
W_Account.5742,W_User.12,2017-01-03 00:00:00,W_Case.5839,W_Contact.5742,false,74,Facebook,Product Support,How do I change my password?,Low,Closed,2017-01-08 00:00:00
W_Account.5743,W_User.1,2016-07-04 00:00:00,W_Case.5840,W_Contact.5743,false,91,Website,Product Support,Can I access your community from my mobile device?,Critical,Closed,2016-07-04 00:00:00
W_Account.5743,W_User.1,2016-05-04 00:00:00,W_Case.5841,W_Contact.5743,false,75,Twitter,General,Billing statement reprint,Medium,Closed,2016-05-08 00:00:00
W_Account.5744,W_User.1,2015-11-05 00:00:00,W_Case.5842,W_Contact.5744,false,70,Twitter,Technical Issue,Assembly instruction help,High,Closed,2015-11-10 00:00:00
W_Account.5744,W_User.1,2015-10-06 00:00:00,W_Case.5843,W_Contact.5744,false,64,Chat,Product Support,How do I become a partner?,Critical,Closed,2015-10-09 00:00:00
W_Account.5744,W_User.1,2015-11-05 00:00:00,W_Case.5844,W_Contact.5744,false,85,Email,General,How do I set up auto-renewal?,Low,Closed,2015-11-06 00:00:00
W_Account.5744,W_User.1,2015-09-22 00:00:00,W_Case.5845,W_Contact.5744,false,91,Google,Technical Issue,Problem with my bill,Low,Closed,2015-09-30 00:00:00
W_Account.5744,W_User.1,2015-10-05 00:00:00,W_Case.5846,W_Contact.5744,false,74,Google,Account Support,Can you expedite my order?,Medium,Closed,2015-10-14 00:00:00
W_Account.5744,W_User.1,2015-09-10 00:00:00,W_Case.5847,W_Contact.5744,false,74,Mobile Device,Product Support,Can't understand installation instructions,Low,Closed,2015-09-11 00:00:00
W_Account.5745,W_User.9,2015-11-21 00:00:00,W_Case.5848,W_Contact.5745,false,75,LinkedIn,General,Please expedite my order.,Medium,Closed,2015-11-21 00:00:00
W_Account.5745,W_User.9,2015-11-21 00:00:00,W_Case.5849,W_Contact.5745,false,88,Website,General,Question on my most recent order.,High,Closed,2015-11-22 00:00:00
W_Account.5747,W_User.13,2016-10-06 00:00:00,W_Case.5850,W_Contact.5747,false,92,Twitter,General,Troubleshooting issues with the product,Low,Closed,2016-10-11 00:00:00
W_Account.5748,W_User.6,2015-06-04 00:00:00,W_Case.5851,W_Contact.5748,false,68,Email,Technical Issue,How do I diagnose this product issue?,Medium,Closed,2015-06-04 00:00:00
W_Account.5748,W_User.6,2015-06-11 00:00:00,W_Case.5852,W_Contact.5748,false,78,Community,General,What’s the product warranty policy?,Low,Closed,2015-06-14 00:00:00
W_Account.5748,W_User.6,2015-08-11 00:00:00,W_Case.5853,W_Contact.5748,false,74,Chat,Technical Issue,Need guidance getting started with my installation,Critical,Closed,2015-08-13 00:00:00
W_Account.5751,W_User.8,2015-08-12 00:00:00,W_Case.5854,W_Contact.5751,false,74,Website,Account Support,Question about my invoice,Medium,Closed,2015-08-18 00:00:00
W_Account.5751,W_User.8,2015-08-12 00:00:00,W_Case.5855,W_Contact.5751,false,96,Chat,Product Support,I have a question about my contract.,High,Closed,2015-08-20 00:00:00
W_Account.5751,W_User.8,2015-08-15 00:00:00,W_Case.5856,W_Contact.5751,false,69,Instagram,Technical Issue,Troubleshooting issues with the product,High,Closed,2015-08-24 00:00:00
W_Account.5751,W_User.8,2015-07-19 00:00:00,W_Case.5857,W_Contact.5751,false,83,Google,Product Support,Error on my bill,Medium,Closed,2015-07-28 00:00:00
W_Account.5753,W_User.8,2016-06-05 00:00:00,W_Case.5858,W_Contact.5753,false,63,Mobile Device,Product Support,How do I sign up for your email newsletter?,High,Closed,2016-06-09 00:00:00
W_Account.5753,W_User.8,2016-05-18 00:00:00,W_Case.5859,W_Contact.5753,false,84,Website,General,How is my password stored?,Medium,Closed,2016-05-25 00:00:00
W_Account.5756,W_User.12,2016-06-26 00:00:00,W_Case.5860,W_Contact.5756,false,77,Twitter,Product Support,Question about my invoice,Medium,Closed,2016-07-03 00:00:00
W_Account.5759,W_User.12,2015-12-20 00:00:00,W_Case.5861,W_Contact.5759,false,75,LinkedIn,Account Support,I can't understand the installation instructions,Medium,Closed,2015-12-29 00:00:00
W_Account.5759,W_User.12,2015-12-18 00:00:00,W_Case.5862,W_Contact.5759,false,87,Mobile Device,Product Support,How much do I owe on my bill?,Low,Closed,2015-12-25 00:00:00
W_Account.5759,W_User.12,2015-12-16 00:00:00,W_Case.5863,W_Contact.5759,false,80,Twitter,Technical Issue,Can you expedite my order?,Critical,Closed,2015-12-18 00:00:00
W_Account.5759,W_User.12,2016-01-10 00:00:00,W_Case.5864,W_Contact.5759,false,66,Mobile Device,Technical Issue,Can I use your app on my phone?,Low,Closed,2016-01-18 00:00:00
W_Account.5760,W_User.8,2016-10-01 00:00:00,W_Case.5865,W_Contact.5760,false,77,Facebook,Product Support,Where do I submit a product suggestion?,Medium,Closed,2016-10-06 00:00:00
W_Account.5760,W_User.8,2016-08-11 00:00:00,W_Case.5866,W_Contact.5760,false,80,Chat,General,Items missing from shipment.,Critical,Closed,2016-08-14 00:00:00
W_Account.5767,W_User.1,2015-11-21 00:00:00,W_Case.5867,W_Contact.5767,false,76,Twitter,Technical Issue,Billing statement incorrect,Low,Closed,2015-11-27 00:00:00
W_Account.5767,W_User.1,2015-09-05 00:00:00,W_Case.5868,W_Contact.5767,false,75,Chat,Product Support,Bill payment clarification.,High,Closed,2015-09-11 00:00:00
W_Account.5771,W_User.4,2015-09-21 00:00:00,W_Case.5869,W_Contact.5771,false,74,Twitter,General,Can't understand installation instructions,High,Closed,2015-09-27 00:00:00
W_Account.5771,W_User.4,2015-09-25 00:00:00,W_Case.5870,W_Contact.5771,false,86,Phone,Account Support,Is my personal information safe?,Low,Closed,2015-09-27 00:00:00
W_Account.5774,W_User.12,2016-01-24 00:00:00,W_Case.5871,W_Contact.5774,false,84,Chat,Account Support,How do I diagnose this product issue?,Low,Attention,
W_Account.5778,W_User.3,2016-01-09 00:00:00,W_Case.5872,W_Contact.5778,false,70,Mobile Device,Technical Issue,Can you expedite my order?,Low,Closed,2016-01-13 00:00:00
W_Account.5780,W_User.11,2016-09-02 00:00:00,W_Case.5873,W_Contact.5780,false,75,Google,Account Support,Purchase order question,Critical,Closed,2016-09-11 00:00:00
W_Account.5781,W_User.5,2016-04-12 00:00:00,W_Case.5874,W_Contact.5781,false,83,Mobile Device,General,Expediting my order?,Low,Closed,2016-04-21 00:00:00
W_Account.5785,W_User.6,2015-10-17 00:00:00,W_Case.5875,W_Contact.5785,false,75,Q&A,Technical Issue,How do I troubleshoot a product issue?,Critical,Closed,2015-10-19 00:00:00
W_Account.5786,W_User.10,2017-05-22 00:00:00,W_Case.5876,W_Contact.5786,false,83,Q&A,Product Support,Where can I download your mobile app?,Low,Closed,2017-05-22 00:00:00
W_Account.5786,W_User.10,2017-05-10 00:00:00,W_Case.5877,W_Contact.5786,false,87,Q&A,Technical Issue,"Product damaged, mishandled during shipping.",Low,Closed,2017-05-19 00:00:00
W_Account.5786,W_User.10,2017-05-22 00:00:00,W_Case.5878,W_Contact.5786,false,82,Twitter,Account Support,Projector getting over heated,High,Closed,2017-05-22 00:00:00
W_Account.5789,W_User.3,2015-07-19 00:00:00,W_Case.5879,W_Contact.5789,false,70,Instagram,Account Support,How do I get started with your service?,Low,Closed,2015-07-21 00:00:00
W_Account.5789,W_User.3,2015-06-07 00:00:00,W_Case.5880,W_Contact.5789,false,80,Facebook,Account Support,Can I use your app on my phone?,High,Closed,2015-06-15 00:00:00
W_Account.5789,W_User.3,2015-08-24 00:00:00,W_Case.5881,W_Contact.5789,false,58,Community,General,Please expedite my order.,Critical,Closed,2015-08-31 00:00:00
W_Account.5789,W_User.3,2015-07-12 00:00:00,W_Case.5882,W_Contact.5789,false,59,Email,Account Support,Can you help me get set up?,Critical,Closed,2015-07-12 00:00:00
W_Account.5789,W_User.3,2015-06-22 00:00:00,W_Case.5883,W_Contact.5789,false,84,LinkedIn,General,Product setup issues,Critical,Closed,2015-06-26 00:00:00
W_Account.5791,W_User.4,2016-02-18 00:00:00,W_Case.5884,W_Contact.5791,false,86,Email,General,How do I get started with your service?,Low,Closed,2016-02-20 00:00:00
W_Account.5796,W_User.12,2015-11-07 00:00:00,W_Case.5885,W_Contact.5796,false,70,Email,General,How do I check my order status?,Critical,Closed,2015-11-11 00:00:00
W_Account.5797,W_User.10,2015-10-26 00:00:00,W_Case.5886,W_Contact.5797,false,80,Google,Technical Issue,Need guidance getting started with my installation,High,Closed,2015-11-01 00:00:00
W_Account.5797,W_User.10,2015-09-01 00:00:00,W_Case.5887,W_Contact.5797,false,96,Phone,Technical Issue,How do I get started with your service?,High,Closed,2015-09-03 00:00:00
W_Account.5798,W_User.2,2016-05-28 00:00:00,W_Case.5888,W_Contact.5798,false,76,Website,General,Do you sell replacement parts?,Critical,Closed,2016-06-04 00:00:00
W_Account.5799,W_User.11,2015-11-03 00:00:00,W_Case.5889,W_Contact.5799,false,79,Q&A,Product Support,How do I exchange a product?,Low,Closed,2015-11-10 00:00:00
W_Account.5801,W_User.12,2016-03-03 00:00:00,W_Case.5890,W_Contact.5801,false,83,Website,Account Support,What’s the product warranty policy?,High,Closed,2016-03-12 00:00:00
W_Account.5801,W_User.12,2016-04-08 00:00:00,W_Case.5891,W_Contact.5801,false,65,Instagram,Technical Issue,Product is shutting down intermittently,Critical,Closed,2016-04-15 00:00:00
W_Account.5801,W_User.12,2016-04-19 00:00:00,W_Case.5892,W_Contact.5801,false,76,Mobile Device,Product Support,Billing issue,Low,Closed,2016-04-24 00:00:00
W_Account.5806,W_User.2,2016-11-09 00:00:00,W_Case.5893,W_Contact.5806,true,77,Email,Technical Issue,Billing statement reprint,Critical,Closed,2016-11-12 00:00:00
W_Account.5806,W_User.2,2016-11-13 00:00:00,W_Case.5894,W_Contact.5806,false,73,Phone,Product Support,I have a question about my contract.,Medium,Closed,2016-11-13 00:00:00
W_Account.5806,W_User.2,2016-11-14 00:00:00,W_Case.5895,W_Contact.5806,false,73,Website,Technical Issue,How can I request a new feature?,Critical,Closed,2016-11-14 00:00:00
W_Account.5807,W_User.13,2015-12-29 00:00:00,W_Case.5896,W_Contact.5807,false,93,Phone,Product Support,Where do I submit a product suggestion?,Low,Closed,2016-01-04 00:00:00
W_Account.5807,W_User.13,2016-01-12 00:00:00,W_Case.5897,W_Contact.5807,false,76,Instagram,Product Support,Product is shutting down intermittently,High,Closed,2016-01-19 00:00:00
W_Account.5807,W_User.13,2015-12-30 00:00:00,W_Case.5898,W_Contact.5807,false,60,Instagram,Product Support,Billing statement incorrect,Critical,Closed,2016-01-04 00:00:00
W_Account.5809,W_User.1,2017-01-06 00:00:00,W_Case.5899,W_Contact.5809,false,79,Twitter,Product Support,I have a question about my order.,Low,Closed,2017-01-12 00:00:00
W_Account.5809,W_User.1,2016-11-30 00:00:00,W_Case.5900,W_Contact.5809,true,79,Twitter,Technical Issue,Product setup issues,Critical,Closed,2016-12-01 00:00:00
W_Account.5809,W_User.1,2016-11-25 00:00:00,W_Case.5901,W_Contact.5809,false,85,Facebook,Product Support,Items missing from shipment.,Medium,Closed,2016-12-03 00:00:00
W_Account.5810,W_User.4,2016-12-24 00:00:00,W_Case.5902,W_Contact.5810,false,79,Website,Product Support,Is my personal information safe?,Critical,Closed,2016-12-24 00:00:00
W_Account.5812,W_User.9,2016-11-15 00:00:00,W_Case.5903,W_Contact.5812,false,78,Mobile Device,General,Product is shutting down intermittently,Medium,Closed,2016-11-19 00:00:00
W_Account.5812,W_User.9,2016-09-20 00:00:00,W_Case.5904,W_Contact.5812,false,61,Google,Product Support,Need additional product information,High,Closed,2016-09-22 00:00:00
W_Account.5812,W_User.9,2016-09-24 00:00:00,W_Case.5905,W_Contact.5812,false,62,Mobile Device,Technical Issue,Need most recent invoice,High,Closed,2016-10-02 00:00:00
W_Account.5814,W_User.8,2016-10-08 00:00:00,W_Case.5906,W_Contact.5814,false,72,Email,General,Assembly instruction help,High,Closed,2016-10-15 00:00:00
W_Account.5817,W_User.7,2017-05-22 00:00:00,W_Case.5907,W_Contact.5817,false,73,Chat,General,What are your service hours?,Medium,Closed,2017-05-22 00:00:00
W_Account.5818,W_User.9,2016-04-29 00:00:00,W_Case.5908,W_Contact.5818,false,75,Instagram,Account Support,Question about taxes on my order.,Low,Waiting on Customer,
W_Account.5819,W_User.11,2017-05-22 00:00:00,W_Case.5909,W_Contact.5819,false,71,Community,Account Support,How do I sign up for your email newsletter?,Medium,Closed,2017-05-22 00:00:00
W_Account.5821,W_User.4,2016-11-21 00:00:00,W_Case.5910,W_Contact.5821,false,87,Chat,Account Support,Please expedite my order.,Low,Closed,2016-11-22 00:00:00
W_Account.5821,W_User.4,2017-01-19 00:00:00,W_Case.5911,W_Contact.5821,false,59,Community,Technical Issue,Was our last payment correct?,High,Closed,2017-01-24 00:00:00
W_Account.5823,W_User.9,2017-05-22 00:00:00,W_Case.5912,W_Contact.5823,false,64,Website,Account Support,Customer called to make a payment,Critical,Closed,2017-05-22 00:00:00
W_Account.5823,W_User.9,2017-05-22 00:00:00,W_Case.5913,W_Contact.5823,false,86,Facebook,Account Support,Need additional product information,Medium,Closed,2017-05-22 00:00:00
W_Account.5825,W_User.4,2015-11-01 00:00:00,W_Case.5914,W_Contact.5825,false,68,Facebook,General,Billing issue,Low,Working,
W_Account.5825,W_User.4,2015-09-24 00:00:00,W_Case.5915,W_Contact.5825,false,51,Google,General,Projector getting over heated,Critical,Closed,2015-09-25 00:00:00
W_Account.5825,W_User.4,2015-10-19 00:00:00,W_Case.5916,W_Contact.5825,false,63,Google,General,Question about my last billing statement,Low,Closed,2015-10-19 00:00:00
W_Account.5828,W_User.9,2017-05-08 00:00:00,W_Case.5917,W_Contact.5828,false,68,Mobile Device,Account Support,How do I check my order status?,Critical,Closed,2017-05-14 00:00:00
W_Account.5828,W_User.9,2017-05-22 00:00:00,W_Case.5918,W_Contact.5828,false,86,Email,Technical Issue,Do you sell replacement parts?,Low,Closed,2017-05-22 00:00:00
W_Account.5830,W_User.7,2016-07-03 00:00:00,W_Case.5919,W_Contact.5830,false,65,Instagram,General,Product setup issues,High,Closed,2016-07-05 00:00:00
W_Account.5830,W_User.7,2016-05-24 00:00:00,W_Case.5920,W_Contact.5830,false,81,Phone,General,Troubleshooting issues with the product,Critical,Closed,2016-05-24 00:00:00
W_Account.5832,W_User.11,2016-01-02 00:00:00,W_Case.5921,W_Contact.5832,false,64,Twitter,Technical Issue,Question on my most recent order.,Low,Closed,2016-01-11 00:00:00
W_Account.5833,W_User.12,2017-05-22 00:00:00,W_Case.5922,W_Contact.5833,false,70,Q&A,General,Initiating return process.,High,Closed,2017-05-22 00:00:00
W_Account.5833,W_User.12,2017-05-22 00:00:00,W_Case.5923,W_Contact.5833,false,79,Facebook,Account Support,How much do I owe on my bill?,High,Waiting on Customer,
W_Account.5835,W_User.4,2016-09-04 00:00:00,W_Case.5924,W_Contact.5835,false,88,Email,General,What are your support hours?,Low,Closed,2016-09-04 00:00:00
W_Account.5835,W_User.4,2016-11-04 00:00:00,W_Case.5925,W_Contact.5835,false,67,Phone,General,Initiating return process.,Low,Closed,2016-11-06 00:00:00
W_Account.5835,W_User.4,2016-09-12 00:00:00,W_Case.5926,W_Contact.5835,false,74,Mobile Device,General,Please change my contact information.,Medium,Closed,2016-09-15 00:00:00
W_Account.5835,W_User.4,2016-08-22 00:00:00,W_Case.5927,W_Contact.5835,false,62,Mobile Device,General,Can I use your app on my phone?,High,Closed,2016-08-29 00:00:00
W_Account.5835,W_User.4,2016-09-08 00:00:00,W_Case.5928,W_Contact.5835,false,77,Twitter,General,Please change my contact information.,High,Closed,2016-09-13 00:00:00
W_Account.5836,W_User.4,2016-03-03 00:00:00,W_Case.5929,W_Contact.5836,false,63,Community,Product Support,How do I set up auto-renewal?,High,Closed,2016-03-06 00:00:00
W_Account.5838,W_User.10,2015-08-17 00:00:00,W_Case.5930,W_Contact.5838,false,69,Phone,Product Support,Can I use your app on my phone?,Critical,Closed,2015-08-24 00:00:00
W_Account.5838,W_User.10,2015-11-07 00:00:00,W_Case.5931,W_Contact.5838,false,71,Community,Product Support,Setup Instructions are missing,High,Closed,2015-11-09 00:00:00
W_Account.5841,W_User.13,2015-11-11 00:00:00,W_Case.5932,W_Contact.5841,false,79,Community,Product Support,Projector getting over heated,Critical,Closed,2015-11-18 00:00:00
W_Account.5841,W_User.13,2015-09-19 00:00:00,W_Case.5933,W_Contact.5841,false,62,Twitter,General,Please send shipping confirmation.,Critical,Escalated,
W_Account.5843,W_User.2,2016-07-17 00:00:00,W_Case.5934,W_Contact.5843,false,78,Phone,Product Support,Please change my contact information.,Low,Closed,2016-07-17 00:00:00
W_Account.5843,W_User.2,2016-08-09 00:00:00,W_Case.5935,W_Contact.5843,false,79,Twitter,Technical Issue,How do I diagnose this product issue?,High,Closed,2016-08-10 00:00:00
W_Account.5843,W_User.2,2016-08-12 00:00:00,W_Case.5936,W_Contact.5843,false,59,Instagram,Technical Issue,How do I troubleshoot a product issue?,Low,Closed,2016-08-15 00:00:00
W_Account.5844,W_User.1,2017-05-19 00:00:00,W_Case.5937,W_Contact.5844,false,87,Google,General,Can I use your app on my phone?,Medium,Closed,2017-05-19 00:00:00
W_Account.5844,W_User.1,2017-05-22 00:00:00,W_Case.5938,W_Contact.5844,false,81,Phone,Product Support,Billing statement reprint,Medium,Closed,2017-05-22 00:00:00
W_Account.5844,W_User.1,2017-05-16 00:00:00,W_Case.5939,W_Contact.5844,false,61,Q&A,General,Product is shutting down intermittently,Low,Closed,2017-05-22 00:00:00
W_Account.5848,W_User.7,2017-03-27 00:00:00,W_Case.5940,W_Contact.5848,false,76,Q&A,Technical Issue,Please change my contact information.,Low,Closed,2017-03-27 00:00:00
W_Account.5848,W_User.7,2017-03-29 00:00:00,W_Case.5941,W_Contact.5848,false,81,Website,General,Where can I download your mobile app?,Critical,Closed,2017-04-01 00:00:00
W_Account.5849,W_User.9,2016-02-27 00:00:00,W_Case.5942,W_Contact.5849,false,56,Mobile Device,General,Question about my last billing statement,Critical,Closed,2016-03-06 00:00:00
W_Account.5849,W_User.9,2016-01-29 00:00:00,W_Case.5943,W_Contact.5849,false,74,Chat,Product Support,Was our last payment correct?,High,Closed,2016-02-02 00:00:00
W_Account.5853,W_User.10,2015-11-01 00:00:00,W_Case.5944,W_Contact.5853,false,67,Google,Account Support,Customer service hours of operation.,Low,Closed,2015-11-06 00:00:00
W_Account.5853,W_User.10,2015-10-15 00:00:00,W_Case.5945,W_Contact.5853,false,79,LinkedIn,Product Support,Where do I send my check?,High,Closed,2015-10-18 00:00:00
