External_Id__c,Opportunity.External_Id__c,TotalPrice,PricebookEntry.External_Id__c,Quantity
W_OpportunityLineItem.2500,W_Opportunity.67746,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.2501,W_Opportunity.67760,38000,W_PricebookEntry.8,35
W_OpportunityLineItem.2502,W_Opportunity.67767,5000,W_PricebookEntry.7,7
W_OpportunityLineItem.2503,W_Opportunity.67771,30000,W_PricebookEntry.5,24
W_OpportunityLineItem.2504,W_Opportunity.67811,4000,W_PricebookEntry.11,2
W_OpportunityLineItem.2505,W_Opportunity.67813,200000,W_PricebookEntry.4,121
W_OpportunityLineItem.2506,W_Opportunity.67835,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.2507,W_Opportunity.67845,76000,W_PricebookEntry.9,61
W_OpportunityLineItem.2508,W_Opportunity.67870,110000,W_PricebookEntry.5,86
W_OpportunityLineItem.2509,W_Opportunity.67907,9900,W_PricebookEntry.7,14
W_OpportunityLineItem.2510,W_Opportunity.67910,20000,W_PricebookEntry.11,9
W_OpportunityLineItem.2511,W_Opportunity.67948,25000,W_PricebookEntry.10,15
W_OpportunityLineItem.2512,W_Opportunity.67972,25000,W_PricebookEntry.3,23
W_OpportunityLineItem.2513,W_Opportunity.67973,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.2514,W_Opportunity.67975,3100,W_PricebookEntry.7,5
W_OpportunityLineItem.2515,W_Opportunity.67987,25000,W_PricebookEntry.10,15
W_OpportunityLineItem.2516,W_Opportunity.67989,25000,W_PricebookEntry.10,15
W_OpportunityLineItem.2517,W_Opportunity.68105,1400,W_PricebookEntry.9,2
W_OpportunityLineItem.2518,W_Opportunity.68111,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.2519,W_Opportunity.68138,4600,W_PricebookEntry.7,7
W_OpportunityLineItem.2520,W_Opportunity.68187,5000,W_PricebookEntry.8,5
W_OpportunityLineItem.2521,W_Opportunity.68215,101000,W_PricebookEntry.7,142
W_OpportunityLineItem.2522,W_Opportunity.68226,15000,W_PricebookEntry.10,9
W_OpportunityLineItem.2523,W_Opportunity.68227,150000,W_PricebookEntry.10,90
W_OpportunityLineItem.2524,W_Opportunity.68268,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.2525,W_Opportunity.68278,8030,W_PricebookEntry.8,8
W_OpportunityLineItem.2526,W_Opportunity.68282,38000,W_PricebookEntry.8,35
W_OpportunityLineItem.2527,W_Opportunity.68320,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.2528,W_Opportunity.68321,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.2529,W_Opportunity.68325,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.2530,W_Opportunity.68353,110000,W_PricebookEntry.11,46
W_OpportunityLineItem.2531,W_Opportunity.68370,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.2532,W_Opportunity.68380,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.2533,W_Opportunity.68399,20500,W_PricebookEntry.5,16
W_OpportunityLineItem.2534,W_Opportunity.68410,150000,W_PricebookEntry.4,91
W_OpportunityLineItem.2535,W_Opportunity.68421,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.2536,W_Opportunity.68430,25000,W_PricebookEntry.3,23
W_OpportunityLineItem.2537,W_Opportunity.68447,56000,W_PricebookEntry.4,34
W_OpportunityLineItem.2538,W_Opportunity.68474,9030,W_PricebookEntry.7,13
W_OpportunityLineItem.2539,W_Opportunity.68484,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.2540,W_Opportunity.68490,150000,W_PricebookEntry.9,119
W_OpportunityLineItem.2541,W_Opportunity.68504,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.2542,W_Opportunity.68516,45500,W_PricebookEntry.5,36
W_OpportunityLineItem.2543,W_Opportunity.68518,34088,W_PricebookEntry.5,27
W_OpportunityLineItem.2544,W_Opportunity.68538,800000,W_PricebookEntry.4,483
W_OpportunityLineItem.2545,W_Opportunity.68541,50000,W_PricebookEntry.6,19
W_OpportunityLineItem.2546,W_Opportunity.68565,11000,W_PricebookEntry.9,9
W_OpportunityLineItem.2547,W_Opportunity.68568,150000,W_PricebookEntry.6,55
W_OpportunityLineItem.2548,W_Opportunity.68603,110000,W_PricebookEntry.3,99
W_OpportunityLineItem.2549,W_Opportunity.68615,40000,W_PricebookEntry.10,24
W_OpportunityLineItem.2550,W_Opportunity.68665,90000,W_PricebookEntry.10,54
W_OpportunityLineItem.2551,W_Opportunity.68688,74490,W_PricebookEntry.5,58
W_OpportunityLineItem.2552,W_Opportunity.68697,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.2553,W_Opportunity.68704,150000,W_PricebookEntry.8,136
W_OpportunityLineItem.2554,W_Opportunity.68724,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.2555,W_Opportunity.68726,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.2556,W_Opportunity.68734,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.2557,W_Opportunity.68736,90000,W_PricebookEntry.8,82
W_OpportunityLineItem.2558,W_Opportunity.68738,23035,W_PricebookEntry.8,21
W_OpportunityLineItem.2559,W_Opportunity.68742,30000,W_PricebookEntry.4,19
W_OpportunityLineItem.2560,W_Opportunity.68752,850000,W_PricebookEntry.9,674
W_OpportunityLineItem.2561,W_Opportunity.68781,19770,W_PricebookEntry.11,9
W_OpportunityLineItem.2562,W_Opportunity.68796,35000,W_PricebookEntry.11,15
W_OpportunityLineItem.2563,W_Opportunity.68797,90000,W_PricebookEntry.10,54
W_OpportunityLineItem.2564,W_Opportunity.68825,110000,W_PricebookEntry.9,88
W_OpportunityLineItem.2565,W_Opportunity.68827,110000,W_PricebookEntry.7,154
W_OpportunityLineItem.2566,W_Opportunity.68856,110000,W_PricebookEntry.10,66
W_OpportunityLineItem.2567,W_Opportunity.68864,13000,W_PricebookEntry.9,11
W_OpportunityLineItem.2568,W_Opportunity.68886,5803,W_PricebookEntry.7,9
W_OpportunityLineItem.2569,W_Opportunity.68909,45000,W_PricebookEntry.5,36
W_OpportunityLineItem.2570,W_Opportunity.68910,110000,W_PricebookEntry.3,99
W_OpportunityLineItem.2571,W_Opportunity.68911,105000,W_PricebookEntry.6,38
W_OpportunityLineItem.2572,W_Opportunity.68915,120000,W_PricebookEntry.11,50
W_OpportunityLineItem.2573,W_Opportunity.68917,75000,W_PricebookEntry.10,45
W_OpportunityLineItem.2574,W_Opportunity.68983,55000,W_PricebookEntry.9,44
W_OpportunityLineItem.2575,W_Opportunity.68984,55000,W_PricebookEntry.9,44
W_OpportunityLineItem.2576,W_Opportunity.68985,101000,W_PricebookEntry.11,42
W_OpportunityLineItem.2577,W_Opportunity.68989,250000,W_PricebookEntry.7,350
W_OpportunityLineItem.2578,W_Opportunity.69030,16404,W_PricebookEntry.3,15
W_OpportunityLineItem.2579,W_Opportunity.69031,150,W_PricebookEntry.11,1
W_OpportunityLineItem.2580,W_Opportunity.69077,75000,W_PricebookEntry.10,45
W_OpportunityLineItem.2581,W_Opportunity.69099,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.2582,W_Opportunity.69114,1792,W_PricebookEntry.9,2
W_OpportunityLineItem.2583,W_Opportunity.69118,200000,W_PricebookEntry.10,120
W_OpportunityLineItem.2584,W_Opportunity.69127,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.2585,W_Opportunity.69128,20000,W_PricebookEntry.10,12
W_OpportunityLineItem.2586,W_Opportunity.69141,34000,W_PricebookEntry.9,27
W_OpportunityLineItem.2587,W_Opportunity.69170,10000,W_PricebookEntry.3,9
W_OpportunityLineItem.2588,W_Opportunity.69183,450000,W_PricebookEntry.4,272
W_OpportunityLineItem.2589,W_Opportunity.69228,90000,W_PricebookEntry.5,71
W_OpportunityLineItem.2590,W_Opportunity.69265,50000,W_PricebookEntry.6,19
W_OpportunityLineItem.2591,W_Opportunity.69285,500000,W_PricebookEntry.10,300
W_OpportunityLineItem.2592,W_Opportunity.69323,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.2593,W_Opportunity.69324,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.2594,W_Opportunity.69327,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.2595,W_Opportunity.69336,32500,W_PricebookEntry.5,26
W_OpportunityLineItem.2596,W_Opportunity.69344,45500,W_PricebookEntry.5,36
W_OpportunityLineItem.2597,W_Opportunity.69359,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.2598,W_Opportunity.69366,155000,W_PricebookEntry.10,93
W_OpportunityLineItem.2599,W_Opportunity.69384,122479,W_PricebookEntry.5,96
W_OpportunityLineItem.2600,W_Opportunity.69396,14800,W_PricebookEntry.5,12
W_OpportunityLineItem.2601,W_Opportunity.69407,73635,W_PricebookEntry.5,58
W_OpportunityLineItem.2602,W_Opportunity.69414,97500,W_PricebookEntry.5,76
W_OpportunityLineItem.2603,W_Opportunity.69417,32500,W_PricebookEntry.5,26
W_OpportunityLineItem.2604,W_Opportunity.69423,150000,W_PricebookEntry.8,136
W_OpportunityLineItem.2605,W_Opportunity.69426,200000,W_PricebookEntry.3,180
W_OpportunityLineItem.2606,W_Opportunity.69441,25000,W_PricebookEntry.4,16
W_OpportunityLineItem.2607,W_Opportunity.69450,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.2608,W_Opportunity.69455,10000,W_PricebookEntry.11,5
W_OpportunityLineItem.2609,W_Opportunity.69475,3000,W_PricebookEntry.6,2
W_OpportunityLineItem.2610,W_Opportunity.69480,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.2611,W_Opportunity.69512,22769,W_PricebookEntry.3,21
W_OpportunityLineItem.2612,W_Opportunity.69522,101000,W_PricebookEntry.7,142
W_OpportunityLineItem.2613,W_Opportunity.69523,20000,W_PricebookEntry.4,13
W_OpportunityLineItem.2614,W_Opportunity.69552,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.2615,W_Opportunity.69558,35000,W_PricebookEntry.3,32
W_OpportunityLineItem.2616,W_Opportunity.69562,25000,W_PricebookEntry.7,35
W_OpportunityLineItem.2617,W_Opportunity.69615,1350,W_PricebookEntry.7,2
W_OpportunityLineItem.2618,W_Opportunity.69619,18500,W_PricebookEntry.3,17
W_OpportunityLineItem.2619,W_Opportunity.69629,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.2620,W_Opportunity.69658,35000,W_PricebookEntry.3,32
W_OpportunityLineItem.2621,W_Opportunity.69667,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.2622,W_Opportunity.69669,15000,W_PricebookEntry.7,21
W_OpportunityLineItem.2623,W_Opportunity.69684,100000,W_PricebookEntry.1,55
W_OpportunityLineItem.2624,W_Opportunity.69687,270000,W_PricebookEntry.7,378
W_OpportunityLineItem.2625,W_Opportunity.69699,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.2626,W_Opportunity.69700,45500,W_PricebookEntry.3,41
W_OpportunityLineItem.2627,W_Opportunity.69715,12000,W_PricebookEntry.3,11
W_OpportunityLineItem.2628,W_Opportunity.69718,60200,W_PricebookEntry.4,37
W_OpportunityLineItem.2629,W_Opportunity.69722,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.2630,W_Opportunity.69743,7000,W_PricebookEntry.9,6
W_OpportunityLineItem.2631,W_Opportunity.69744,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.2632,W_Opportunity.69758,300000,W_PricebookEntry.8,271
W_OpportunityLineItem.2633,W_Opportunity.69793,105000,W_PricebookEntry.3,95
W_OpportunityLineItem.2634,W_Opportunity.69812,10000,W_PricebookEntry.6,4
W_OpportunityLineItem.2635,W_Opportunity.69818,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.2636,W_Opportunity.69828,125000,W_PricebookEntry.9,99
W_OpportunityLineItem.2637,W_Opportunity.69856,300000,W_PricebookEntry.9,238
W_OpportunityLineItem.2638,W_Opportunity.69867,90000,W_PricebookEntry.11,38
W_OpportunityLineItem.2639,W_Opportunity.69890,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.2640,W_Opportunity.69900,250000,W_PricebookEntry.7,350
W_OpportunityLineItem.2641,W_Opportunity.69915,40000,W_PricebookEntry.11,17
W_OpportunityLineItem.2642,W_Opportunity.69922,700000,W_PricebookEntry.9,555
W_OpportunityLineItem.2643,W_Opportunity.69926,775073,W_PricebookEntry.11,323
W_OpportunityLineItem.2644,W_Opportunity.69961,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.2645,W_Opportunity.69973,650000,W_PricebookEntry.10,390
W_OpportunityLineItem.2646,W_Opportunity.69983,60000,W_PricebookEntry.5,47
W_OpportunityLineItem.2647,W_Opportunity.69988,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.2648,W_Opportunity.70011,81904,W_PricebookEntry.5,64
W_OpportunityLineItem.2649,W_Opportunity.70015,150000,W_PricebookEntry.4,91
W_OpportunityLineItem.2650,W_Opportunity.70051,250000,W_PricebookEntry.7,350
W_OpportunityLineItem.2651,W_Opportunity.70093,105000,W_PricebookEntry.5,82
W_OpportunityLineItem.2652,W_Opportunity.70109,240000,W_PricebookEntry.11,100
W_OpportunityLineItem.2653,W_Opportunity.70116,35610,W_PricebookEntry.9,29
W_OpportunityLineItem.2654,W_Opportunity.70123,60000,W_PricebookEntry.4,37
W_OpportunityLineItem.2655,W_Opportunity.70197,80000,W_PricebookEntry.3,72
W_OpportunityLineItem.2656,W_Opportunity.70202,11800,W_PricebookEntry.8,11
W_OpportunityLineItem.2657,W_Opportunity.70205,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.2658,W_Opportunity.70231,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.2659,W_Opportunity.70239,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.2660,W_Opportunity.70241,25000,W_PricebookEntry.10,15
W_OpportunityLineItem.2661,W_Opportunity.70252,200000,W_PricebookEntry.3,180
W_OpportunityLineItem.2662,W_Opportunity.70262,40000,W_PricebookEntry.7,56
W_OpportunityLineItem.2663,W_Opportunity.70286,23581,W_PricebookEntry.7,33
W_OpportunityLineItem.2664,W_Opportunity.70288,180000,W_PricebookEntry.11,75
W_OpportunityLineItem.2665,W_Opportunity.70298,147000,W_PricebookEntry.9,117
W_OpportunityLineItem.2666,W_Opportunity.70305,5000,W_PricebookEntry.4,4
W_OpportunityLineItem.2667,W_Opportunity.70341,3,W_PricebookEntry.10,1
W_OpportunityLineItem.2668,W_Opportunity.70358,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.2669,W_Opportunity.70379,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.2670,W_Opportunity.70430,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.2671,W_Opportunity.70449,70000,W_PricebookEntry.6,26
W_OpportunityLineItem.2672,W_Opportunity.70456,40000,W_PricebookEntry.3,36
W_OpportunityLineItem.2673,W_Opportunity.70458,60000,W_PricebookEntry.7,84
W_OpportunityLineItem.2674,W_Opportunity.70487,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.2675,W_Opportunity.70510,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.2676,W_Opportunity.70515,30000,W_PricebookEntry.5,24
W_OpportunityLineItem.2677,W_Opportunity.70528,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.2678,W_Opportunity.70580,6500,W_PricebookEntry.7,10
W_OpportunityLineItem.2679,W_Opportunity.70582,350000,W_PricebookEntry.11,146
W_OpportunityLineItem.2680,W_Opportunity.70589,350000,W_PricebookEntry.11,146
W_OpportunityLineItem.2681,W_Opportunity.70611,110000,W_PricebookEntry.8,100
W_OpportunityLineItem.2682,W_Opportunity.70634,18759,W_PricebookEntry.8,17
W_OpportunityLineItem.2683,W_Opportunity.70637,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.2684,W_Opportunity.70648,0,W_PricebookEntry.10,1
W_OpportunityLineItem.2685,W_Opportunity.70660,10000,W_PricebookEntry.5,8
W_OpportunityLineItem.2686,W_Opportunity.70680,10000,W_PricebookEntry.3,9
W_OpportunityLineItem.2687,W_Opportunity.70714,1000,W_PricebookEntry.3,1
W_OpportunityLineItem.2688,W_Opportunity.70718,100000,W_PricebookEntry.5,78
W_OpportunityLineItem.2689,W_Opportunity.70737,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.2690,W_Opportunity.70743,50000,W_PricebookEntry.6,19
W_OpportunityLineItem.2691,W_Opportunity.70747,117100,W_PricebookEntry.8,106
W_OpportunityLineItem.2692,W_Opportunity.70795,78000,W_PricebookEntry.5,61
W_OpportunityLineItem.2693,W_Opportunity.70830,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.2694,W_Opportunity.70842,250000,W_PricebookEntry.7,350
W_OpportunityLineItem.2695,W_Opportunity.70880,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.2696,W_Opportunity.70916,10000,W_PricebookEntry.3,9
W_OpportunityLineItem.2697,W_Opportunity.70919,30000,W_PricebookEntry.7,42
W_OpportunityLineItem.2698,W_Opportunity.70924,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.2699,W_Opportunity.70927,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.2700,W_Opportunity.70949,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.2701,W_Opportunity.70951,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.2702,W_Opportunity.70973,0,W_PricebookEntry.10,1
W_OpportunityLineItem.2703,W_Opportunity.70979,25000,W_PricebookEntry.9,20
W_OpportunityLineItem.2704,W_Opportunity.71002,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.2705,W_Opportunity.71031,20000,W_PricebookEntry.4,13
W_OpportunityLineItem.2706,W_Opportunity.71035,500000,W_PricebookEntry.4,302
W_OpportunityLineItem.2707,W_Opportunity.71074,875000,W_PricebookEntry.4,528
W_OpportunityLineItem.2708,W_Opportunity.71075,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.2709,W_Opportunity.71078,500000,W_PricebookEntry.1,271
W_OpportunityLineItem.2710,W_Opportunity.71084,400000,W_PricebookEntry.11,167
W_OpportunityLineItem.2711,W_Opportunity.71143,250000,W_PricebookEntry.5,195
W_OpportunityLineItem.2712,W_Opportunity.71145,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.2713,W_Opportunity.71164,25000,W_PricebookEntry.7,35
W_OpportunityLineItem.2714,W_Opportunity.71197,50000,W_PricebookEntry.7,70
W_OpportunityLineItem.2715,W_Opportunity.71224,500000,W_PricebookEntry.1,271
W_OpportunityLineItem.2716,W_Opportunity.71245,20000,W_PricebookEntry.10,12
W_OpportunityLineItem.2717,W_Opportunity.71277,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.2718,W_Opportunity.71296,19362,W_PricebookEntry.7,28
W_OpportunityLineItem.2719,W_Opportunity.71306,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.2720,W_Opportunity.71314,250000,W_PricebookEntry.3,225
W_OpportunityLineItem.2721,W_Opportunity.71364,195000,W_PricebookEntry.5,152
W_OpportunityLineItem.2722,W_Opportunity.71395,600000,W_PricebookEntry.9,476
W_OpportunityLineItem.2723,W_Opportunity.71399,12000,W_PricebookEntry.3,11
W_OpportunityLineItem.2724,W_Opportunity.71401,35000,W_PricebookEntry.7,49
W_OpportunityLineItem.2725,W_Opportunity.71409,40000,W_PricebookEntry.7,56
W_OpportunityLineItem.2726,W_Opportunity.71418,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.2727,W_Opportunity.71430,4000,W_PricebookEntry.8,4
W_OpportunityLineItem.2728,W_Opportunity.71438,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.2729,W_Opportunity.71443,20000,W_PricebookEntry.10,12
W_OpportunityLineItem.2730,W_Opportunity.71445,30000,W_PricebookEntry.11,13
W_OpportunityLineItem.2731,W_Opportunity.71453,15000,W_PricebookEntry.3,14
W_OpportunityLineItem.2732,W_Opportunity.71458,18000,W_PricebookEntry.10,11
W_OpportunityLineItem.2733,W_Opportunity.71461,250000,W_PricebookEntry.7,350
W_OpportunityLineItem.2734,W_Opportunity.71467,40000,W_PricebookEntry.6,15
W_OpportunityLineItem.2735,W_Opportunity.71506,150000,W_PricebookEntry.5,117
W_OpportunityLineItem.2736,W_Opportunity.71507,300000,W_PricebookEntry.7,419
W_OpportunityLineItem.2737,W_Opportunity.71510,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.2738,W_Opportunity.71517,60000,W_PricebookEntry.7,84
W_OpportunityLineItem.2739,W_Opportunity.71528,120000,W_PricebookEntry.10,72
W_OpportunityLineItem.2740,W_Opportunity.71535,2500,W_PricebookEntry.7,4
W_OpportunityLineItem.2741,W_Opportunity.71541,25000,W_PricebookEntry.3,23
W_OpportunityLineItem.2742,W_Opportunity.71546,55000,W_PricebookEntry.10,33
W_OpportunityLineItem.2743,W_Opportunity.71617,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.2744,W_Opportunity.71647,45000,W_PricebookEntry.8,41
W_OpportunityLineItem.2745,W_Opportunity.71659,16965,W_PricebookEntry.9,14
W_OpportunityLineItem.2746,W_Opportunity.71660,60000,W_PricebookEntry.7,84
W_OpportunityLineItem.2747,W_Opportunity.71663,150000,W_PricebookEntry.10,90
W_OpportunityLineItem.2748,W_Opportunity.71688,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.2749,W_Opportunity.71693,18000,W_PricebookEntry.10,11
W_OpportunityLineItem.2750,W_Opportunity.71701,6372,W_PricebookEntry.10,4
W_OpportunityLineItem.2751,W_Opportunity.71702,65000,W_PricebookEntry.3,59
W_OpportunityLineItem.2752,W_Opportunity.71728,40000,W_PricebookEntry.3,36
W_OpportunityLineItem.2753,W_Opportunity.71747,9825,W_PricebookEntry.10,6
W_OpportunityLineItem.2754,W_Opportunity.71752,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.2755,W_Opportunity.71766,80000,W_PricebookEntry.3,72
W_OpportunityLineItem.2756,W_Opportunity.71785,650000,W_PricebookEntry.10,390
W_OpportunityLineItem.2757,W_Opportunity.71793,10000,W_PricebookEntry.3,9
W_OpportunityLineItem.2758,W_Opportunity.71803,120000,W_PricebookEntry.4,73
W_OpportunityLineItem.2759,W_Opportunity.71844,150000,W_PricebookEntry.3,135
W_OpportunityLineItem.2760,W_Opportunity.71845,50000,W_PricebookEntry.4,31
W_OpportunityLineItem.2761,W_Opportunity.71858,18000,W_PricebookEntry.10,11
W_OpportunityLineItem.2762,W_Opportunity.71872,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.2763,W_Opportunity.71908,6750,W_PricebookEntry.2,4
W_OpportunityLineItem.2764,W_Opportunity.71944,8000,W_PricebookEntry.3,8
W_OpportunityLineItem.2765,W_Opportunity.71948,142000,W_PricebookEntry.4,86
