What.External_Id__c,Owner.External_Id__c,CreatedDate__c,ActivityDate,External_Id__c,Subject,EventSubtype,DurationInMinutes,ActivityDateTime
W_Opportunity.74512,W_Sales_User.8,2016-08-03 16:46:39,2016-08-09,W_Sales_Event.4404,Coaching 1:1,Event,8,2016-08-09 00:00:00
W_Opportunity.74518,W_Sales_User.7,2016-07-31 05:37:15,2016-08-06,W_Sales_Event.4405,Account Strategy Meeting,Event,0,2016-08-06 00:00:00
W_Opportunity.74550,W_Sales_User.12,2017-05-25 12:55:33,2017-06-01,W_Sales_Event.4406,Forecast Meeting,Event,30,2017-06-01 00:00:00
W_Opportunity.74550,W_Sales_User.12,2017-05-27 04:14:21,2017-06-03,W_Sales_Event.4407,Other,Event,6,2017-06-03 00:00:00
W_Opportunity.74574,W_Sales_User.15,2017-02-18 11:30:22,2017-02-21,W_Sales_Event.4408,Discovery and Qualification call,Event,0,2017-02-21 00:00:00
W_Opportunity.74574,W_Sales_User.15,2017-02-22 22:12:20,2017-02-23,W_Sales_Event.4409,Customer Briefing,Event,25,2017-02-23 00:00:00
W_Opportunity.74583,W_Sales_User.8,2015-08-25 07:03:24,2015-08-30,W_Sales_Event.4410,Coaching 1:1,Event,0,2015-08-30 00:00:00
W_Opportunity.74583,W_Sales_User.8,2015-08-27 08:25:45,2015-09-04,W_Sales_Event.4411,Conference Call,Event,0,2015-09-04 00:00:00
W_Opportunity.74596,W_Sales_User.15,2015-07-17 14:28:04,2015-07-25,W_Sales_Event.4412,Meeting with VP Sales,Event,0,2015-07-25 00:00:00
W_Opportunity.74596,W_Sales_User.15,2015-07-17 06:05:18,2015-07-25,W_Sales_Event.4413,Manager Off-Site,Event,0,2015-07-25 00:00:00
W_Opportunity.74601,W_Sales_User.12,2016-08-30 00:02:06,2016-09-08,W_Sales_Event.4414,Pipeline 1:1,Event,0,2016-09-08 00:00:00
W_Opportunity.74601,W_Sales_User.12,2016-08-30 10:31:41,2016-08-30,W_Sales_Event.4415,Training,Event,33,2016-08-30 00:00:00
W_Opportunity.74603,W_Sales_User.7,2017-05-29 00:42:43,2017-06-01,W_Sales_Event.4416,Demonstration to Board of Directors,Event,0,2017-06-01 00:00:00
W_Opportunity.74603,W_Sales_User.7,2017-05-29 13:04:21,2017-06-07,W_Sales_Event.4417,Team Meeting,Event,28,2017-06-07 00:00:00
W_Opportunity.74673,W_Sales_User.17,2016-01-17 00:00:00,2016-01-26,W_Sales_Event.4418,Project Planning Meeting,Event,12,2016-01-26 00:00:00
W_Opportunity.74674,W_Sales_User.10,2017-05-30 00:00:00,2017-06-07,W_Sales_Event.4419,Other,Event,44,2017-06-07 00:00:00
W_Opportunity.74677,W_Sales_User.16,2017-02-17 13:06:34,2017-02-27,W_Sales_Event.4420,Weekly Team Meeting,Event,0,2017-02-27 00:00:00
W_Opportunity.74677,W_Sales_User.16,2017-02-20 23:59:40,2017-02-24,W_Sales_Event.4421,Weekly Team Meeting,Event,5,2017-02-24 00:00:00
W_Opportunity.74678,W_Sales_User.14,2015-11-10 00:00:00,2015-11-21,W_Sales_Event.4422,Manager Off-Site,Event,0,2015-11-21 00:00:00
W_Opportunity.74682,W_Sales_User.7,2016-01-03 09:54:54,2016-01-14,W_Sales_Event.4423,Demonstration to Board of Directors,Event,0,2016-01-14 00:00:00
W_Opportunity.74683,W_Sales_User.17,2016-10-15 17:07:23,2016-10-15,W_Sales_Event.4424,Week Wrap Up,Event,0,2016-10-15 00:00:00
W_Opportunity.74691,W_Sales_User.7,2016-11-08 13:58:58,2016-11-13,W_Sales_Event.4425,Follow up Meeting,Event,0,2016-11-13 00:00:00
W_Opportunity.74725,W_Sales_User.12,2015-11-05 10:26:01,2015-11-18,W_Sales_Event.4426,Executive Discovery Meeting,Event,0,2015-11-18 00:00:00
W_Opportunity.74764,W_Sales_User.11,2016-01-24 07:30:58,2016-01-27,W_Sales_Event.4427,Demonstration to Board of Directors,Event,3,2016-01-27 00:00:00
W_Opportunity.74764,W_Sales_User.11,2016-01-23 02:21:17,2016-01-24,W_Sales_Event.4428,Weekly Team Meeting,Event,0,2016-01-24 00:00:00
W_Opportunity.74781,W_Sales_User.14,2017-03-02 07:32:31,2017-03-03,W_Sales_Event.4429,Project Planning Meeting,Event,39,2017-03-03 00:00:00
W_Opportunity.74782,W_Sales_User.15,2017-01-30 02:53:55,2017-02-02,W_Sales_Event.4430,Customer Progress Check-In,Event,11,2017-02-02 00:00:00
W_Opportunity.74801,W_Sales_User.11,2016-02-04 13:29:15,2016-02-16,W_Sales_Event.4431,Team Best Practices Sharing,Event,24,2016-02-16 00:00:00
W_Opportunity.74801,W_Sales_User.11,2016-01-31 23:52:44,2016-02-01,W_Sales_Event.4432,Executive Lunch Meeting,Event,0,2016-02-01 00:00:00
W_Opportunity.74812,W_Sales_User.15,2016-02-17 13:21:48,2016-03-01,W_Sales_Event.4433,Customer Progress Check-In,Event,0,2016-03-01 00:00:00
W_Opportunity.74860,W_Sales_User.15,2015-10-04 05:21:22,2015-10-05,W_Sales_Event.4434,Confirming Final Contract Details,Event,0,2015-10-05 00:00:00
W_Opportunity.74900,W_Sales_User.16,2016-01-14 10:31:33,2016-01-24,W_Sales_Event.4435,Account Strategy Meeting,Event,0,2016-01-24 00:00:00
W_Opportunity.74907,W_Sales_User.9,2015-10-30 09:36:38,2015-11-02,W_Sales_Event.4436,Account Strategy Meeting,Event,0,2015-11-02 00:00:00
W_Opportunity.74907,W_Sales_User.9,2015-11-01 04:12:38,2015-11-01,W_Sales_Event.4437,Project stakeholder update,Event,0,2015-11-01 00:00:00
W_Opportunity.74909,W_Sales_User.13,2017-01-29 18:21:19,2017-02-02,W_Sales_Event.4438,Executive Discovery Meeting,Event,43,2017-02-02 00:00:00
W_Opportunity.74940,W_Sales_User.7,2016-05-23 17:03:29,2016-05-28,W_Sales_Event.4439,Discovery Meeting with CIO,Event,0,2016-05-28 00:00:00
W_Opportunity.74950,W_Sales_User.13,2016-11-09 05:12:54,2016-11-17,W_Sales_Event.4440,Conference Call,Event,13,2016-11-17 00:00:00
W_Opportunity.74950,W_Sales_User.13,2016-11-13 16:17:05,2016-11-20,W_Sales_Event.4441,Forecast Meeting,Event,25,2016-11-20 00:00:00
W_Opportunity.74951,W_Sales_User.14,2016-02-24 06:59:36,2016-03-03,W_Sales_Event.4442,Customer Briefing,Event,0,2016-03-03 00:00:00
W_Opportunity.74957,W_Sales_User.9,2017-03-02 15:42:17,2017-03-04,W_Sales_Event.4443,Territory Plan Review,Event,1,2017-03-04 00:00:00
W_Opportunity.74975,W_Sales_User.10,2017-02-01 21:31:24,2017-02-01,W_Sales_Event.4444,Customer Briefing,Event,0,2017-02-01 00:00:00
W_Opportunity.74977,W_Sales_User.14,2016-10-18 07:17:39,2016-10-20,W_Sales_Event.4445,Phone Interview,Event,48,2016-10-20 00:00:00
W_Opportunity.74992,W_Sales_User.15,2016-11-19 16:09:07,2016-11-22,W_Sales_Event.4446,Confirming Final Contract Details,Event,0,2016-11-22 00:00:00
W_Opportunity.74992,W_Sales_User.15,2016-11-15 06:27:25,2016-11-18,W_Sales_Event.4447,Pipeline Review,Event,35,2016-11-18 00:00:00
W_Opportunity.75002,W_Sales_User.15,2016-02-24 00:05:00,2016-02-26,W_Sales_Event.4448,Account Review,Event,46,2016-02-26 00:00:00
W_Opportunity.75011,W_Sales_User.15,2017-03-05 16:30:08,2017-03-16,W_Sales_Event.4449,Quarterly Review,Event,53,2017-03-16 00:00:00
W_Opportunity.75011,W_Sales_User.15,2017-03-07 08:48:03,2017-03-10,W_Sales_Event.4450,Customer Briefing,Event,54,2017-03-10 00:00:00
W_Opportunity.75012,W_Sales_User.10,2016-11-11 00:00:00,2016-11-22,W_Sales_Event.4451,Onsite customer workshop,Event,0,2016-11-22 00:00:00
W_Opportunity.75012,W_Sales_User.10,2016-11-11 00:00:00,2016-11-14,W_Sales_Event.4452,Account Strategy Meeting,Event,18,2016-11-14 00:00:00
W_Opportunity.75051,W_Sales_User.15,2016-11-28 13:26:57,2016-12-07,W_Sales_Event.4453,Meeting with VP Sales,Event,0,2016-12-07 00:00:00
W_Opportunity.75051,W_Sales_User.15,2016-11-19 06:04:58,2016-11-23,W_Sales_Event.4454,Phone Interview,Event,49,2016-11-23 00:00:00
W_Opportunity.75064,W_Sales_User.17,2015-06-06 07:48:13,2015-06-18,W_Sales_Event.4455,Board presentation run-through,Event,21,2015-06-18 00:00:00
W_Opportunity.75073,W_Sales_User.7,2016-09-05 00:00:00,2016-09-16,W_Sales_Event.4456,Breakfast with CFO,Event,31,2016-09-16 00:00:00
W_Opportunity.75074,W_Sales_User.15,2017-05-08 12:33:00,2017-05-21,W_Sales_Event.4457,Develop Mutual Plan Document,Event,3,2017-05-21 00:00:00
W_Opportunity.75074,W_Sales_User.15,2017-05-08 22:50:38,2017-05-15,W_Sales_Event.4458,Account Planning,Event,21,2017-05-15 00:00:00
W_Opportunity.75085,W_Sales_User.11,2015-08-04 05:38:13,2015-08-09,W_Sales_Event.4459,Account Planning,Event,22,2015-08-09 00:00:00
W_Opportunity.75085,W_Sales_User.11,2015-07-31 09:15:10,2015-08-02,W_Sales_Event.4460,Demonstration to Board of Directors,Event,0,2015-08-02 00:00:00
W_Opportunity.75089,W_Sales_User.10,2016-11-09 00:58:41,2016-11-12,W_Sales_Event.4461,Next 1:1,Event,0,2016-11-12 00:00:00
W_Opportunity.75101,W_Sales_User.13,2017-05-04 13:17:13,2017-05-17,W_Sales_Event.4462,Discovery Meeting,Event,47,2017-05-17 00:00:00
W_Opportunity.75101,W_Sales_User.13,2017-05-03 14:51:41,2017-05-12,W_Sales_Event.4463,Discovery meeting with key executives,Event,0,2017-05-12 00:00:00
W_Opportunity.75106,W_Sales_User.8,2017-04-16 21:42:26,2017-04-24,W_Sales_Event.4464,Breakfast with CFO,Event,0,2017-04-24 00:00:00
W_Opportunity.75116,W_Sales_User.15,2017-01-24 08:43:26,2017-01-31,W_Sales_Event.4465,Review Final Presentation,Event,0,2017-01-31 00:00:00
W_Opportunity.75116,W_Sales_User.15,2017-01-24 19:18:15,2017-01-28,W_Sales_Event.4466,Quarterly Review,Event,59,2017-01-28 00:00:00
W_Opportunity.75130,W_Sales_User.8,2016-08-28 00:10:30,2016-08-28,W_Sales_Event.4467,Discovery call,Event,0,2016-08-28 00:00:00
W_Opportunity.75130,W_Sales_User.8,2016-08-31 04:54:44,2016-09-10,W_Sales_Event.4468,Onsite Account Review with Executive Team,Event,0,2016-09-10 00:00:00
W_Opportunity.75153,W_Sales_User.16,2016-08-14 14:00:18,2016-08-16,W_Sales_Event.4469,Demonstration to Board of Directors,Event,14,2016-08-16 00:00:00
W_Opportunity.75162,W_Sales_User.9,2015-08-24 04:33:53,2015-08-28,W_Sales_Event.4470,Call with Director of Marketing,Event,0,2015-08-28 00:00:00
W_Opportunity.75162,W_Sales_User.9,2015-08-23 14:38:53,2015-09-05,W_Sales_Event.4471,Customer Briefing,Event,16,2015-09-05 00:00:00
W_Opportunity.75166,W_Sales_User.13,2016-04-04 00:08:32,2016-04-04,W_Sales_Event.4472,Territory Plan Review,Event,0,2016-04-04 00:00:00
W_Opportunity.75189,W_Sales_User.9,2017-05-28 00:00:00,2017-06-01,W_Sales_Event.4473,Forecast Meeting,Event,0,2017-06-01 00:00:00
W_Opportunity.75214,W_Sales_User.8,2015-08-19 13:14:41,2015-08-23,W_Sales_Event.4474,Discovery and Qualification call,Event,51,2015-08-23 00:00:00
W_Opportunity.75214,W_Sales_User.8,2015-08-18 10:25:30,2015-08-19,W_Sales_Event.4475,Executive Offsite,Event,0,2015-08-19 00:00:00
W_Opportunity.75238,W_Sales_User.9,2017-05-27 08:59:12,2017-06-02,W_Sales_Event.4476,Customer Briefing,Event,0,2017-06-02 00:00:00
W_Opportunity.75238,W_Sales_User.9,2017-05-26 00:14:53,2017-06-06,W_Sales_Event.4477,All Hands Meeting,Event,0,2017-06-06 00:00:00
W_Opportunity.75263,W_Sales_User.8,2016-11-06 00:00:00,2016-11-09,W_Sales_Event.4478,Conference Call,Event,43,2016-11-09 00:00:00
W_Opportunity.75263,W_Sales_User.8,2016-11-06 00:00:00,2016-11-17,W_Sales_Event.4479,Account Strategy Meeting,Event,37,2016-11-17 00:00:00
W_Opportunity.75311,W_Sales_User.11,2017-04-24 03:49:31,2017-05-04,W_Sales_Event.4480,All Hands Meeting,Event,32,2017-05-04 00:00:00
W_Opportunity.75311,W_Sales_User.11,2017-04-19 16:09:46,2017-04-23,W_Sales_Event.4481,Discovery meeting with key executives,Event,0,2017-04-23 00:00:00
W_Opportunity.75332,W_Sales_User.9,2016-02-17 15:55:09,2016-02-29,W_Sales_Event.4482,Demonstration to Board of Directors,Event,40,2016-02-29 00:00:00
W_Opportunity.75332,W_Sales_User.9,2016-02-17 06:21:15,2016-02-20,W_Sales_Event.4483,Onsite customer workshop,Event,0,2016-02-20 00:00:00
W_Opportunity.75360,W_Sales_User.13,2017-03-28 16:15:47,2017-04-08,W_Sales_Event.4484,Executive Offsite,Event,0,2017-04-08 00:00:00
W_Opportunity.75360,W_Sales_User.13,2017-03-29 11:02:40,2017-04-07,W_Sales_Event.4485,Executive Offsite,Event,0,2017-04-07 00:00:00
W_Opportunity.75365,W_Sales_User.14,2016-10-29 01:00:27,2016-11-08,W_Sales_Event.4486,Call with Director of Marketing,Event,0,2016-11-08 00:00:00
W_Opportunity.75371,W_Sales_User.16,2017-03-08 08:35:43,2017-03-16,W_Sales_Event.4487,Board presentation run-through,Event,33,2017-03-16 00:00:00
W_Opportunity.75371,W_Sales_User.16,2017-03-07 09:40:37,2017-03-13,W_Sales_Event.4488,Follow up Meeting,Event,4,2017-03-13 00:00:00
W_Opportunity.75387,W_Sales_User.12,2015-06-18 08:54:18,2015-06-25,W_Sales_Event.4489,Coaching 1:1,Event,4,2015-06-25 00:00:00
W_Opportunity.75401,W_Sales_User.17,2016-04-08 17:40:12,2016-04-13,W_Sales_Event.4490,Project Planning Meeting,Event,8,2016-04-13 00:00:00
W_Opportunity.75403,W_Sales_User.11,2016-11-23 16:15:43,2016-12-03,W_Sales_Event.4491,Pipeline Review,Event,21,2016-12-03 00:00:00
W_Opportunity.75403,W_Sales_User.11,2016-11-25 07:09:33,2016-12-01,W_Sales_Event.4492,Investigate Open Case,Event,0,2016-12-01 00:00:00
W_Opportunity.75412,W_Sales_User.12,2016-12-06 23:39:22,2016-12-06,W_Sales_Event.4493,Territory Plan Review,Event,24,2016-12-06 00:00:00
W_Opportunity.75412,W_Sales_User.12,2016-12-06 00:38:52,2016-12-16,W_Sales_Event.4494,All Hands Meeting,Event,30,2016-12-16 00:00:00
W_Opportunity.75442,W_Sales_User.14,2015-11-28 01:36:14,2015-12-05,W_Sales_Event.4495,Closing Meeting,Event,11,2015-12-05 00:00:00
W_Opportunity.75465,W_Sales_User.8,2015-10-21 03:25:26,2015-10-29,W_Sales_Event.4496,Mobile Best Practices Session,Event,0,2015-10-29 00:00:00
W_Opportunity.75465,W_Sales_User.8,2015-10-23 12:52:11,2015-10-26,W_Sales_Event.4497,Call with Director of Marketing,Event,30,2015-10-26 00:00:00
W_Opportunity.75475,W_Sales_User.10,2016-09-29 15:58:58,2016-10-01,W_Sales_Event.4498,Discovery Meeting,Event,0,2016-10-01 00:00:00
W_Opportunity.75493,W_Sales_User.14,2016-01-07 18:59:26,2016-01-20,W_Sales_Event.4499,Discovery Call with Customer,Event,0,2016-01-20 00:00:00
W_Opportunity.75493,W_Sales_User.14,2016-01-12 08:42:17,2016-01-16,W_Sales_Event.4500,Post-meeting follow-up,Event,9,2016-01-16 00:00:00
W_Opportunity.75506,W_Sales_User.14,2016-02-17 14:25:28,2016-02-25,W_Sales_Event.4501,Call with Director of Marketing,Event,0,2016-02-25 00:00:00
W_Opportunity.75506,W_Sales_User.14,2016-02-17 02:52:33,2016-02-18,W_Sales_Event.4502,Phone Interview,Event,0,2016-02-18 00:00:00
W_Opportunity.75509,W_Sales_User.15,2016-11-19 05:23:30,2016-12-02,W_Sales_Event.4503,Executive Offsite,Event,53,2016-12-02 00:00:00
W_Opportunity.75535,W_Sales_User.10,2016-08-24 00:00:00,2016-08-25,W_Sales_Event.4504,Training Class,Event,8,2016-08-25 00:00:00
W_Opportunity.75535,W_Sales_User.10,2016-08-24 00:00:00,2016-08-30,W_Sales_Event.4505,Account Strategy Meeting,Event,0,2016-08-30 00:00:00
W_Opportunity.75546,W_Sales_User.14,2016-10-22 00:00:00,2016-11-03,W_Sales_Event.4506,Discovery call,Event,29,2016-11-03 00:00:00
W_Opportunity.75557,W_Sales_User.13,2017-01-08 18:34:21,2017-01-16,W_Sales_Event.4507,Investigate Open Case,Event,27,2017-01-16 00:00:00
W_Opportunity.75561,W_Sales_User.9,2017-02-15 00:00:00,2017-02-23,W_Sales_Event.4508,Call,Event,0,2017-02-23 00:00:00
W_Opportunity.75585,W_Sales_User.11,2016-07-22 00:00:00,2016-07-26,W_Sales_Event.4509,All Hands Meeting,Event,0,2016-07-26 00:00:00
W_Opportunity.75585,W_Sales_User.11,2016-07-22 00:00:00,2016-07-24,W_Sales_Event.4510,Training Class,Event,0,2016-07-24 00:00:00
W_Opportunity.75641,W_Sales_User.11,2016-02-17 00:04:06,2016-02-24,W_Sales_Event.4511,Pipeline 1:1,Event,14,2016-02-24 00:00:00
W_Opportunity.75641,W_Sales_User.11,2016-02-17 05:27:30,2016-02-21,W_Sales_Event.4512,Weekly Team Meeting,Event,17,2016-02-21 00:00:00
W_Opportunity.75648,W_Sales_User.12,2016-08-29 00:55:03,2016-09-01,W_Sales_Event.4513,Pipeline 1:1,Event,18,2016-09-01 00:00:00
W_Opportunity.75648,W_Sales_User.12,2016-09-05 09:51:39,2016-09-14,W_Sales_Event.4514,Follow up Meeting,Event,53,2016-09-14 00:00:00
W_Opportunity.75667,W_Sales_User.17,2016-11-06 00:31:33,2016-11-19,W_Sales_Event.4515,Discuss ideal candidate characteristics,Event,0,2016-11-19 00:00:00
W_Opportunity.75671,W_Sales_User.16,2016-10-30 12:36:12,2016-11-02,W_Sales_Event.4516,Coaching 1:1,Event,0,2016-11-02 00:00:00
W_Opportunity.75672,W_Sales_User.13,2017-02-25 05:22:18,2017-03-09,W_Sales_Event.4517,Team Meeting,Event,0,2017-03-09 00:00:00
W_Opportunity.75672,W_Sales_User.13,2017-03-02 07:32:07,2017-03-04,W_Sales_Event.4518,Executive Lunch Meeting,Event,9,2017-03-04 00:00:00
W_Opportunity.75694,W_Sales_User.7,2015-09-01 02:44:32,2015-09-06,W_Sales_Event.4519,Project Planning Meeting,Event,0,2015-09-06 00:00:00
W_Opportunity.75704,W_Sales_User.7,2016-08-04 17:11:46,2016-08-15,W_Sales_Event.4520,Customer Briefing,Event,49,2016-08-15 00:00:00
W_Opportunity.75704,W_Sales_User.7,2016-08-02 13:02:42,2016-08-15,W_Sales_Event.4521,Phone Interview,Event,20,2016-08-15 00:00:00
W_Opportunity.75705,W_Sales_User.13,2017-02-02 14:30:19,2017-02-03,W_Sales_Event.4522,Call,Event,59,2017-02-03 00:00:00
W_Opportunity.75713,W_Sales_User.10,2017-05-27 06:51:55,2017-06-02,W_Sales_Event.4523,Discovery Call with Customer,Event,33,2017-06-02 00:00:00
W_Opportunity.75713,W_Sales_User.10,2017-05-28 13:06:12,2017-06-03,W_Sales_Event.4524,Review Final Presentation,Event,34,2017-06-03 00:00:00
W_Opportunity.75723,W_Sales_User.16,2016-01-20 20:05:28,2016-01-23,W_Sales_Event.4525,Customer Briefing,Event,22,2016-01-23 00:00:00
W_Opportunity.75723,W_Sales_User.16,2016-01-13 06:54:17,2016-01-24,W_Sales_Event.4526,Demonstration to Board of Directors,Event,41,2016-01-24 00:00:00
W_Opportunity.75736,W_Sales_User.9,2017-02-10 09:50:40,2017-02-15,W_Sales_Event.4527,Discovery Call with Customer,Event,32,2017-02-15 00:00:00
W_Opportunity.75736,W_Sales_User.9,2017-02-10 13:37:12,2017-02-18,W_Sales_Event.4528,Training,Event,0,2017-02-18 00:00:00
W_Opportunity.75738,W_Sales_User.17,2016-02-09 04:21:56,2016-02-17,W_Sales_Event.4529,Team Meeting,Event,32,2016-02-17 00:00:00
W_Opportunity.75749,W_Sales_User.12,2015-08-04 18:06:05,2015-08-09,W_Sales_Event.4530,Account Strategy Meeting,Event,0,2015-08-09 00:00:00
W_Opportunity.75837,W_Sales_User.12,2016-07-31 09:09:47,2016-08-11,W_Sales_Event.4531,Call with Director of Marketing,Event,0,2016-08-11 00:00:00
W_Opportunity.75843,W_Sales_User.8,2016-02-27 16:59:56,2016-03-06,W_Sales_Event.4532,Post-meeting follow-up,Event,0,2016-03-06 00:00:00
W_Opportunity.75843,W_Sales_User.8,2016-02-17 11:32:03,2016-02-18,W_Sales_Event.4533,Training,Event,0,2016-02-18 00:00:00
W_Opportunity.75844,W_Sales_User.11,2017-01-09 00:13:21,2017-01-10,W_Sales_Event.4534,Discovery and Qualification call,Event,7,2017-01-10 00:00:00
W_Opportunity.75844,W_Sales_User.11,2017-01-07 18:54:28,2017-01-14,W_Sales_Event.4535,Post-meeting follow-up,Event,29,2017-01-14 00:00:00
W_Opportunity.75849,W_Sales_User.15,2016-05-25 02:29:54,2016-06-01,W_Sales_Event.4536,Coaching 1:1,Event,0,2016-06-01 00:00:00
W_Opportunity.75849,W_Sales_User.15,2016-05-26 01:37:55,2016-06-02,W_Sales_Event.4537,Develop Mutual Plan Document,Event,33,2016-06-02 00:00:00
W_Opportunity.75852,W_Sales_User.17,2017-01-26 00:00:00,2017-02-04,W_Sales_Event.4538,Breakfast with CFO,Event,0,2017-02-04 00:00:00
W_Opportunity.75852,W_Sales_User.17,2017-01-26 00:00:00,2017-02-04,W_Sales_Event.4539,Executive Offsite,Event,0,2017-02-04 00:00:00
W_Opportunity.75853,W_Sales_User.14,2016-10-20 00:01:12,2016-10-21,W_Sales_Event.4540,Executive Offsite,Event,22,2016-10-21 00:00:00
W_Opportunity.75853,W_Sales_User.14,2016-10-19 22:02:56,2016-10-25,W_Sales_Event.4541,Weekly Team Meeting,Event,0,2016-10-25 00:00:00
W_Opportunity.75901,W_Sales_User.12,2015-11-19 02:50:24,2015-12-01,W_Sales_Event.4542,Review Final Presentation,Event,23,2015-12-01 00:00:00
W_Opportunity.75901,W_Sales_User.12,2015-11-26 06:03:20,2015-11-26,W_Sales_Event.4543,Phone Interview,Event,9,2015-11-26 00:00:00
W_Opportunity.75938,W_Sales_User.13,2015-11-21 15:41:35,2015-11-23,W_Sales_Event.4544,Executive Lunch Meeting,Event,56,2015-11-23 00:00:00
W_Opportunity.75942,W_Sales_User.13,2016-02-22 19:18:44,2016-02-27,W_Sales_Event.4545,Discovery meeting with key executives,Event,42,2016-02-27 00:00:00
W_Opportunity.75942,W_Sales_User.13,2016-02-21 22:23:07,2016-03-02,W_Sales_Event.4546,Develop Mutual Plan Document,Event,0,2016-03-02 00:00:00
W_Opportunity.75996,W_Sales_User.12,2015-08-26 03:17:22,2015-08-30,W_Sales_Event.4547,Deal Review,Event,41,2015-08-30 00:00:00
W_Opportunity.75996,W_Sales_User.12,2015-08-22 05:13:56,2015-08-24,W_Sales_Event.4548,Executive Offsite,Event,59,2015-08-24 00:00:00
W_Opportunity.76051,W_Sales_User.15,2016-11-24 20:57:28,2016-12-01,W_Sales_Event.4549,Investigate Open Case,Event,0,2016-12-01 00:00:00
W_Opportunity.76058,W_Sales_User.17,2016-02-20 05:46:01,2016-02-21,W_Sales_Event.4550,Phone Interview,Event,3,2016-02-21 00:00:00
W_Opportunity.76058,W_Sales_User.17,2016-02-17 14:29:35,2016-02-29,W_Sales_Event.4551,Deal Review,Event,0,2016-02-29 00:00:00
W_Opportunity.76092,W_Sales_User.8,2016-10-09 02:23:04,2016-10-20,W_Sales_Event.4552,Quarterly Review,Event,18,2016-10-20 00:00:00
W_Opportunity.76099,W_Sales_User.12,2016-02-05 05:11:54,2016-02-15,W_Sales_Event.4553,Onsite Account Review with Executive Team,Event,0,2016-02-15 00:00:00
W_Opportunity.76103,W_Sales_User.17,2017-02-20 00:00:00,2017-02-23,W_Sales_Event.4554,Discovery Call with Customer,Event,14,2017-02-23 00:00:00
W_Opportunity.76171,W_Sales_User.12,2016-02-15 06:43:25,2016-02-28,W_Sales_Event.4555,Discuss ideal candidate characteristics,Event,9,2016-02-28 00:00:00
W_Opportunity.76177,W_Sales_User.7,2015-06-12 09:51:31,2015-06-24,W_Sales_Event.4556,Demonstration to Board of Directors,Event,43,2015-06-24 00:00:00
W_Opportunity.76177,W_Sales_User.7,2015-06-12 14:28:21,2015-06-14,W_Sales_Event.4557,Territory Plan Review,Event,0,2015-06-14 00:00:00
W_Opportunity.76183,W_Sales_User.11,2017-02-17 01:54:23,2017-02-23,W_Sales_Event.4558,Next 1:1,Event,0,2017-02-23 00:00:00
W_Opportunity.76183,W_Sales_User.11,2017-02-17 04:19:28,2017-02-17,W_Sales_Event.4559,Project stakeholder update,Event,0,2017-02-17 00:00:00
W_Opportunity.76187,W_Sales_User.7,2015-08-24 13:16:20,2015-09-04,W_Sales_Event.4560,Week Wrap Up,Event,0,2015-09-04 00:00:00
