External_Id__c,Name,Owner.External_Id__c,NumberOfEmployees,AnnualRevenue,AccountSource,Type,Industry,BillingStreet,BillingCity,BillingState,BillingCountry,YearStarted,Ownership,Rating,CreatedDate__c
W_Account.6406,Outsell,W_Sales_User.2,160,7946000,Website,Corporate,Healthcare & Life Sciences,5515 Melissa Avenue,North Austintown,AK,USA,1964,Other,Warm,2015-07-29 00:00:00
W_Account.6407,Telogy Networks,W_Sales_User.2,117,5293000,Inbound Call,Corporate,Machinery,918 Guzman Inlet,Kirktown,CA,USA,1896,Private,Hot,2016-05-05 00:00:00
W_Account.6409,Liberate Technologies,W_Sales_User.9,10,6849000,Marketing Event,Corporate,Communications,138 Terry Viaduct,Michaelton,OK,USA,1892,Subsidiary,Cool,2016-08-01 00:00:00
W_Account.6410,National Hockey League,W_Sales_User.17,26,7858000,Data.com,Corporate,Biotechnology,403 Hannah Rapid,Georgetown,AL,USA,1957,Private,Hot,2016-02-12 00:00:00
W_Account.6411,MHF-LS,W_Sales_User.8,39,5235000,Community,Corporate,Other,077 Soto Green,Rachelbury,TX,USA,1954,Private,Warm,2017-02-23 00:00:00
W_Account.6414,Sakima Group,W_Sales_User.8,126,4383000,Community,Corporate,Hospitality,86154 James Forest,Millerberg,AR,USA,1994,Private,Hot,2015-12-21 00:00:00
W_Account.6415,Prestolite Wire Corp.,W_Sales_User.8,164,4186000,Inbound Call,Corporate,Shipping,3604 Bennett Wells,New Coreytown,AR,USA,1986,Private,Warm,2015-10-21 00:00:00
W_Account.6418,All American Life Insurance,W_Sales_User.16,119,6247000,Community,Corporate,Energy,887 Nathan Village,Kimberlyview,CT,USA,1901,Public,Cool,2016-03-20 00:00:00
W_Account.6419,Asset International,W_Sales_User.12,217,6009000,Cold Call,Corporate,Shipping,11467 Harris Camp,Choitown,KY,USA,1964,Public,Cool,2015-11-29 00:00:00
W_Account.6420,Tyco International Management Company,W_Sales_User.7,184,4938000,Partner,Corporate,Agriculture,465 Galloway Turnpike,Port Kimberlyborough,LA,USA,1987,Private,Warm,2016-03-30 00:00:00
W_Account.6427,Live365.com,W_Sales_User.13,70,5614000,Data.com,Corporate,Manufacturing,66790 Juan Corner,Allisonmouth,AL,USA,1978,Private,Warm,2017-02-08 00:00:00
W_Account.6428,Wireless Assets,W_Sales_User.15,137,2811000,Social Media,Corporate,Telecommunications,0989 Green Springs,North Gary,ME,USA,1966,Subsidiary,Warm,2017-05-11 00:00:00
W_Account.6436,TAP Computer Services,W_Sales_User.12,66,8873000,Cold Call,Corporate,Engineering,5997 Shannon Circle,Floresfort,FL,USA,2008,Private,Hot,2016-07-06 00:00:00
W_Account.6441,Luminascent,W_Sales_User.14,16,8220000,Website,Corporate,Retail,77850 Sean Inlet,South Kimberlyville,NC,USA,1886,Private,Cool,2017-01-31 00:00:00
W_Account.6444,Cytera Systems,W_Sales_User.16,196,5038000,Data.com,Corporate,Banking,560 Fisher Ridge,West Dylan,NC,USA,1943,Other,Warm,2015-09-24 00:00:00
W_Account.6447,Data Safe Inc,W_Sales_User.8,167,4793000,Referral,Corporate,Construction,07757 Smith Way,Lisamouth,NY,USA,1930,Private,Hot,2016-01-12 00:00:00
W_Account.6452,Market-Touch,W_Sales_User.15,46,9613000,Inbound Call,Corporate,Biotechnology,071 Christian Fort,New Joseph,DE,USA,1899,Subsidiary,Cool,2016-01-15 00:00:00
W_Account.6453,Digitron Media   Inc,W_Sales_User.7,173,4834000,Community,Corporate,Utilities,76303 Torres Station,Port Jonathanmouth,NJ,USA,1905,Public,Warm,2015-08-02 00:00:00
W_Account.6454,Rivet,W_Sales_User.8,56,2779000,Inbound Call,Corporate,Government,1880 Brianna Heights,Port Ricky,NY,USA,1939,Other,Hot,2015-11-25 00:00:00
W_Account.6455,Trapezo,W_Sales_User.13,73,8377000,Cold Call,Corporate,Consulting,96054 Johnson Mill,Port Teresa,MA,USA,1915,Private,Cool,2015-10-04 00:00:00
W_Account.6458,United  Guardian,W_Sales_User.12,85,7269000,Marketing Event,Corporate,Insurance,50668 Jacobson Creek,Teresaland,SC,USA,1883,Private,Cool,2016-06-18 00:00:00
W_Account.6460,Anika Therapeutics,W_Sales_User.12,201,9760000,Inbound Call,Corporate,Other,4173 Brown Fields,East Maria,TN,USA,1942,Public,Hot,2015-08-12 00:00:00
W_Account.6463,"Calcot, Ltd.",W_Sales_User.8,5,9510000,Community,Corporate,Consulting,46109 Timothy Flat,Martinport,NY,USA,1892,Other,Hot,2015-08-11 00:00:00
W_Account.6464,Security Solutions,W_Sales_User.7,17,7121000,Inbound Call,Corporate,Transportation,583 Tiffany Fields,Ellismouth,PA,USA,1914,Private,Cool,2016-12-31 00:00:00
W_Account.6470,Reliant Energy Retail Services.,W_Sales_User.11,106,5239000,Community,Corporate,Healthcare & Life Sciences,789 Gibson Square,Desireeport,LA,USA,1961,Public,Cool,2015-10-04 00:00:00
W_Account.6472,Youth Lead,W_Sales_User.14,96,8030000,Website,Corporate,Technology,218 Michael Pike,South Dominique,NC,USA,1960,Private,Hot,2015-10-26 00:00:00
W_Account.6474,Trans  I Technologies Inc,W_Sales_User.11,167,2841000,Social Media,Corporate,Machinery,8857 Miguel Roads,New Melindastad,AR,USA,1964,Private,Warm,2016-05-14 00:00:00
W_Account.6476,USLaw.com,W_Sales_User.10,8,2868000,Cold Call,Corporate,Construction,57911 Larry Ferry,North Paigemouth,AR,USA,1928,Other,Cool,2016-10-03 00:00:00
W_Account.6477,PocketThis,W_Sales_User.9,220,3538000,Social Media,Corporate,Biotechnology,03570 Carlos Drive,Byrdshire,NJ,USA,1898,Private,Hot,2015-08-21 00:00:00
W_Account.6479,Appian Corporation,W_Sales_User.10,142,2427000,Cold Call,Corporate,Transportation,500 Michelle Turnpike,North Jonathanbury,NY,USA,1889,Subsidiary,Warm,2017-02-12 00:00:00
W_Account.6480,Life Time Fitness - B2C Trial,W_Sales_User.9,109,6728000,Inbound Call,Corporate,Recreation,040 Wilkinson Burgs,Williamstad,OK,USA,1942,Other,Cool,2016-08-22 00:00:00
W_Account.6482,"FutureSoft Consulting, Inc",W_Sales_User.13,196,4192000,Website,Corporate,Food & Beverage,351 Robert Centers,South Heather,SC,USA,1978,Private,Cool,2016-05-20 00:00:00
W_Account.6484,MonsterDaata,W_Sales_User.15,108,2435000,Community,Corporate,Agriculture,338 Moore Shore,Matthewsfurt,VT,USA,2008,Other,Cool,2017-04-21 00:00:00
W_Account.6486,Axiom Tech Inc,W_Sales_User.9,58,9225000,Marketing Event,Corporate,Entertainment,54049 Edwards Shore,East Melissa,NY,USA,1969,Subsidiary,Warm,2017-02-11 00:00:00
W_Account.6488,BKM Enterprises,W_Sales_User.12,168,5954000,Community,Corporate,Shipping,235 Scott Knolls,Nelsonfort,TN,USA,1990,Private,Cool,2015-08-17 00:00:00
W_Account.6489,Cognizant Technology Solutions Corporation,W_Sales_User.8,118,2493000,Referral,Corporate,Banking,63145 Hudson Forge,West Jasonside,NJ,USA,1993,Private,Warm,2016-01-04 00:00:00
W_Account.6490,Hoeganaes Corp.,W_Sales_User.12,192,7756000,Inbound Call,Corporate,Engineering,467 Mathis Burgs,Sanderston,SC,USA,1907,Private,Warm,2016-10-14 00:00:00
W_Account.6491,Cyneta Networks,W_Sales_User.12,151,2163000,Partner,Corporate,Machinery,3365 Beck Gardens,Martinezchester,KY,USA,1956,Private,Cool,2016-05-01 00:00:00
W_Account.6492,Jones Plastic and Engineering Company,W_Sales_User.12,233,2206000,Referral,Corporate,Machinery,7664 Preston Drives,South Brittanychester,KY,USA,1981,Private,Warm,2016-05-16 00:00:00
W_Account.6493,First Advantage Background Services Corp.,W_Sales_User.11,224,9156000,Cold Call,Corporate,Shipping,7020 Dawn Inlet,North Alexisside,NJ,USA,2006,Subsidiary,Hot,2016-08-13 00:00:00
W_Account.6494,Volkart May & Assoc Inc,W_Sales_User.10,57,4000000,Community,Corporate,Other,47898 Samuel Stravenue,Lake William,NY,USA,1896,Private,Hot,2017-03-02 00:00:00
W_Account.6496,Accor North America,W_Sales_User.14,102,4135000,Marketing Event,Corporate,Telecommunications,235 Myers Stream,New Andrewville,WV,USA,1978,Subsidiary,Cool,2016-01-08 00:00:00
W_Account.6499,Accutel.Com,W_Sales_User.9,181,8593000,Cold Call,Corporate,Telecommunications,3122 Nunez Branch,West Elizabeth,NJ,USA,1995,Other,Hot,2015-06-15 00:00:00
W_Account.6502,Vangent,W_Sales_User.8,8,7415000,Cold Call,Corporate,Biotechnology,86622 Amanda Road,Brownshire,OK,USA,1923,Subsidiary,Warm,2015-08-03 00:00:00
W_Account.6506,InterVision Systems Technologies,W_Sales_User.5,31,9777000,Partner,Corporate,Communications,201 Glenda Court,Deborahton,WA,USA,1913,Public,Warm,2017-01-22 00:00:00
W_Account.6509,Abeona Networks,W_Sales_User.4,185,2308000,Data.com,Corporate,Agriculture,315 Carrie Crossing,Johnbury,HI,USA,1959,Private,Hot,2017-05-19 00:00:00
W_Account.6510,THE GOOD STUFF COMPANY,W_Sales_User.2,118,5362000,Data.com,Corporate,Other,86460 Allison Forge,South Joseph,WA,USA,1927,Private,Warm,2016-04-25 00:00:00
W_Account.6512,Miria Systems,W_Sales_User.7,223,6390000,Inbound Call,Corporate,Chemicals,4872 Taylor Fords,Huntfort,WI,USA,1935,Public,Hot,2015-08-31 00:00:00
W_Account.6513,MPC - formerly Gateway Pro,W_Sales_User.2,196,9774000,Social Media,Corporate,Insurance,325 James Street,Port Patriciahaven,UT,USA,1941,Private,Cool,2015-12-13 00:00:00
W_Account.6515,Karora Technologies,W_Sales_User.7,151,5959000,Data.com,Corporate,Machinery,0135 Brent Mountains,Laurenfort,IL,USA,1956,Other,Warm,2015-09-26 00:00:00
W_Account.6518,VQ Orthocare,W_Sales_User.2,87,9160000,Data.com,Corporate,Agriculture,1202 Cisneros Place,Cynthiachester,ID,USA,1909,Public,Hot,2016-08-10 00:00:00
W_Account.6520,R101,W_Sales_User.9,188,6664000,Website,Corporate,Transportation,130 Bowen Garden,Jackiefurt,KS,USA,1991,Private,Hot,2016-04-14 00:00:00
W_Account.6521,Verian,W_Sales_User.5,127,2159000,Data.com,Corporate,Government,371 Valdez Plaza,Nicoleport,AK,USA,2000,Private,Hot,2016-12-31 00:00:00
W_Account.6522,Conduent,W_Sales_User.5,77,3794000,Data.com,Corporate,Utilities,2431 John Trail,New Anthonyview,OR,USA,1904,Subsidiary,Hot,2017-05-05 00:00:00
W_Account.6524,Health Slide Inc,W_Sales_User.6,228,9155000,Marketing Event,Corporate,Banking,22430 Cook Mews,Jonesland,CO,USA,1932,Public,Hot,2015-07-02 00:00:00
W_Account.6526,Wheels,W_Sales_User.4,109,9180000,Partner,Corporate,Chemicals,61085 Charles Island,South John,AK,USA,1963,Other,Cool,2017-03-23 00:00:00
W_Account.6528,Rushmore Corporation,W_Sales_User.6,213,9070000,Social Media,Corporate,Communications,9349 Donna Island,Thompsonhaven,AK,USA,2006,Private,Cool,2016-11-18 00:00:00
W_Account.6530,Evo Inc,W_Sales_User.2,36,9631000,Referral,Corporate,Machinery,3601 Hunter Unions,Lake Andrewfort,CA,USA,1889,Public,Warm,2017-01-04 00:00:00
W_Account.6534,Onjibe,W_Sales_User.8,10,7251000,Referral,Corporate,Retail,345 Hernandez Ways,Brownchester,SD,USA,1956,Private,Warm,2015-12-27 00:00:00
W_Account.6537,ElderCare Insurance,W_Sales_User.1,229,8006000,Social Media,Corporate,Food & Beverage,06803 Martinez Extensions,North Maryfurt,AZ,USA,1996,Other,Warm,2016-02-29 00:00:00
W_Account.6538,Krex,W_Sales_User.2,29,3013000,Inbound Call,Corporate,Transportation,682 Merritt Crossing,Lake Michael,UT,USA,1978,Other,Warm,2016-10-08 00:00:00
W_Account.6540,Magenic Technologies Inc,W_Sales_User.4,70,5227000,Referral,Corporate,Environmental,0595 Williamson Point,East Troychester,OR,USA,1919,Private,Hot,2017-03-31 00:00:00
W_Account.6541,Medical Management Associates Inc,W_Sales_User.2,158,6141000,Website,Corporate,Healthcare & Life Sciences,67783 Deborah Junction,East Jenniferfort,HI,USA,1945,Subsidiary,Warm,2016-05-19 00:00:00
W_Account.6543,Incus Group,W_Sales_User.11,130,8462000,Website,Corporate,Biotechnology,2667 Jackson Lights,Cortezshire,KS,USA,1932,Other,Hot,2017-01-18 00:00:00
W_Account.6546,Western Reserve Systems,W_Sales_User.9,218,9638000,Social Media,Corporate,Financial Services,924 Hall Oval,Garrettburgh,ND,USA,1942,Private,Hot,2016-09-23 00:00:00
W_Account.6549,Licensemusiccom,W_Sales_User.7,208,9230000,Website,Corporate,Agriculture,1841 Robert Trail,Tylerland,MN,USA,1915,Private,Cool,2015-12-12 00:00:00
W_Account.6550,Nitsuko America Corp.,W_Sales_User.10,122,6613000,Data.com,Corporate,Chemicals,0829 Brown Lodge,Hammondborough,NE,USA,1997,Private,Cool,2016-04-13 00:00:00
W_Account.6555,DNA Dynamics,W_Sales_User.4,5,3343000,Marketing Event,Corporate,Apparel,54647 Curtis Unions,West Randy,NM,USA,1984,Private,Warm,2015-07-19 00:00:00
W_Account.6559,Insurance Network,W_Sales_User.2,195,2836000,Social Media,Corporate,Transportation,48982 Wood Spur,Andersonborough,AK,USA,1980,Private,Cool,2016-09-18 00:00:00
W_Account.6563,EasyDraft,W_Sales_User.4,39,6395000,Data.com,Corporate,Chemicals,359 Brooks Falls,New Janetton,AK,USA,1949,Subsidiary,Warm,2015-08-03 00:00:00
W_Account.6565,CCI,W_Sales_User.10,122,9636000,Marketing Event,Corporate,Banking,519 Robles Plaza,South Samantha,MO,USA,1950,Private,Cool,2016-01-11 00:00:00
W_Account.6567,Cole & Weber United,W_Sales_User.9,171,9982000,Social Media,Corporate,Utilities,61543 Walker Mews,South Charles,NE,USA,1939,Private,Warm,2016-10-08 00:00:00
W_Account.6575,Amplitude,W_Sales_User.10,72,3811000,Partner,Corporate,Chemicals,0507 Hudson Estates,Richardmouth,IN,USA,1912,Private,Warm,2016-08-31 00:00:00
W_Account.6577,Titan International,W_Sales_User.4,36,5937000,Community,Corporate,Manufacturing,136 Anna Unions,Andreburgh,NM,USA,2007,Other,Cool,2016-02-19 00:00:00
W_Account.6583,Russell Reynolds Associates,W_Sales_User.3,93,8942000,Inbound Call,Corporate,Technology,2379 Andrew Ports,Morganhaven,HI,USA,1896,Private,Hot,2017-01-05 00:00:00
W_Account.6585,WebCT,W_Sales_User.9,211,7975000,Community,Corporate,Retail,6239 Franklin Loop,Grahamtown,MO,USA,1964,Public,Hot,2015-07-18 00:00:00
W_Account.6587,Root Group Inc,W_Sales_User.11,232,9747000,Social Media,Corporate,Agriculture,9055 Salazar Creek,East Blakestad,SD,USA,1959,Private,Hot,2016-07-29 00:00:00
W_Account.6588,Leading Edge Design,W_Sales_User.10,160,5318000,Cold Call,Corporate,Media,5834 Tammy Drive,West Dave,IL,USA,1994,Private,Hot,2015-11-15 00:00:00
W_Account.6591,Internet Security Systems,W_Sales_User.8,158,7104000,Marketing Event,Corporate,Biotechnology,790 Joseph Mills,Lake Leslie,SD,USA,1881,Private,Cool,2015-07-29 00:00:00
W_Account.6592,Sun Technologies,W_Sales_User.9,216,3621000,Inbound Call,Corporate,Financial Services,7620 Veronica Lake,Lake Julieport,MI,USA,1949,Private,Warm,2016-11-01 00:00:00
W_Account.6595,Mannatech,W_Sales_User.6,101,9996000,Website,Corporate,Recreation,9806 Samantha Views,Laurashire,OR,USA,1915,Other,Cool,2016-01-12 00:00:00
W_Account.6597,"Excel Capital,Inc.",W_Sales_User.2,63,9553000,Website,Corporate,Communications,54318 Roach Pine,Joshuachester,AK,USA,1947,Private,Cool,2016-07-29 00:00:00
W_Account.6598,mStoner,W_Sales_User.8,173,8627000,Inbound Call,Corporate,Retail,5824 Phillips Knoll,Mckinneyfort,IA,USA,1906,Public,Hot,2015-09-17 00:00:00
W_Account.6603,"Aloha Housewares, Inc",W_Sales_User.3,166,3406000,Inbound Call,Corporate,Energy,29968 Vaughan Port,Lake Felicia,UT,USA,1890,Private,Cool,2016-02-13 00:00:00
W_Account.6604,Techtrain,W_Sales_User.8,12,2510000,Referral,Corporate,Manufacturing,777 West Underpass,Lake Kevinland,MO,USA,1973,Private,Hot,2015-07-19 00:00:00
W_Account.6607,ABLE Innovations,W_Sales_User.9,120,3100000,Website,Corporate,Technology,13351 Rodriguez Fields,Schmidtville,OH,USA,1909,Other,Cool,2016-12-14 00:00:00
W_Account.6612,Particle Measuring Systems,W_Sales_User.5,110,8059000,Social Media,Corporate,Banking,741 Kimberly Island,Meganstad,AK,USA,1942,Private,Warm,2016-04-27 00:00:00
W_Account.6615,Myco,W_Sales_User.10,23,2192000,Referral,Corporate,Insurance,4810 Mendez Corner,New Justin,IN,USA,1955,Private,Hot,2017-05-03 00:00:00
W_Account.6617,Meadowbrook Insurance Group,W_Sales_User.9,194,5605000,Partner,Corporate,Chemicals,759 Brenda Shores,Rollinschester,SD,USA,1984,Private,Hot,2016-09-05 00:00:00
W_Account.6626,Hillside Cycles.,W_Sales_User.7,53,8993000,Data.com,Corporate,Media,59580 Carrie River,Walkerfurt,SD,USA,1981,Other,Warm,2016-05-03 00:00:00
W_Account.6631,3Cube,W_Sales_User.2,179,9400000,Partner,Corporate,Machinery,5031 Jacob Forges,Harrisshire,WA,USA,1933,Private,Hot,2016-08-04 00:00:00
W_Account.6635,Flamenco Networks Inc,W_Sales_User.8,47,8274000,Partner,Corporate,Agriculture,287 Nathan Vista,Saraton,OH,USA,1930,Other,Cool,2016-02-26 00:00:00
W_Account.6638,Equine.com,W_Sales_User.10,223,8715000,Partner,Corporate,Not For Profit,3254 Mercado Flats,Curtisville,IN,USA,1908,Private,Cool,2015-07-28 00:00:00
W_Account.6643,RHB Ventures,W_Sales_User.6,236,5533000,Cold Call,Corporate,Telecommunications,15713 James Glen,Mirandafurt,WA,USA,1951,Private,Cool,2016-10-28 00:00:00
W_Account.6644,William F Holmes Co,W_Sales_User.1,67,5204000,Website,Corporate,Technology,18145 Ryan Mission,Port Jenniferfurt,OR,USA,1946,Subsidiary,Warm,2016-05-02 00:00:00
W_Account.6645,Caterpillar Securities Inc,W_Sales_User.9,164,6399000,Referral,Corporate,Not For Profit,6698 Torres Point,Antonioburgh,AR,USA,1896,Other,Cool,2016-06-15 00:00:00
W_Account.6646,C S C Consulting Inc,W_Sales_User.11,133,8120000,Partner,Corporate,Environmental,1118 Long Hollow,Ramosville,TX,USA,1899,Other,Hot,2016-10-23 00:00:00
W_Account.6647,Certco Inc,W_Sales_User.13,59,8532000,Website,Corporate,Manufacturing,49114 Matthew Manors,East Paulbury,RI,USA,1957,Public,Cool,2015-06-14 00:00:00
W_Account.6648,Quantum Marketing Inc,W_Sales_User.10,22,2545000,Marketing Event,Corporate,Government,9539 Brent Village,Jenkinsport,PA,USA,1947,Other,Cool,2016-11-26 00:00:00
W_Account.6650,White Diamond Consulting Group,W_Sales_User.10,55,4516000,Website,Corporate,Manufacturing,6743 Dylan Common,East Dominicberg,PA,USA,1955,Private,Hot,2015-07-21 00:00:00
W_Account.6655,Westec Communications,W_Sales_User.12,97,3037000,Partner,Corporate,Financial Services,7854 Sydney Burg,New Stacyfurt,GA,USA,1930,Private,Warm,2017-05-24 00:00:00
W_Account.6657,PDP Sales,W_Sales_User.12,6,2120000,Data.com,Corporate,Education,355 Simpson Canyon,Lake Kristenborough,NH,USA,1954,Other,Hot,2016-01-24 00:00:00
W_Account.6667,University of Vermont Medical Center,W_Sales_User.8,139,4798000,Data.com,Corporate,Food & Beverage,531 Novak Common,East Kylestad,LA,USA,1952,Public,Warm,2015-11-27 00:00:00
W_Account.6669,Tindall Corporation,W_Sales_User.10,33,2628000,Inbound Call,Corporate,Entertainment,899 Angie Plains,Theresaville,AR,USA,1936,Public,Hot,2016-04-07 00:00:00
W_Account.6670,Semprio,W_Sales_User.10,181,7249000,Referral,Corporate,Energy,2364 Robin Harbors,Rhodeschester,NY,USA,1941,Private,Warm,2015-10-13 00:00:00
W_Account.6673,The Wall Street Journal,W_Sales_User.10,184,3810000,Community,Corporate,Food & Beverage,314 Ryan Vista,Port Markberg,TX,USA,1893,Private,Hot,2016-04-25 00:00:00
W_Account.6674,ClientExpert Solutions,W_Sales_User.14,144,4735000,Marketing Event,Corporate,Healthcare & Life Sciences,309 Cline Passage,South Christopherville,CT,USA,1932,Private,Hot,2016-01-03 00:00:00
W_Account.6676,Commonwealth Toy & Novelty Co,W_Sales_User.14,161,9848000,Data.com,Corporate,Shipping,15242 Hayden Dale,South Rachel,GA,USA,1908,Other,Warm,2016-05-13 00:00:00
W_Account.6677,iNetEvents,W_Sales_User.8,14,8689000,Cold Call,Corporate,Telecommunications,901 Christine Forges,Zavalaton,PA,USA,2007,Other,Hot,2016-01-20 00:00:00
W_Account.6678,Professional Information Management,W_Sales_User.10,77,4640000,Cold Call,Corporate,Engineering,642 Floyd Circles,Port Guyview,PA,USA,1969,Private,Cool,2016-03-28 00:00:00
W_Account.6684,Coventor,W_Sales_User.15,44,8507000,Data.com,Corporate,Consulting,7487 Cynthia Lakes,Port Allenbury,NH,USA,1971,Private,Hot,2016-01-19 00:00:00
W_Account.6685,Blue Dolphin Group,W_Sales_User.8,247,8571000,Partner,Corporate,Utilities,13340 Carlos Court,North Christina,NY,USA,1909,Public,Hot,2015-11-12 00:00:00
W_Account.6688,Redback Networks,W_Sales_User.8,249,7014000,Social Media,Corporate,Biotechnology,1153 Hughes Plains,New Lindsaybury,NJ,USA,1985,Other,Hot,2016-10-19 00:00:00
W_Account.6691,LakeChamplain.com.,W_Sales_User.16,151,6270000,Inbound Call,Corporate,Entertainment,18546 Robert Center,East Theresamouth,CT,USA,1929,Private,Hot,2016-04-11 00:00:00
W_Account.6693,Parksite,W_Sales_User.11,237,4780000,Referral,Corporate,Financial Services,06355 Travis Islands,Lake Shane,OK,USA,1941,Private,Hot,2016-06-27 00:00:00
W_Account.6694,Clearlogic,W_Sales_User.8,4,3457000,Inbound Call,Corporate,Food & Beverage,13571 Wilkinson Squares,New Leslie,PA,USA,1912,Other,Hot,2017-01-24 00:00:00
W_Account.6697,Janus Technologies,W_Sales_User.8,157,8027000,Data.com,Corporate,Transportation,41811 Howard Fall,New Teresa,AR,USA,1963,Private,Cool,2015-09-10 00:00:00
W_Account.6698,Parsec,W_Sales_User.16,206,8233000,Cold Call,Corporate,Banking,9119 Theresa Union,East Michaelfurt,ME,USA,1967,Private,Cool,2016-04-27 00:00:00
