External+AF8-Id+AF8AXw-c,Amount+AF8AXw-c,StageName+AF8AXw-c,ForecastCategory+AF8AXw-c,CloseDate+AF8AXw-c,CreatedDate+AF8AXw-c,Opportunity.External+AF8-Id+AF8AXw-c
W+AF8-OpportunityHistory.10561,15000,Qualification,Pipeline,2016+AC0-08+AC0-30,2016+AC0-07+AC0-17 00:00:00,W+AF8-Opportunity.60793
W+AF8-OpportunityHistory.10560,15000,Negotiation,Commit,2016+AC0-08+AC0-30,2016+AC0-08+AC0-11 00:00:00,W+AF8-Opportunity.60793
W+AF8-OpportunityHistory.10559,15000,Closed Lost,Omitted,2016+AC0-08+AC0-30,2016+AC0-08+AC0-30 00:00:00,W+AF8-Opportunity.60793
W+AF8-OpportunityHistory.10558,14000,Qualification,Pipeline,2016+AC0-01+AC0-29,2015+AC0-11+AC0-26 00:00:00,W+AF8-Opportunity.60797
W+AF8-OpportunityHistory.10557,14000,Needs Analysis,Pipeline,2016+AC0-01+AC0-29,2015+AC0-12+AC0-20 00:00:00,W+AF8-Opportunity.60797
W+AF8-OpportunityHistory.10556,14000,Needs Analysis,Pipeline,2016+AC0-01+AC0-09,2015+AC0-12+AC0-29 00:00:00,W+AF8-Opportunity.60797
W+AF8-OpportunityHistory.10555,14000,Closed Lost,Omitted,2016+AC0-01+AC0-09,2016+AC0-01+AC0-09 00:00:00,W+AF8-Opportunity.60797
W+AF8-OpportunityHistory.10554,30000,Qualification,Pipeline,2017+AC0-04+AC0-01,2017+AC0-03+AC0-19 00:00:00,W+AF8-Opportunity.60804
W+AF8-OpportunityHistory.10553,30000,Needs Analysis,BestCase,2017+AC0-04+AC0-01,2017+AC0-04+AC0-04 00:00:00,W+AF8-Opportunity.60804
W+AF8-OpportunityHistory.10552,30000,Needs Analysis,BestCase,2017+AC0-05+AC0-02,2017+AC0-04+AC0-09 00:00:00,W+AF8-Opportunity.60804
W+AF8-OpportunityHistory.10551,30000,Closed Lost,Omitted,2017+AC0-05+AC0-02,2017+AC0-05+AC0-02 00:00:00,W+AF8-Opportunity.60804
W+AF8-OpportunityHistory.10550,40000,Qualification,Pipeline,2016+AC0-03+AC0-06,2016+AC0-01+AC0-22 00:00:00,W+AF8-Opportunity.60893
W+AF8-OpportunityHistory.10549,40000,Needs Analysis,BestCase,2016+AC0-03+AC0-06,2016+AC0-02+AC0-05 00:00:00,W+AF8-Opportunity.60893
W+AF8-OpportunityHistory.10548,40000,Closed Lost,Omitted,2016+AC0-03+AC0-06,2016+AC0-03+AC0-06 00:00:00,W+AF8-Opportunity.60893
W+AF8-OpportunityHistory.10547,120000,Qualification,Pipeline,2016+AC0-03+AC0-09,2016+AC0-03+AC0-04 00:00:00,W+AF8-Opportunity.60895
W+AF8-OpportunityHistory.10546,120000,Closed Lost,Omitted,2016+AC0-03+AC0-09,2016+AC0-03+AC0-09 00:00:00,W+AF8-Opportunity.60895
W+AF8-OpportunityHistory.10545,600,Qualification,Pipeline,2015+AC0-11+AC0-18,2015+AC0-09+AC0-21 00:00:00,W+AF8-Opportunity.61016
W+AF8-OpportunityHistory.10544,600,Proposal/Quote,BestCase,2015+AC0-11+AC0-18,2015+AC0-10+AC0-20 00:00:00,W+AF8-Opportunity.61016
W+AF8-OpportunityHistory.10543,600,Closed Won,Closed,2015+AC0-11+AC0-18,2015+AC0-11+AC0-18 00:00:00,W+AF8-Opportunity.61016
W+AF8-OpportunityHistory.10542,60000,Qualification,Pipeline,2017+AC0-04+AC0-25,2017+AC0-03+AC0-29 00:00:00,W+AF8-Opportunity.61071
W+AF8-OpportunityHistory.10541,60000,Closed Lost,Omitted,2017+AC0-04+AC0-25,2017+AC0-04+AC0-25 00:00:00,W+AF8-Opportunity.61071
W+AF8-OpportunityHistory.10540,129000,Qualification,Pipeline,2016+AC0-08+AC0-28,2016+AC0-06+AC0-13 00:00:00,W+AF8-Opportunity.61117
W+AF8-OpportunityHistory.10539,129000,Proposal/Quote,Pipeline,2016+AC0-08+AC0-28,2016+AC0-06+AC0-22 00:00:00,W+AF8-Opportunity.61117
W+AF8-OpportunityHistory.10538,129000,Proposal/Quote,Pipeline,2016+AC0-08+AC0-08,2016+AC0-07+AC0-15 00:00:00,W+AF8-Opportunity.61117
W+AF8-OpportunityHistory.10537,120000,Proposal/Quote,Pipeline,2016+AC0-08+AC0-08,2016+AC0-08+AC0-08 00:00:00,W+AF8-Opportunity.61117
W+AF8-OpportunityHistory.10536,120000,Closed Lost,Omitted,2016+AC0-08+AC0-08,2016+AC0-08+AC0-08 00:00:00,W+AF8-Opportunity.61117
W+AF8-OpportunityHistory.10535,30000,Qualification,Pipeline,2015+AC0-07+AC0-24,2015+AC0-07+AC0-08 00:00:00,W+AF8-Opportunity.61160
W+AF8-OpportunityHistory.10534,30000,Closed Lost,Omitted,2015+AC0-07+AC0-24,2015+AC0-07+AC0-24 00:00:00,W+AF8-Opportunity.61160
W+AF8-OpportunityHistory.10533,500000,Qualification,Pipeline,2016+AC0-07+AC0-13,2016+AC0-07+AC0-11 00:00:00,W+AF8-Opportunity.61196
W+AF8-OpportunityHistory.10532,500000,Closed Won,Closed,2016+AC0-07+AC0-13,2016+AC0-07+AC0-13 00:00:00,W+AF8-Opportunity.61196
W+AF8-OpportunityHistory.10531,10000,Qualification,Pipeline,2016+AC0-06+AC0-30,2016+AC0-05+AC0-17 00:00:00,W+AF8-Opportunity.61295
W+AF8-OpportunityHistory.10530,10000,Needs Analysis,Pipeline,2016+AC0-06+AC0-30,2016+AC0-06+AC0-15 00:00:00,W+AF8-Opportunity.61295
W+AF8-OpportunityHistory.10529,10000,Closed Lost,Omitted,2016+AC0-06+AC0-30,2016+AC0-06+AC0-30 00:00:00,W+AF8-Opportunity.61295
W+AF8-OpportunityHistory.10528,76342,Qualification,Pipeline,2016+AC0-09+AC0-07,2016+AC0-07+AC0-25 00:00:00,W+AF8-Opportunity.61305
W+AF8-OpportunityHistory.10527,76342,Closed Lost,Omitted,2016+AC0-09+AC0-07,2016+AC0-09+AC0-07 00:00:00,W+AF8-Opportunity.61305
W+AF8-OpportunityHistory.10526,83000,Qualification,Pipeline,2017+AC0-07+AC0-23,2017+AC0-03+AC0-19 00:00:00,W+AF8-Opportunity.61315
W+AF8-OpportunityHistory.10525,83000,Needs Analysis,Commit,2017+AC0-07+AC0-23,2017+AC0-04+AC0-13 00:00:00,W+AF8-Opportunity.61315
W+AF8-OpportunityHistory.10524,83000,Proposal/Quote,BestCase,2017+AC0-07+AC0-23,2017+AC0-04+AC0-21 00:00:00,W+AF8-Opportunity.61315
W+AF8-OpportunityHistory.10523,83000,Proposal/Quote,BestCase,2017+AC0-06+AC0-18,2017+AC0-04+AC0-22 00:00:00,W+AF8-Opportunity.61315
W+AF8-OpportunityHistory.10522,83000,Proposal/Quote,BestCase,2017+AC0-05+AC0-19,2017+AC0-04+AC0-22 00:00:00,W+AF8-Opportunity.61315
W+AF8-OpportunityHistory.10521,83000,Closed Lost,Omitted,2017+AC0-05+AC0-19,2017+AC0-05+AC0-19 00:00:00,W+AF8-Opportunity.61315
W+AF8-OpportunityHistory.10520,20000,Qualification,Pipeline,2016+AC0-04+AC0-04,2016+AC0-02+AC0-24 00:00:00,W+AF8-Opportunity.61333
W+AF8-OpportunityHistory.10519,20000,Needs Analysis,BestCase,2016+AC0-04+AC0-04,2016+AC0-03+AC0-20 00:00:00,W+AF8-Opportunity.61333
W+AF8-OpportunityHistory.10518,20000,Closed Lost,Omitted,2016+AC0-04+AC0-04,2016+AC0-04+AC0-04 00:00:00,W+AF8-Opportunity.61333
W+AF8-OpportunityHistory.10517,100000,Qualification,Pipeline,2015+AC0-09+AC0-25,2015+AC0-08+AC0-05 00:00:00,W+AF8-Opportunity.61342
W+AF8-OpportunityHistory.10516,100000,Proposal/Quote,Pipeline,2015+AC0-09+AC0-25,2015+AC0-09+AC0-08 00:00:00,W+AF8-Opportunity.61342
W+AF8-OpportunityHistory.10515,100000,Closed Lost,Omitted,2015+AC0-09+AC0-25,2015+AC0-09+AC0-25 00:00:00,W+AF8-Opportunity.61342
W+AF8-OpportunityHistory.10514,7000,Qualification,Pipeline,2015+AC0-09+AC0-11,2015+AC0-07+AC0-11 00:00:00,W+AF8-Opportunity.61372
W+AF8-OpportunityHistory.10513,7000,Qualification,Pipeline,2015+AC0-09+AC0-11,2015+AC0-08+AC0-12 00:00:00,W+AF8-Opportunity.61372
W+AF8-OpportunityHistory.10512,7000,Qualification,Pipeline,2015+AC0-08+AC0-27,2015+AC0-08+AC0-27 00:00:00,W+AF8-Opportunity.61372
W+AF8-OpportunityHistory.10511,7000,Needs Analysis,Commit,2015+AC0-08+AC0-27,2015+AC0-08+AC0-27 00:00:00,W+AF8-Opportunity.61372
W+AF8-OpportunityHistory.10510,7000,Closed Lost,Omitted,2015+AC0-08+AC0-27,2015+AC0-08+AC0-27 00:00:00,W+AF8-Opportunity.61372
W+AF8-OpportunityHistory.10509,80000,Qualification,Pipeline,2017+AC0-03+AC0-18,2017+AC0-01+AC0-19 00:00:00,W+AF8-Opportunity.61388
W+AF8-OpportunityHistory.10508,80000,Needs Analysis,Pipeline,2017+AC0-03+AC0-18,2017+AC0-03+AC0-09 00:00:00,W+AF8-Opportunity.61388
W+AF8-OpportunityHistory.10507,80000,Closed Lost,Omitted,2017+AC0-03+AC0-18,2017+AC0-03+AC0-18 00:00:00,W+AF8-Opportunity.61388
W+AF8-OpportunityHistory.10506,115000,Qualification,Pipeline,2015+AC0-09+AC0-17,2015+AC0-07+AC0-19 00:00:00,W+AF8-Opportunity.61427
W+AF8-OpportunityHistory.10505,115000,Proposal/Quote,Commit,2015+AC0-09+AC0-17,2015+AC0-07+AC0-20 00:00:00,W+AF8-Opportunity.61427
W+AF8-OpportunityHistory.10504,110000,Proposal/Quote,Commit,2015+AC0-09+AC0-17,2015+AC0-08+AC0-04 00:00:00,W+AF8-Opportunity.61427
W+AF8-OpportunityHistory.10503,110000,Closed Lost,Omitted,2015+AC0-09+AC0-17,2015+AC0-09+AC0-17 00:00:00,W+AF8-Opportunity.61427
W+AF8-OpportunityHistory.10502,110000,Needs Analysis,BestCase,2017+AC0-07+AC0-02,2017+AC0-05+AC0-12 00:00:00,W+AF8-Opportunity.61428
W+AF8-OpportunityHistory.10501,46000,Qualification,Pipeline,2016+AC0-06+AC0-23,2016+AC0-04+AC0-01 00:00:00,W+AF8-Opportunity.61439
W+AF8-OpportunityHistory.10500,46000,Closed Lost,Omitted,2016+AC0-06+AC0-23,2016+AC0-04+AC0-08 00:00:00,W+AF8-Opportunity.61439
W+AF8-OpportunityHistory.10499,46000,Negotiation,BestCase,2016+AC0-06+AC0-23,2016+AC0-04+AC0-11 00:00:00,W+AF8-Opportunity.61439
W+AF8-OpportunityHistory.10498,50000,Negotiation,BestCase,2016+AC0-06+AC0-23,2016+AC0-04+AC0-18 00:00:00,W+AF8-Opportunity.61439
W+AF8-OpportunityHistory.10497,50000,Negotiation,BestCase,2016+AC0-05+AC0-29,2016+AC0-04+AC0-23 00:00:00,W+AF8-Opportunity.61439
W+AF8-OpportunityHistory.10496,50000,Closed Lost,Omitted,2016+AC0-05+AC0-29,2016+AC0-05+AC0-29 00:00:00,W+AF8-Opportunity.61439
W+AF8-OpportunityHistory.10495,15000,Qualification,Pipeline,2016+AC0-05+AC0-06,2016+AC0-03+AC0-05 00:00:00,W+AF8-Opportunity.61466
W+AF8-OpportunityHistory.10494,15000,Proposal/Quote,BestCase,2016+AC0-05+AC0-06,2016+AC0-03+AC0-12 00:00:00,W+AF8-Opportunity.61466
W+AF8-OpportunityHistory.10493,15000,Closed Lost,Omitted,2016+AC0-05+AC0-06,2016+AC0-03+AC0-14 00:00:00,W+AF8-Opportunity.61466
W+AF8-OpportunityHistory.10492,15000,Proposal/Quote,Commit,2016+AC0-05+AC0-06,2016+AC0-03+AC0-24 00:00:00,W+AF8-Opportunity.61466
W+AF8-OpportunityHistory.10491,15000,Closed Lost,Omitted,2016+AC0-05+AC0-06,2016+AC0-05+AC0-06 00:00:00,W+AF8-Opportunity.61466
W+AF8-OpportunityHistory.10490,50000,Qualification,Pipeline,2016+AC0-07+AC0-30,2016+AC0-06+AC0-16 00:00:00,W+AF8-Opportunity.61484
W+AF8-OpportunityHistory.10489,50000,Negotiation,BestCase,2016+AC0-07+AC0-30,2016+AC0-06+AC0-24 00:00:00,W+AF8-Opportunity.61484
W+AF8-OpportunityHistory.10488,50000,Closed Lost,Omitted,2016+AC0-07+AC0-30,2016+AC0-07+AC0-30 00:00:00,W+AF8-Opportunity.61484
W+AF8-OpportunityHistory.10487,57000,Qualification,Pipeline,2015+AC0-11+AC0-19,2015+AC0-09+AC0-21 00:00:00,W+AF8-Opportunity.61490
W+AF8-OpportunityHistory.10486,57000,Needs Analysis,Commit,2015+AC0-11+AC0-19,2015+AC0-10+AC0-13 00:00:00,W+AF8-Opportunity.61490
W+AF8-OpportunityHistory.10485,50000,Needs Analysis,Commit,2015+AC0-11+AC0-19,2015+AC0-11+AC0-04 00:00:00,W+AF8-Opportunity.61490
W+AF8-OpportunityHistory.10484,50000,Closed Lost,Omitted,2015+AC0-11+AC0-19,2015+AC0-11+AC0-19 00:00:00,W+AF8-Opportunity.61490
W+AF8-OpportunityHistory.10483,3000,Qualification,Pipeline,2016+AC0-08+AC0-07,2016+AC0-06+AC0-24 00:00:00,W+AF8-Opportunity.61508
W+AF8-OpportunityHistory.10482,3000,Negotiation,Pipeline,2016+AC0-08+AC0-07,2016+AC0-07+AC0-08 00:00:00,W+AF8-Opportunity.61508
W+AF8-OpportunityHistory.10481,3000,Closed Lost,Omitted,2016+AC0-08+AC0-07,2016+AC0-08+AC0-07 00:00:00,W+AF8-Opportunity.61508
W+AF8-OpportunityHistory.10480,100000,Qualification,Pipeline,2016+AC0-07+AC0-21,2016+AC0-07+AC0-05 00:00:00,W+AF8-Opportunity.61527
W+AF8-OpportunityHistory.10479,100000,Closed Lost,Omitted,2016+AC0-07+AC0-21,2016+AC0-07+AC0-21 00:00:00,W+AF8-Opportunity.61527
W+AF8-OpportunityHistory.10478,15000,Qualification,Pipeline,2016+AC0-01+AC0-27,2015+AC0-12+AC0-13 00:00:00,W+AF8-Opportunity.61549
W+AF8-OpportunityHistory.10477,15000,Proposal/Quote,BestCase,2016+AC0-01+AC0-27,2015+AC0-12+AC0-26 00:00:00,W+AF8-Opportunity.61549
W+AF8-OpportunityHistory.10476,15000,Closed Won,Closed,2016+AC0-01+AC0-27,2016+AC0-01+AC0-27 00:00:00,W+AF8-Opportunity.61549
W+AF8-OpportunityHistory.10475,100000,Needs Analysis,BestCase,2017+AC0-07+AC0-12,2017+AC0-05+AC0-29 00:00:00,W+AF8-Opportunity.61568
W+AF8-OpportunityHistory.10474,90000,Qualification,Pipeline,2016+AC0-12+AC0-18,2016+AC0-11+AC0-11 00:00:00,W+AF8-Opportunity.61587
W+AF8-OpportunityHistory.10473,90000,Negotiation,BestCase,2016+AC0-12+AC0-18,2016+AC0-11+AC0-18 00:00:00,W+AF8-Opportunity.61587
W+AF8-OpportunityHistory.10472,90000,Closed Lost,Omitted,2016+AC0-12+AC0-18,2016+AC0-12+AC0-18 00:00:00,W+AF8-Opportunity.61587
W+AF8-OpportunityHistory.10471,500000,Qualification,Pipeline,2015+AC0-11+AC0-11,2015+AC0-10+AC0-14 00:00:00,W+AF8-Opportunity.61603
W+AF8-OpportunityHistory.10470,500000,Proposal/Quote,BestCase,2015+AC0-11+AC0-11,2015+AC0-11+AC0-08 00:00:00,W+AF8-Opportunity.61603
W+AF8-OpportunityHistory.10469,500000,Proposal/Quote,BestCase,2015+AC0-12+AC0-08,2015+AC0-12+AC0-07 00:00:00,W+AF8-Opportunity.61603
W+AF8-OpportunityHistory.10468,500000,Closed Lost,Omitted,2015+AC0-12+AC0-08,2015+AC0-12+AC0-08 00:00:00,W+AF8-Opportunity.61603
W+AF8-OpportunityHistory.10467,250000,Qualification,Pipeline,2017+AC0-04+AC0-28,2017+AC0-03+AC0-15 00:00:00,W+AF8-Opportunity.61625
W+AF8-OpportunityHistory.10466,250000,Proposal/Quote,Pipeline,2017+AC0-04+AC0-28,2017+AC0-04+AC0-22 00:00:00,W+AF8-Opportunity.61625
W+AF8-OpportunityHistory.10465,250000,Closed Lost,Omitted,2017+AC0-04+AC0-28,2017+AC0-04+AC0-28 00:00:00,W+AF8-Opportunity.61625
W+AF8-OpportunityHistory.10464,400000,Qualification,Pipeline,2015+AC0-06+AC0-06,2015+AC0-06+AC0-04 00:00:00,W+AF8-Opportunity.61663
W+AF8-OpportunityHistory.10463,400000,Closed Lost,Omitted,2015+AC0-06+AC0-06,2015+AC0-06+AC0-06 00:00:00,W+AF8-Opportunity.61663
W+AF8-OpportunityHistory.10462,80000,Qualification,Pipeline,2017+AC0-04+AC0-17,2017+AC0-03+AC0-29 00:00:00,W+AF8-Opportunity.61666
W+AF8-OpportunityHistory.10461,80000,Negotiation,Pipeline,2017+AC0-04+AC0-17,2017+AC0-04+AC0-15 00:00:00,W+AF8-Opportunity.61666
W+AF8-OpportunityHistory.10460,80000,Closed Lost,Omitted,2017+AC0-04+AC0-17,2017+AC0-04+AC0-17 00:00:00,W+AF8-Opportunity.61666
W+AF8-OpportunityHistory.10459,250000,Qualification,Pipeline,2016+AC0-12+AC0-30,2016+AC0-11+AC0-13 00:00:00,W+AF8-Opportunity.61677
W+AF8-OpportunityHistory.10458,250000,Needs Analysis,BestCase,2016+AC0-12+AC0-30,2016+AC0-11+AC0-21 00:00:00,W+AF8-Opportunity.61677
W+AF8-OpportunityHistory.10457,250000,Closed Lost,Omitted,2016+AC0-12+AC0-30,2016+AC0-12+AC0-30 00:00:00,W+AF8-Opportunity.61677
W+AF8-OpportunityHistory.10456,83200,Qualification,Pipeline,2016+AC0-11+AC0-25,2016+AC0-10+AC0-17 00:00:00,W+AF8-Opportunity.61704
W+AF8-OpportunityHistory.10455,83200,Negotiation,Pipeline,2016+AC0-11+AC0-25,2016+AC0-11+AC0-16 00:00:00,W+AF8-Opportunity.61704
W+AF8-OpportunityHistory.10454,83200,Closed Lost,Omitted,2016+AC0-11+AC0-25,2016+AC0-11+AC0-25 00:00:00,W+AF8-Opportunity.61704
W+AF8-OpportunityHistory.10453,3000,Qualification,Pipeline,2016+AC0-03+AC0-11,2016+AC0-01+AC0-10 00:00:00,W+AF8-Opportunity.61706
W+AF8-OpportunityHistory.10452,3000,Negotiation,Commit,2016+AC0-03+AC0-11,2016+AC0-03+AC0-06 00:00:00,W+AF8-Opportunity.61706
W+AF8-OpportunityHistory.10451,3000,Closed Lost,Omitted,2016+AC0-03+AC0-11,2016+AC0-03+AC0-11 00:00:00,W+AF8-Opportunity.61706
W+AF8-OpportunityHistory.10450,9000,Qualification,Pipeline,2017+AC0-03+AC0-01,2017+AC0-01+AC0-16 00:00:00,W+AF8-Opportunity.61710
W+AF8-OpportunityHistory.10449,9000,Negotiation,Commit,2017+AC0-03+AC0-01,2017+AC0-02+AC0-06 00:00:00,W+AF8-Opportunity.61710
W+AF8-OpportunityHistory.10448,5000,Negotiation,Commit,2017+AC0-03+AC0-01,2017+AC0-02+AC0-09 00:00:00,W+AF8-Opportunity.61710
W+AF8-OpportunityHistory.10447,5000,Closed Lost,Omitted,2017+AC0-03+AC0-01,2017+AC0-03+AC0-01 00:00:00,W+AF8-Opportunity.61710
W+AF8-OpportunityHistory.10446,160000,Qualification,Pipeline,2017+AC0-02+AC0-09,2016+AC0-12+AC0-26 00:00:00,W+AF8-Opportunity.61711
W+AF8-OpportunityHistory.10445,160000,Needs Analysis,Commit,2017+AC0-02+AC0-09,2017+AC0-01+AC0-04 00:00:00,W+AF8-Opportunity.61711
W+AF8-OpportunityHistory.10444,160000,Closed Won,Closed,2017+AC0-02+AC0-09,2017+AC0-02+AC0-09 00:00:00,W+AF8-Opportunity.61711
W+AF8-OpportunityHistory.10443,10000,Qualification,Pipeline,2016+AC0-06+AC0-11,2016+AC0-04+AC0-04 00:00:00,W+AF8-Opportunity.61715
W+AF8-OpportunityHistory.10442,10000,Needs Analysis,Pipeline,2016+AC0-06+AC0-11,2016+AC0-04+AC0-11 00:00:00,W+AF8-Opportunity.61715
W+AF8-OpportunityHistory.10441,10000,Proposal/Quote,BestCase,2016+AC0-06+AC0-11,2016+AC0-05+AC0-06 00:00:00,W+AF8-Opportunity.61715
W+AF8-OpportunityHistory.10440,10000,Proposal/Quote,BestCase,2016+AC0-06+AC0-05,2016+AC0-05+AC0-31 00:00:00,W+AF8-Opportunity.61715
W+AF8-OpportunityHistory.10439,10000,Closed Lost,Omitted,2016+AC0-06+AC0-05,2016+AC0-06+AC0-05 00:00:00,W+AF8-Opportunity.61715
W+AF8-OpportunityHistory.10438,25000,Qualification,Pipeline,2015+AC0-09+AC0-05,2015+AC0-07+AC0-14 00:00:00,W+AF8-Opportunity.61727
W+AF8-OpportunityHistory.10437,25000,Negotiation,Pipeline,2015+AC0-09+AC0-05,2015+AC0-08+AC0-04 00:00:00,W+AF8-Opportunity.61727
W+AF8-OpportunityHistory.10436,25000,Closed Won,Closed,2015+AC0-09+AC0-05,2015+AC0-09+AC0-05 00:00:00,W+AF8-Opportunity.61727
W+AF8-OpportunityHistory.10435,54548,Qualification,Pipeline,2016+AC0-02+AC0-09,2015+AC0-12+AC0-24 00:00:00,W+AF8-Opportunity.61777
W+AF8-OpportunityHistory.10434,54548,Proposal/Quote,Pipeline,2016+AC0-02+AC0-09,2016+AC0-01+AC0-15 00:00:00,W+AF8-Opportunity.61777
W+AF8-OpportunityHistory.10433,54548,Closed Lost,Omitted,2016+AC0-02+AC0-09,2016+AC0-02+AC0-09 00:00:00,W+AF8-Opportunity.61777
W+AF8-OpportunityHistory.10432,1000,Qualification,Pipeline,2016+AC0-04+AC0-03,2016+AC0-02+AC0-11 00:00:00,W+AF8-Opportunity.61795
W+AF8-OpportunityHistory.10431,1000,Proposal/Quote,Commit,2016+AC0-04+AC0-03,2016+AC0-03+AC0-11 00:00:00,W+AF8-Opportunity.61795
W+AF8-OpportunityHistory.10430,1000,Proposal/Quote,Commit,2016+AC0-03+AC0-23,2016+AC0-03+AC0-20 00:00:00,W+AF8-Opportunity.61795
W+AF8-OpportunityHistory.10429,1000,Closed Won,Closed,2016+AC0-03+AC0-23,2016+AC0-03+AC0-23 00:00:00,W+AF8-Opportunity.61795
W+AF8-OpportunityHistory.10428,100000,Qualification,Pipeline,2016+AC0-08+AC0-08,2016+AC0-06+AC0-23 00:00:00,W+AF8-Opportunity.61799
W+AF8-OpportunityHistory.10427,100000,Needs Analysis,Commit,2016+AC0-08+AC0-08,2016+AC0-07+AC0-14 00:00:00,W+AF8-Opportunity.61799
W+AF8-OpportunityHistory.10426,100000,Closed Lost,Omitted,2016+AC0-08+AC0-08,2016+AC0-08+AC0-08 00:00:00,W+AF8-Opportunity.61799
W+AF8-OpportunityHistory.10425,100000,Qualification,Pipeline,2017+AC0-05+AC0-03,2017+AC0-04+AC0-06 00:00:00,W+AF8-Opportunity.61806
W+AF8-OpportunityHistory.10424,100000,Proposal/Quote,BestCase,2017+AC0-05+AC0-03,2017+AC0-04+AC0-07 00:00:00,W+AF8-Opportunity.61806
W+AF8-OpportunityHistory.10423,100000,Closed Lost,Omitted,2017+AC0-05+AC0-03,2017+AC0-05+AC0-03 00:00:00,W+AF8-Opportunity.61806
W+AF8-OpportunityHistory.10422,75000,Qualification,Pipeline,2016+AC0-03+AC0-16,2016+AC0-02+AC0-22 00:00:00,W+AF8-Opportunity.61807
W+AF8-OpportunityHistory.10421,75000,Proposal/Quote,Commit,2016+AC0-03+AC0-16,2016+AC0-03+AC0-01 00:00:00,W+AF8-Opportunity.61807
W+AF8-OpportunityHistory.10420,75000,Closed Lost,Omitted,2016+AC0-03+AC0-16,2016+AC0-03+AC0-16 00:00:00,W+AF8-Opportunity.61807
W+AF8-OpportunityHistory.10419,12000,Qualification,Pipeline,2015+AC0-08+AC0-24,2015+AC0-06+AC0-30 00:00:00,W+AF8-Opportunity.61814
W+AF8-OpportunityHistory.10418,12000,Needs Analysis,Commit,2015+AC0-08+AC0-24,2015+AC0-07+AC0-10 00:00:00,W+AF8-Opportunity.61814
W+AF8-OpportunityHistory.10417,12000,Proposal/Quote,Pipeline,2015+AC0-08+AC0-24,2015+AC0-08+AC0-23 00:00:00,W+AF8-Opportunity.61814
W+AF8-OpportunityHistory.10416,12000,Closed Won,Closed,2015+AC0-08+AC0-24,2015+AC0-08+AC0-24 00:00:00,W+AF8-Opportunity.61814
W+AF8-OpportunityHistory.10415,30000,Qualification,Pipeline,2016+AC0-01+AC0-08,2015+AC0-10+AC0-05 00:00:00,W+AF8-Opportunity.61815
W+AF8-OpportunityHistory.10414,30000,Negotiation,Pipeline,2016+AC0-01+AC0-08,2015+AC0-10+AC0-21 00:00:00,W+AF8-Opportunity.61815
W+AF8-OpportunityHistory.10413,30000,Negotiation,Pipeline,2015+AC0-11+AC0-29,2015+AC0-11+AC0-23 00:00:00,W+AF8-Opportunity.61815
W+AF8-OpportunityHistory.10412,30000,Closed Lost,Omitted,2015+AC0-11+AC0-29,2015+AC0-11+AC0-29 00:00:00,W+AF8-Opportunity.61815
W+AF8-OpportunityHistory.10411,20000,Qualification,Pipeline,2016+AC0-04+AC0-02,2016+AC0-01+AC0-28 00:00:00,W+AF8-Opportunity.61821
W+AF8-OpportunityHistory.10410,20000,Negotiation,Pipeline,2016+AC0-04+AC0-02,2016+AC0-02+AC0-03 00:00:00,W+AF8-Opportunity.61821
W+AF8-OpportunityHistory.10409,20000,Negotiation,Pipeline,2016+AC0-03+AC0-12,2016+AC0-02+AC0-11 00:00:00,W+AF8-Opportunity.61821
W+AF8-OpportunityHistory.10408,20000,Closed Lost,Omitted,2016+AC0-03+AC0-12,2016+AC0-03+AC0-12 00:00:00,W+AF8-Opportunity.61821
W+AF8-OpportunityHistory.10407,50000,Proposal/Quote,Forecast,2017+AC0-06+AC0-19,2017+AC0-05+AC0-12 00:00:00,W+AF8-Opportunity.61825
W+AF8-OpportunityHistory.10406,20000,Qualification,Pipeline,2016+AC0-07+AC0-27,2016+AC0-06+AC0-12 00:00:00,W+AF8-Opportunity.61850
W+AF8-OpportunityHistory.10405,20000,Needs Analysis,Pipeline,2016+AC0-07+AC0-27,2016+AC0-06+AC0-20 00:00:00,W+AF8-Opportunity.61850
W+AF8-OpportunityHistory.10404,20000,Closed Lost,Omitted,2016+AC0-07+AC0-27,2016+AC0-07+AC0-27 00:00:00,W+AF8-Opportunity.61850
W+AF8-OpportunityHistory.10403,7000,Qualification,Pipeline,2016+AC0-10+AC0-09,2016+AC0-09+AC0-13 00:00:00,W+AF8-Opportunity.61865
W+AF8-OpportunityHistory.10402,7000,Closed Lost,Omitted,2016+AC0-10+AC0-09,2016+AC0-10+AC0-09 00:00:00,W+AF8-Opportunity.61865
W+AF8-OpportunityHistory.10401,0,Qualification,Pipeline,2016+AC0-05+AC0-19,2016+AC0-03+AC0-26 00:00:00,W+AF8-Opportunity.61869
W+AF8-OpportunityHistory.10400,0,Closed Lost,Omitted,2016+AC0-05+AC0-19,2016+AC0-04+AC0-13 00:00:00,W+AF8-Opportunity.61869
W+AF8-OpportunityHistory.10399,0,Proposal/Quote,BestCase,2016+AC0-05+AC0-19,2016+AC0-04+AC0-28 00:00:00,W+AF8-Opportunity.61869
W+AF8-OpportunityHistory.10398,0,Closed Lost,Omitted,2016+AC0-05+AC0-19,2016+AC0-05+AC0-19 00:00:00,W+AF8-Opportunity.61869
W+AF8-OpportunityHistory.10397,2000,Qualification,Pipeline,2015+AC0-08+AC0-10,2015+AC0-07+AC0-09 00:00:00,W+AF8-Opportunity.61949
